seed,Method,StepSize,N,nBatch,Time,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg
67,OnlineFPCA-sgd,0.1,0,5,85.3286147117615,0.25360290142160957,0.262129961809758,0.2203449998912811,0.25360290142160957,0.262129961809758,0.2203449998912811
67,OnlineFPCA-sgd,0.1,100,5,0.556367874145508,0.1832823674026285,0.18234205816597887,0.1694054760864908,NA,NA,NA
67,OnlineFPCA-sgd,0.1,200,5,0.399726152420044,0.16220770582575655,0.17347363621929496,0.12383990094958496,NA,NA,NA
67,OnlineFPCA-sgd,0.1,300,5,0.346999883651733,0.16004216991031828,0.16693361837645762,0.10553563357326531,NA,NA,NA
67,OnlineFPCA-sgd,0.1,400,5,0.330204248428345,0.1638176338010301,0.17309294026639865,0.08433281335847097,NA,NA,NA
67,OnlineFPCA-sgd,0.1,500,5,0.366736650466919,0.15745549332139003,0.1619760588066792,0.08535656273535802,NA,NA,NA
67,OnlineFPCA-sgd,0.1,600,5,0.374864101409912,0.14451574092417574,0.15383365027003393,0.07775573205252245,NA,NA,NA
67,OnlineFPCA-sgd,0.1,700,5,0.355314254760742,0.1393231876041248,0.1516990673237942,0.0702331153647014,NA,NA,NA
67,OnlineFPCA-sgd,0.1,800,5,0.365585088729858,0.13759291469513613,0.15029118417723117,0.06785460167623533,NA,NA,NA
67,OnlineFPCA-sgd,0.1,900,5,0.376026153564453,0.1359850917901923,0.15037056486106312,0.06610933260199166,NA,NA,NA
67,OnlineFPCA-sgd,0.1,1000,5,0.506010770797729,0.13537645248457095,0.14988762859679258,0.06522296682892802,NA,NA,NA
67,OnlineFPCA-sgd,0.1,1100,5,0.505948066711426,0.1351266963405063,0.14902064173726512,0.06433095447981296,0.134517073478535,0.14882960033663814,0.06395674727108289
67,OnlineFPCA-sgd,0.1,1200,5,0.500325918197632,0.1352061197470633,0.14787852089461437,0.06474085518821779,0.13458168275088697,0.14769197977948123,0.06370882975370583
67,OnlineFPCA-sgd,0.1,1300,5,0.527813196182251,0.13636377482283596,0.14776647014919403,0.06480175355537,0.13427871043450354,0.1472480777591705,0.0635583968526002
