seed,Method,StepSize,N,nBatch,Time,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg
9,OnlineFPCA-sgd,0.1,0,5,79.7420370578766,0.40877161359259345,0.4946948678578763,0.3633690191565388,0.40877161359259345,0.4946948678578763,0.3633690191565388
9,OnlineFPCA-sgd,0.1,100,5,0.479904651641846,0.5015959860971018,0.5287192451555615,0.23824235401319863,NA,NA,NA
9,OnlineFPCA-sgd,0.1,200,5,0.367573022842407,0.49010243303795276,0.49244633157394185,0.12602255124615128,NA,NA,NA
9,OnlineFPCA-sgd,0.1,300,5,0.348572969436646,0.48017768966465396,0.486987284861659,0.1082737855922471,NA,NA,NA
9,OnlineFPCA-sgd,0.1,400,5,0.34682035446167,0.47416052989206703,0.48316282749269723,0.1070864174127902,NA,NA,NA
9,OnlineFPCA-sgd,0.1,500,5,0.361924886703491,0.4741534223850353,0.4814128075974527,0.08901611507592558,NA,NA,NA
9,OnlineFPCA-sgd,0.1,600,5,0.354899406433105,0.4726647004753088,0.4796161449039025,0.08706552712999312,NA,NA,NA
9,OnlineFPCA-sgd,0.1,700,5,0.37071967124939,0.4714379658515844,0.4791433002049893,0.08693428352096422,NA,NA,NA
9,OnlineFPCA-sgd,0.1,800,5,0.382585763931274,0.47114998390309487,0.4786781006056972,0.08503273313373531,NA,NA,NA
9,OnlineFPCA-sgd,0.1,900,5,0.362987518310547,0.47050948773993034,0.47846766386282463,0.08479999351510589,NA,NA,NA
9,OnlineFPCA-sgd,0.1,1000,5,0.510396718978882,0.4702687834489515,0.47825824979074,0.08278679698562016,NA,NA,NA
9,OnlineFPCA-sgd,0.1,1100,5,0.508687734603882,0.47033220130158315,0.4778497370939603,0.08256154526495313,0.4703971659502714,0.47818103370798004,0.08280318367502769
9,OnlineFPCA-sgd,0.1,1200,5,0.504198312759399,0.47004643090496445,0.47780299620177613,0.08131377800393773,0.4702282271401163,0.4777927084702301,0.08165212192451532
9,OnlineFPCA-sgd,0.1,1300,5,0.489506721496582,0.4702343003586162,0.47773538542854893,0.08375536418640475,0.4699884423356992,0.47765782722646855,0.08135852371627081
9,OnlineFPCA-sgd,0.1,1400,5,0.500700235366821,0.4693664589632295,0.4771599474610495,0.08132382703357538,0.46973503150790996,0.4774940102230723,0.08106391582664223
9,OnlineFPCA-sgd,0.1,1500,5,0.497063875198364,0.46949037981951475,0.47668541525512725,0.08298251403184213,0.4695486155427352,0.4772744097378001,0.08068493052072102
9,OnlineFPCA-sgd,0.1,1600,5,0.493304252624512,0.46841057585542195,0.47734406136809876,0.08362603307680112,0.4691846459459863,0.4770600536230332,0.08009709728231457
