seed,Method,StepSize,N,nBatch,Time,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg
74,OnlineFPCA-sgd,0.1,0,5,87.8687913417816,0.4395648361475946,0.4783621761815408,0.237056587022294,0.4395648361475946,0.4783621761815408,0.237056587022294
74,OnlineFPCA-sgd,0.1,100,5,0.494398355484009,0.4201520483112538,0.4293386457074636,0.13962596536838973,NA,NA,NA
74,OnlineFPCA-sgd,0.1,200,5,0.374277353286743,0.4107095275346586,0.4080100711698287,0.1073093224194668,NA,NA,NA
74,OnlineFPCA-sgd,0.1,300,5,0.364089012145996,0.4106640424136636,0.40722094744572046,0.08715984849232597,NA,NA,NA
74,OnlineFPCA-sgd,0.1,400,5,0.3486168384552,0.40501960332476045,0.4029252920024412,0.0832901597786764,NA,NA,NA
74,OnlineFPCA-sgd,0.1,500,5,0.363548517227173,0.40600744863617183,0.4035547135512148,0.09063211398629527,NA,NA,NA
74,OnlineFPCA-sgd,0.1,600,5,0.550364255905151,0.3885376110480311,0.38762743900748003,0.08231781078088939,NA,NA,NA
74,OnlineFPCA-sgd,0.1,700,5,0.388245105743408,0.3886142862665861,0.38654823132682703,0.08075576169736846,NA,NA,NA
74,OnlineFPCA-sgd,0.1,800,5,0.351428031921387,0.38840371324923073,0.38632436175380913,0.07820941831600804,NA,NA,NA
74,OnlineFPCA-sgd,0.1,900,5,0.353586912155151,0.38686034322095103,0.38561813699927694,0.07832492903419419,NA,NA,NA
74,OnlineFPCA-sgd,0.1,1000,5,0.365285396575928,0.38690305570083405,0.3854734930547965,0.07570134687910722,NA,NA,NA
74,OnlineFPCA-sgd,0.1,1100,5,0.527715682983398,0.38695763930568927,0.3846972457920673,0.07450575413562616,0.3867667521399854,0.3849426659574591,0.07401892246663605
74,OnlineFPCA-sgd,0.1,1200,5,0.511430501937866,0.3869906081180609,0.3841296589017802,0.07327353651951914,0.3864020870181643,0.3844569404155619,0.07322712597084012
74,OnlineFPCA-sgd,0.1,1300,5,0.502632141113281,0.385810641969063,0.38363402059653817,0.07404637467617227,0.3861727194895365,0.38425989090795193,0.07289394838479664
