seed,Method,StepSize,N,nBatch,Time,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg
17,OnlineFPCA-sgd,0.1,0,5,106.854468345642,0.18689206226962332,0.22970405858142312,0.2407591858611879,0.18689206226962332,0.22970405858142312,0.2407591858611879
17,OnlineFPCA-sgd,0.1,100,5,0.588535785675049,0.31638506242315045,0.2953357610218112,0.1606821445147288,NA,NA,NA
17,OnlineFPCA-sgd,0.1,200,5,0.456597089767456,0.2580748310820337,0.2641083249577524,0.10649571909657302,NA,NA,NA
17,OnlineFPCA-sgd,0.1,300,5,0.406388759613037,0.252819617734691,0.2617036855868794,0.08632680316845405,NA,NA,NA
17,OnlineFPCA-sgd,0.1,400,5,0.387739896774292,0.26009872676967594,0.26008497641643286,0.07594240490589285,NA,NA,NA
17,OnlineFPCA-sgd,0.1,500,5,0.411986351013184,0.2551949004000849,0.2552790428196038,0.0752094040910993,NA,NA,NA
17,OnlineFPCA-sgd,0.1,600,5,0.559779167175293,0.2417184380454714,0.24668985970770085,0.0645590915272989,NA,NA,NA
17,OnlineFPCA-sgd,0.1,700,5,0.374161243438721,0.23948158586876636,0.24367465716758596,0.0545467373846737,NA,NA,NA
17,OnlineFPCA-sgd,0.1,800,5,0.371392965316772,0.23922904586525862,0.24317845530435706,0.0521597801212745,NA,NA,NA
17,OnlineFPCA-sgd,0.1,900,5,0.395788908004761,0.23860132827851097,0.24264756817704458,0.05010853323559199,NA,NA,NA
17,OnlineFPCA-sgd,0.1,1000,5,0.371054172515869,0.2385904846077179,0.2428352774986261,0.04993533391314858,NA,NA,NA
17,OnlineFPCA-sgd,0.1,1100,5,0.544696092605591,0.23855626814500425,0.24246291268796372,0.04796891921358475,0.2383252571602669,0.24236240844587056,0.04727781652726469
17,OnlineFPCA-sgd,0.1,1200,5,0.521989822387695,0.2381833332326103,0.24245394133289647,0.048035217988478845,0.23785557293962994,0.24212007674275116,0.047239690082411544
17,OnlineFPCA-sgd,0.1,1300,5,0.52019476890564,0.237821821800854,0.24212879106707347,0.04672400732009549,0.23754445477973687,0.24188436096800855,0.04689308716655227
17,OnlineFPCA-sgd,0.1,1400,5,0.52036452293396,0.23797953571700844,0.2416552365535059,0.045755579408492016,0.23744268329949517,0.24165330900292553,0.04568740920681705
17,OnlineFPCA-sgd,0.1,1500,5,0.530029773712158,0.23778638998268373,0.2422150323714931,0.046340168758781934,0.23740143560984706,0.24149755241439466,0.04510296189193633
17,OnlineFPCA-sgd,0.1,1600,5,0.520384788513184,0.46109561062263854,0.36906098071106075,0.2603501883829028,0.2017101384405612,0.20154774032303296,0.03679321466109278
17,OnlineFPCA-sgd,0.1,1700,5,0.521566152572632,0.1634933596801347,0.23190263816449355,0.24479198626264878,0.16061203944694985,0.15884404427311652,0.04552947369283474
17,OnlineFPCA-sgd,0.1,1800,5,0.521417617797852,0.17807182030169144,0.21639233508699351,0.2525263960577839,0.14698970381486073,0.1445346741308292,0.06965225312416769
17,OnlineFPCA-sgd,0.1,1900,5,0.519762516021729,0.2109784906908416,0.1956276766025338,0.24925917285131968,0.13310679009444037,0.13258165427972526,0.08618678277862118
17,OnlineFPCA-sgd,0.1,2000,5,0.525435209274292,0.17514574247437315,0.1865390577092389,0.2459444490013324,0.12462391312393921,0.12519538831443494,0.09955159351762431
17,OnlineFPCA-sgd,0.1,2100,5,0.513756513595581,0.21227730825262342,0.1697033473242983,0.21139435417672447,0.11932143319437671,0.12069950636009819,0.108007388598502
17,OnlineFPCA-sgd,0.1,2200,5,0.514182090759277,0.17576473056369682,0.18443557789129783,0.19987010524232215,0.11578983661419023,0.11901198614382165,0.11361029685551162
17,OnlineFPCA-sgd,0.1,2300,5,0.52015495300293,0.13831096749610355,0.15682787771298767,0.1858567061649535,0.11241405337016251,0.11711099222563824,0.11682733250767526
17,OnlineFPCA-sgd,0.1,2400,5,0.513202428817749,0.16020304342757993,0.17565674045543447,0.16397469910037102,0.10957218281998221,0.11557450908068385,0.11820339147895086
17,OnlineFPCA-sgd,0.1,2500,5,0.51378321647644,0.13742921194854393,0.15126618653922516,0.17008355579358922,0.10655144799301791,0.11411841176162867,0.1192442892174053
17,OnlineFPCA-sgd,0.1,2600,5,0.513104200363159,0.12675173720363264,0.1616169630769731,0.16448230526504942,0.10338665562836631,0.11206535133693146,0.11941333582694216
17,OnlineFPCA-sgd,0.1,2700,5,0.518956422805786,0.1263275527281133,0.15895791431885883,0.1489470184120159,0.09981739438384858,0.10928174754436983,0.11863051712446267
17,OnlineFPCA-sgd,0.1,2800,5,0.518744707107544,0.13719194257468917,0.1462184532609433,0.148342808165372,0.0959553983236106,0.10664978984522558,0.11726036569239426
17,OnlineFPCA-sgd,0.1,2900,5,0.521501302719116,0.1526368286461572,0.12758073295287387,0.13487294410530087,0.09204288058334831,0.10415255071039968,0.1154992026138218
17,OnlineFPCA-sgd,0.1,3000,5,0.516342163085938,0.10594464283094379,0.11648635317576167,0.1479026312148305,0.08790060827681555,0.10166289252281438,0.11367640718193861
17,OnlineFPCA-sgd,0.1,3100,5,0.66274094581604,0.10976125564363161,0.12415039321393812,0.16081107844535772,0.08357423694880768,0.09959558470113357,0.11121951921843862
17,OnlineFPCA-sgd,0.1,3200,5,0.513077020645142,0.12813500628900532,0.13192187382312953,0.12482164580329869,0.08007003296871974,0.09828095103399108,0.1087862277051202
17,OnlineFPCA-sgd,0.1,3300,5,0.505181550979614,0.1278935076376478,0.11677649209957558,0.14084445636539347,0.07636088065410634,0.09671663465292209,0.10658945118701849
17,OnlineFPCA-sgd,0.1,3400,5,0.50553560256958,0.10908134607704953,0.1467601519550477,0.13784380968063706,0.07281129786004112,0.0952566781044623,0.10471699490351986
17,OnlineFPCA-sgd,0.1,3500,5,0.514301776885986,0.13058426862320355,0.14684986062341196,0.13501747317727575,0.06950499616179046,0.09403253886495103,0.10297532441074023
17,OnlineFPCA-sgd,0.1,3600,5,0.506836414337158,0.17508542418704526,0.14943176202569844,0.14837926186770217,0.06642609345253085,0.09313923876792096,0.10144789458567645
17,OnlineFPCA-sgd,0.1,3700,5,0.509213447570801,0.10600636008360331,0.14630224862870847,0.12833815420859718,0.0639923297563949,0.09249387849943136,0.10031532721186666
17,OnlineFPCA-sgd,0.1,3800,5,0.507719039916992,0.10161208852269815,0.14565811680447707,0.1371273362155956,0.06218282977743927,0.09146016198277568,0.09926600116644527
17,OnlineFPCA-sgd,0.1,3900,5,0.509446382522583,0.1384440601894746,0.13100428064339337,0.11584090738459377,0.06063608491048611,0.0904494694637084,0.09854673063311135
17,OnlineFPCA-sgd,0.1,4000,5,0.509034872055054,0.05928625997749329,0.08936331969494056,0.09769832213625902,0.05928625997749329,0.08936331969494056,0.09769832213625902
17,OnlineFPCA-sgd,0.1,4100,5,0.510615348815918,0.12919319705037877,0.1355283355210134,0.13537136989619847,0.08770168842833796,0.10966504261247283,0.11652214278911131
17,OnlineFPCA-sgd,0.1,4200,5,0.512644529342651,0.12893713244709043,0.1397934326340317,0.1594506912745879,0.07484216473364234,0.099785287900519,0.11728982237082584
17,OnlineFPCA-sgd,0.1,4300,5,0.511887311935425,0.13059871932039593,0.12474061187911668,0.15246607371557214,0.06913243140154422,0.09329159733275882,0.11437954234638949
17,OnlineFPCA-sgd,0.1,4400,5,0.509162902832031,0.14163643928815395,0.1310626221358379,0.12081620710306441,0.06460386079381408,0.08801376971905472,0.1114398847589069
17,OnlineFPCA-sgd,0.1,4500,5,0.537319660186768,0.13252550247436315,0.14405940598707295,0.15220341654275713,0.061333655443032355,0.08578140800560345,0.10580537501151739
17,OnlineFPCA-sgd,0.1,4600,5,0.514102935791016,0.10883199037340562,0.12268643948711833,0.14727195453860129,0.05834053668451906,0.08478777333399627,0.10357590406289233
17,OnlineFPCA-sgd,0.1,4700,5,0.517203569412231,0.12452754054730635,0.12538029554592234,0.11679893134421733,0.05444477629628637,0.08381018874418687,0.10195051252685923
17,OnlineFPCA-sgd,0.1,4800,5,0.510746002197266,0.10535181167735977,0.13100388656461817,0.1288492604356744,0.052591987277350524,0.08198361844339894,0.09890526244256523
17,OnlineFPCA-sgd,0.1,4900,5,0.514040231704712,0.11257018978664239,0.1407348040928975,0.12802245852416705,0.0518110974502189,0.08096548811093036,0.09665686781069407
17,OnlineFPCA-sgd,0.1,5000,5,0.512693405151367,0.09091107837636482,0.13778766268943435,0.11911302879547578,0.05147660652723833,0.07833196433560394,0.09371859639600705
17,OnlineFPCA-sgd,0.1,5100,5,0.107107877731323,0.15433230544795837,0.12124859818549334,0.12594516992479257,0.05044206486932147,0.0773056620778364,0.09132878949004589
17,OnlineFPCA-sgd,0.1,5200,5,0.10367751121521,0.12135314110490097,0.1251752067634783,0.1279394256037039,0.04983595925588673,0.07616833059817851,0.08927221270468183
17,OnlineFPCA-sgd,0.1,5300,5,0.10640287399292,0.10908512204382982,0.12943761224275505,0.12029841867868629,0.04945746093821163,0.07512836048559211,0.08765529914061745
17,OnlineFPCA-sgd,0.1,5400,5,0.259264469146729,0.13136462290665946,0.1310907386989272,0.11596463368432122,0.04873432822122861,0.07432827207423687,0.08639446077666897
17,OnlineFPCA-sgd,0.1,5500,5,0.104096174240112,0.1574926605519656,0.13743379181212448,0.11523174589339533,0.04863265184403349,0.07358790758532587,0.08521396604666052
17,OnlineFPCA-sgd,0.1,5600,5,0.105658292770386,0.11762100301459595,0.11191571782693494,0.09315337940726551,0.048033164620561675,0.07240202934498852,0.08367708875755707
17,OnlineFPCA-sgd,0.1,5700,5,0.103067636489868,0.10710608506909912,0.10271114774521378,0.09951791052038152,0.0467888756930244,0.07096029833010403,0.08117624923413341
17,OnlineFPCA-sgd,0.1,5800,5,0.105148315429688,0.12611423930225657,0.0976022581883788,0.10915899906019226,0.04552599197689457,0.0693711839381422,0.07914796122771406
17,OnlineFPCA-sgd,0.1,5900,5,0.109071016311646,0.12113185576901991,0.09562261770777038,0.10465408484867258,0.04460761157553889,0.06773300702293357,0.07706318080168174
17,OnlineFPCA-sgd,0.1,6000,5,0.106295108795166,0.11531725424091913,0.12114146148815333,0.10213552771038496,0.04352346504445717,0.06644024821790359,0.07510229975398366
17,OnlineFPCA-sgd,0.1,6100,5,0.10592794418335,0.09622493058721977,0.1058560197272465,0.09399601410691848,0.04285939864660095,0.06543485844704668,0.07363299198545346
17,OnlineFPCA-sgd,0.1,6200,5,0.106864213943481,0.11565835488641361,0.09464179079509029,0.09227928658678829,0.041758602814544216,0.06435063218876726,0.07239289863251194
17,OnlineFPCA-sgd,0.1,6300,5,0.105767726898193,0.11619113721238469,0.13736353117844005,0.10788732394799432,0.04095335777781057,0.06327664157460747,0.07105346589839243
17,OnlineFPCA-sgd,0.1,6400,5,0.1091628074646,0.12416359314859032,0.10962735968064401,0.10284024139970253,0.04046769060331691,0.06230388339905331,0.06966263492648463
17,OnlineFPCA-sgd,0.1,6500,5,0.109276056289673,0.09359781541404542,0.1329324522588359,0.09650391638370293,0.039940321563911814,0.06126189936983928,0.06854056475370525
17,OnlineFPCA-sgd,0.1,6600,5,0.103156328201294,0.12153939240404893,0.11023056544238669,0.11231074740179618,0.03930088317676193,0.0606114609440976,0.06762040229869715
17,OnlineFPCA-sgd,0.1,6700,5,0.106525182723999,0.1098147017684403,0.12113637280604157,0.1328184594158779,0.03901439908711583,0.06021855474602835,0.06694342900895846
17,OnlineFPCA-sgd,0.1,6800,5,0.10595965385437,0.10147019353874705,0.1203807158360733,0.11846660337170305,0.03867283628508347,0.060009785424254045,0.06672314178772555
17,OnlineFPCA-sgd,0.1,6900,5,0.106938600540161,0.111325622439167,0.09890234237577104,0.12411564568231175,0.03835063145742669,0.05977857558712729,0.06660343937238736
17,OnlineFPCA-sgd,0.1,7000,5,0.107277870178223,0.10583985748987625,0.1017818958069479,0.1332857524737733,0.03851607469090854,0.05942359483830597,0.0663868412312853
17,OnlineFPCA-sgd,0.1,7100,5,0.102587938308716,0.13910156879007007,0.08742575249459597,0.11089256088932396,0.038801848094140313,0.05890834182989772,0.06591789046338047
17,OnlineFPCA-sgd,0.1,7200,5,0.106920480728149,0.11659467868978338,0.11866030103649282,0.10659433993066211,0.03897475538512411,0.05867919089058264,0.06561435831149465
17,OnlineFPCA-sgd,0.1,7300,5,0.105575084686279,0.09839284727046542,0.10444537920041348,0.11203839287047848,0.03888605052826924,0.0582658172814203,0.06519789812608065
17,OnlineFPCA-sgd,0.1,7400,5,0.105135917663574,0.11222956209747081,0.11807489679052456,0.08806200220421978,0.03893335567196751,0.05778825709320818,0.06457013086475138
17,OnlineFPCA-sgd,0.1,7500,5,0.105597496032715,0.09756881205836287,0.09632979768155674,0.10006448594027835,0.03869812332293079,0.05730754614874773,0.06396193740216884
17,OnlineFPCA-sgd,0.1,7600,5,0.109360694885254,0.09188173621598106,0.10687774819792555,0.09683742136430395,0.038681681735783166,0.05669497157404864,0.06323944829533829
