seed,Method,StepSize,N,nBatch,Time,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg
63,OnlineFPCA-sgd,0.1,0,5,67.9671852588654,0.16330310072107102,0.2207132882136794,0.314878857743051,0.16330310072107102,0.2207132882136794,0.314878857743051
63,OnlineFPCA-sgd,0.1,100,5,0.450757503509521,0.16400676447232276,0.2639198941680935,0.2621524248752681,NA,NA,NA
63,OnlineFPCA-sgd,0.1,200,5,0.342954397201538,0.11254085985413399,0.21922333092401525,0.22353040224639356,NA,NA,NA
63,OnlineFPCA-sgd,0.1,300,5,0.335657119750977,0.09770327595065606,0.20878457741406778,0.2085142755584382,NA,NA,NA
63,OnlineFPCA-sgd,0.1,400,5,0.329213380813599,0.09654203949564012,0.19973875234560975,0.2083428714700412,NA,NA,NA
63,OnlineFPCA-sgd,0.1,500,5,0.338387250900269,0.11061788365710093,0.20136232807398413,0.20896000010753843,NA,NA,NA
63,OnlineFPCA-sgd,0.1,600,5,0.338631391525269,0.07964348249382731,0.1917028770484391,0.2025279381965257,NA,NA,NA
63,OnlineFPCA-sgd,0.1,700,5,0.327380418777466,0.07473621029734619,0.18968216331443924,0.2003612157817826,NA,NA,NA
63,OnlineFPCA-sgd,0.1,800,5,0.323521375656128,0.07005092119635291,0.1898116823397666,0.19988538484017432,NA,NA,NA
63,OnlineFPCA-sgd,0.1,900,5,0.336915969848633,0.07098307870708032,0.18908298340746899,0.1991179467012022,NA,NA,NA
63,OnlineFPCA-sgd,0.1,1000,5,0.479121923446655,0.07238541082258512,0.18802144033590323,0.19772500379136368,NA,NA,NA
63,OnlineFPCA-sgd,0.1,1100,5,0.465113162994385,0.07330749405313396,0.1878446352936905,0.1971577452119114,0.07221777269784484,0.18762866074770773,0.19749331583616592
63,OnlineFPCA-sgd,0.1,1200,5,0.442830801010132,0.07205231798761155,0.18762824483446208,0.19613231519093086,0.07145308911806302,0.18735707848261235,0.19677993688245532
63,OnlineFPCA-sgd,0.1,1300,5,0.443304300308228,0.6266386983225634,0.6287842343144722,0.08914082500547567,0.27136220896526686,0.3050951517658742,0.14446328812724019
63,OnlineFPCA-sgd,0.1,1400,5,0.44267201423645,0.6262786134567041,0.6284224925511495,0.0869252396382571,0.3634706465071941,0.3835419883282302,0.12856330616372688
63,OnlineFPCA-sgd,0.1,1500,5,0.442374467849731,0.6257758745795068,0.6282689818740014,0.08489323858273361,0.417390281892448,0.4318722820906341,0.11891192069189875
63,OnlineFPCA-sgd,0.1,1600,5,0.444296360015869,0.6257448043021078,0.6281773320116412,0.08389185670097417,0.45278852596276586,0.46432274715154237,0.11236102407175563
