seed,Method,StepSize,N,nBatch,Time,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg
79,OnlineFPCA-sgd,0.1,0,5,93.8151082992554,0.2095176748113153,0.23379408346480207,0.23107420658839417,0.2095176748113153,0.23379408346480207,0.23107420658839417
79,OnlineFPCA-sgd,0.1,100,5,0.46240234375,0.21754263469630045,0.17270532243640896,0.21983214586836755,NA,NA,NA
79,OnlineFPCA-sgd,0.1,200,5,0.352959871292114,0.21291204010683806,0.17519381249966537,0.17886203188286579,NA,NA,NA
79,OnlineFPCA-sgd,0.1,300,5,0.345549345016479,0.19858404805962943,0.15383318966590934,0.16060402725365638,NA,NA,NA
79,OnlineFPCA-sgd,0.1,400,5,0.340857028961182,0.20768393220361048,0.1633324620572432,0.15274793249638044,NA,NA,NA
79,OnlineFPCA-sgd,0.1,500,5,0.348764181137085,0.20358525771551286,0.154191351034052,0.14381517419571196,NA,NA,NA
79,OnlineFPCA-sgd,0.1,600,5,0.348769903182983,0.19596728243690026,0.15291782562732323,0.14001237492579802,NA,NA,NA
79,OnlineFPCA-sgd,0.1,700,5,0.334285020828247,0.19704524504521803,0.14929476786463663,0.13998325366723768,NA,NA,NA
79,OnlineFPCA-sgd,0.1,800,5,0.471793413162231,0.1953392890794739,0.14916378774936692,0.13833070877325337,NA,NA,NA
79,OnlineFPCA-sgd,0.1,900,5,0.32233190536499,0.19499529608801885,0.14836602367186866,0.1373295794903345,NA,NA,NA
79,OnlineFPCA-sgd,0.1,1000,5,0.319777250289917,0.1941039874395712,0.14755129505445858,0.1362502306995676,NA,NA,NA
79,OnlineFPCA-sgd,0.1,1100,5,0.462767362594604,0.19402330907900928,0.14942825677520832,0.13556918554509292,0.1931751924249585,0.14746662850337963,0.13555637403213155
79,OnlineFPCA-sgd,0.1,1200,5,0.451418399810791,0.19472953110921323,0.1488708238959248,0.13417766012117702,0.193310201487208,0.14795323608349933,0.13496934891367252
79,OnlineFPCA-sgd,0.1,1300,5,0.445084810256958,0.1938511670946765,0.14887209748475527,0.1345822303195601,0.19320636486068565,0.1479937609988882,0.13447397437656944
79,OnlineFPCA-sgd,0.1,1400,5,0.443988800048828,0.19346609857615846,0.14788212245527924,0.13366075271285047,0.19297281270557928,0.1477007157867684,0.1340911105455225
79,OnlineFPCA-sgd,0.1,1500,5,0.447183132171631,0.19316549472922193,0.14836694926363533,0.13221138537823093,0.1927236788746974,0.14739681709286762,0.13364970565077408
79,OnlineFPCA-sgd,0.1,1600,5,0.444261074066162,0.20216563940561338,0.15332199031843904,0.1410673219038642,0.19239136866763332,0.14657694279912545,0.13365867587007474
79,OnlineFPCA-sgd,0.1,1700,5,0.448017835617065,0.20169493637160446,0.1561467704316781,0.1356116041505235,0.1918953688993031,0.14576768286581138,0.13338607275227277
79,OnlineFPCA-sgd,0.1,1800,5,0.445721626281738,0.19687446112393547,0.15666708631186135,0.13641844248383558,0.19130129525846923,0.14516802472517576,0.13280222505100847
79,OnlineFPCA-sgd,0.1,1900,5,0.446171283721924,0.19804355586949454,0.15914072736050086,0.14376554744227454,0.19052990886165364,0.14443604707022145,0.13190996897968843
79,OnlineFPCA-sgd,0.1,2000,5,0.454271793365479,0.19554874407803802,0.15532842774396505,0.1402952281886122,0.18985982367302834,0.1438332835511075,0.13119733588802934
79,OnlineFPCA-sgd,0.1,2100,5,0.440889835357666,0.2590520578016255,0.22784092600976788,0.21072541512925003,0.19064899871505722,0.1460631107964068,0.1297762840338658
79,OnlineFPCA-sgd,0.1,2200,5,0.439211368560791,0.24463582311791082,0.2309252267642486,0.17352263194034995,0.19360577603402815,0.14929155242961353,0.129324828856581
