seed,Method,StepSize,N,nBatch,Time,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg
46,OnlineFPCA-sgd,0.1,0,5,103.537295818329,0.2105054007376426,0.22461960758059865,0.23394851045618298,0.2105054007376426,0.22461960758059865,0.23394851045618298
46,OnlineFPCA-sgd,0.1,100,5,0.552304267883301,0.16602057322317865,0.1620934580880432,0.17033710195684357,NA,NA,NA
46,OnlineFPCA-sgd,0.1,200,5,0.412055015563965,0.14507381991929108,0.1392640106333818,0.1379645079289429,NA,NA,NA
46,OnlineFPCA-sgd,0.1,300,5,0.402236223220825,0.12289190853868165,0.11940570395087104,0.12420146332706884,NA,NA,NA
46,OnlineFPCA-sgd,0.1,400,5,0.383926391601562,0.11640126499834774,0.12557976082438677,0.09288633498187668,NA,NA,NA
46,OnlineFPCA-sgd,0.1,500,5,0.399895906448364,0.1098988677183666,0.12468014179399797,0.0845793159031666,NA,NA,NA
46,OnlineFPCA-sgd,0.1,600,5,0.405130863189697,0.10758224549235415,0.109738883128954,0.07912249925938343,NA,NA,NA
46,OnlineFPCA-sgd,0.1,700,5,0.390573024749756,0.1036739535138907,0.10853989432518435,0.07791469951152455,NA,NA,NA
46,OnlineFPCA-sgd,0.1,800,5,0.553823471069336,0.1055561974080811,0.10717596708280654,0.07426956766726406,NA,NA,NA
46,OnlineFPCA-sgd,0.1,900,5,0.383715152740479,0.10290836199654728,0.10648001814438486,0.07099759364811509,NA,NA,NA
46,OnlineFPCA-sgd,0.1,1000,5,0.379256963729858,0.10236415191337626,0.10779917192345323,0.07087314476662253,NA,NA,NA
46,OnlineFPCA-sgd,0.1,1100,5,0.551912784576416,0.10295774710517366,0.10570450752886772,0.06764224927720452,0.1013925751579176,0.10649034878353464,0.06907485902124369
46,OnlineFPCA-sgd,0.1,1200,5,0.52491021156311,0.10266135611537144,0.10487139828510132,0.06877371660044367,0.10125052151719315,0.10554201401872121,0.06812890603924214
46,OnlineFPCA-sgd,0.1,1300,5,0.537243366241455,0.10409091217036434,0.10661756761328257,0.07055383808112699,0.10099017619098717,0.10500340092365089,0.06801896870812427
46,OnlineFPCA-sgd,0.1,1400,5,0.531205654144287,0.10283324466346218,0.10785645257420652,0.06820971427520454,0.10097156778970927,0.10491466862257227,0.06775364863685455
46,OnlineFPCA-sgd,0.1,1500,5,0.52556324005127,0.10208147212462085,0.1078451772135475,0.06732117284998569,0.10078108475817978,0.10495103915436382,0.0672765169525476
46,OnlineFPCA-sgd,0.1,1600,5,0.545353174209595,0.10292712280537772,0.10674645064197846,0.0672794630257441,0.10059742826530609,0.10495871166555422,0.06666158616473007
46,OnlineFPCA-sgd,0.1,1700,5,0.533998250961304,0.10186703476285766,0.1072267855338473,0.06649827184326335,0.10022597080862831,0.10485151312237105,0.06618950438715247
46,OnlineFPCA-sgd,0.1,1800,5,0.516518115997314,0.10284237660944119,0.10749567191764577,0.06590628196688317,0.1000282636415307,0.1047853549545161,0.06581196247035617
46,OnlineFPCA-sgd,0.1,1900,5,0.537507295608521,0.10370711236387899,0.10676288987498107,0.06605707281235118,0.09995273565549635,0.1046586142223107,0.06544790212029071
46,OnlineFPCA-sgd,0.1,2000,5,0.528368949890137,0.1029354894785111,0.10646744129853662,0.06515435825986798,0.09995852485311602,0.10451613943406075,0.06506301948187983
