noise,seed,Method,StepSize,N,Ninit,initMethod,npc,nBatch,Time,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg,tau
0.1,70,OnlineFPCA-sgd,0.1,0,100,face,3,5,1.34056282043457,0.14548810092882633,0.2682238873358279,0.30325576558032213,0.14548810092882633,0.2682238873358279,0.30325576558032213,1.0000000000000004e-6
0.1,70,OnlineFPCA-sgd,0.1,100,100,face,3,5,0.617866992950439,0.6328660260399966,0.6024294559048534,0.6187492875295743,NA,NA,NA,1.7782794100389236e-5
0.1,70,OnlineFPCA-sgd,0.1,200,100,face,3,5,0.449886322021484,0.35053503982666245,0.6051354181585837,0.835689206377882,NA,NA,NA,1.7782794100389236e-5
0.1,70,OnlineFPCA-sgd,0.1,300,100,face,3,5,0.497622489929199,0.3995999075926553,1.1461902333870857,0.939104424368786,NA,NA,NA,6.750389320580743e-5
0.1,70,OnlineFPCA-sgd,0.1,400,100,face,3,5,0.464565992355347,0.9654529655094592,0.573487675083011,0.6043768291816621,NA,NA,NA,2.2681271328167584e-5
0.1,70,OnlineFPCA-sgd,0.1,500,100,face,3,5,0.463581800460815,0.4601802358203129,0.1873443364244667,0.38008445367252913,NA,NA,NA,5.765427869440124e-5
0.1,70,OnlineFPCA-sgd,0.1,600,100,face,3,5,0.422317266464233,0.3654962933654875,0.19309031412135141,0.38083288060005105,NA,NA,NA,1.3105399483772802e-4
0.1,70,OnlineFPCA-sgd,0.1,700,100,face,3,5,0.413154125213623,0.2821945233692014,0.17881071793242428,0.3649758400097322,NA,NA,NA,2.738995561896503e-4
0.1,70,OnlineFPCA-sgd,0.1,800,100,face,3,5,0.41613245010376,0.20719135929770818,0.16939190355504272,0.35816383421946435,NA,NA,NA,5.359991961907987e-4
0.1,70,OnlineFPCA-sgd,0.1,900,100,face,3,5,0.407333374023438,0.14402703142394568,0.16615774917759285,0.3477860314556295,NA,NA,NA,5.359991961907987e-4
0.1,70,OnlineFPCA-sgd,0.1,1000,100,face,3,5,0.436943769454956,0.09864005094815569,0.16789730072901293,0.3359723519500889,NA,NA,NA,3.018257920878352e-4
0.1,70,OnlineFPCA-sgd,0.1,1100,100,face,3,5,0.688116550445557,1.3008831425213236,1.279935831302251,0.23196389329425868,0.9218266281486925,0.9087245612970022,0.22798067045154624,1.7637839769032583e-4
0.1,70,OnlineFPCA-sgd,0.1,1200,100,face,3,5,0.628973960876465,0.16602104912645763,0.19304029667232958,0.25869031673133397,0.2224613591198988,0.24857463066683388,0.25407594802934874,1.7637839769032583e-4
0.1,70,OnlineFPCA-sgd,0.1,1300,100,face,3,5,0.643940925598145,0.2875385004977242,0.1917123314870698,0.21111957115090868,0.18098238189731916,0.21478614489475897,0.2291953360688351,1.0936604909375094e-4
0.1,70,OnlineFPCA-sgd,0.1,1400,100,face,3,5,0.633463859558105,0.31994860781652623,0.16917584877965353,0.08563080818923616,0.1354879398737134,0.17832862886232853,0.18421283441450864,1.721680120747879e-4
0.1,70,OnlineFPCA-sgd,0.1,1500,100,face,3,5,0.6264328956604,0.43120876428933036,0.2256712723939982,0.25943905983891186,0.10891335689071495,0.1564115557279016,0.18442618455073778,1.1173104222520913e-4
0.1,70,OnlineFPCA-sgd,0.1,1600,100,face,3,5,0.634350538253784,0.1264615158389237,0.19120406249628094,0.24688516127355498,0.07274524678497082,0.1397009325045664,0.18619346051062952,1.1173104222520913e-4
0.1,70,OnlineFPCA-sgd,0.1,1700,100,face,3,5,0.637662172317505,0.11444012145830415,0.17552670526871064,0.22156202211321965,0.0474429671574115,0.1282656217363647,0.18954780739612637,1.1173104222520913e-4
0.1,70,OnlineFPCA-sgd,0.1,1800,100,face,3,5,0.618604898452759,0.12355271895803935,0.1611003667563309,0.22052158744783537,0.03422145093710585,0.12481449962234138,0.1931744031923818,7.636498090072004e-5
0.1,70,OnlineFPCA-sgd,0.1,1900,100,face,3,5,0.604496240615845,0.10582145804616798,0.13366919685870363,0.2356065423546157,0.02704243087622022,0.12310520016856351,0.19588483199487994,7.636498090072004e-5
0.1,70,OnlineFPCA-sgd,0.1,2000,100,face,3,5,0.626485824584961,0.11998551615743817,0.1104479112533003,0.23613666061864272,0.03216865260426288,0.12153373490771457,0.199119674714245,5.3624807256147196e-5
