noise,seed,Method,StepSize,N,Ninit,initMethod,npc,nBatch,Time,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg,tau
0.1,13,OnlineFPCA-sgd,0.1,0,100,face,3,5,1.99140667915344,0.29018869591861085,0.3316001534929355,0.24770580794036506,0.29018869591861085,0.3316001534929355,0.24770580794036506,1.0000000000000004e-6
0.1,13,OnlineFPCA-sgd,0.1,100,100,face,3,5,0.639969825744629,0.540294459812978,0.4545962038457401,0.6149982631644509,NA,NA,NA,1.7782794100389236e-5
0.1,13,OnlineFPCA-sgd,0.1,200,100,face,3,5,0.475077629089355,0.2546828559267633,0.3729228495346336,0.512491773368333,NA,NA,NA,1.7782794100389236e-5
0.1,13,OnlineFPCA-sgd,0.1,300,100,face,3,5,0.485167741775513,0.19941879951311747,0.27457160615090453,0.2630720707561335,NA,NA,NA,1.7782794100389236e-5
0.1,13,OnlineFPCA-sgd,0.1,400,100,face,3,5,0.477691650390625,0.4535858060564619,0.265540563352137,0.5071543017252544,NA,NA,NA,5.292506828586659e-5
0.1,13,OnlineFPCA-sgd,0.1,500,100,face,3,5,0.624008893966675,0.5788079929403885,0.49323143284796506,0.33916546424849103,NA,NA,NA,5.292506828586659e-5
0.1,13,OnlineFPCA-sgd,0.1,600,100,face,3,5,0.442952871322632,0.44466632119795046,0.4790076407300728,0.316805939150571,NA,NA,NA,1.2030402223375515e-4
0.1,13,OnlineFPCA-sgd,0.1,700,100,face,3,5,0.439512252807617,0.4239079109958407,0.4542696087858408,0.30853857427563514,NA,NA,NA,2.5143238356416215e-4
0.1,13,OnlineFPCA-sgd,0.1,800,100,face,3,5,0.441190481185913,0.4146739110043315,0.4385705310269108,0.2952393843791931,NA,NA,NA,4.920327632565179e-4
0.1,13,OnlineFPCA-sgd,0.1,900,100,face,3,5,0.45377516746521,0.40462983727809304,0.4172086270617243,0.27992135658532347,NA,NA,NA,4.920327632565179e-4
0.1,13,OnlineFPCA-sgd,0.1,1000,100,face,3,5,0.444893360137939,0.3967667507184051,0.40090136305457413,0.2670373649342148,NA,NA,NA,2.7706791271045223e-4
0.1,13,OnlineFPCA-sgd,0.1,1100,100,face,3,5,0.668734788894653,1.0179512635713828,1.037410823249001,0.49545700293612954,0.39182176141072994,0.5276114392971873,0.4652701951702662,1.6191059802156066e-4
0.1,13,OnlineFPCA-sgd,0.1,1200,100,face,3,5,0.62887716293335,0.16658600446797672,0.09840694554360277,0.3117093358633169,0.18213950233891463,0.1649463867158014,0.2796457638365502,9.766764231264736e-5
0.1,13,OnlineFPCA-sgd,0.1,1300,100,face,3,5,0.634372234344482,0.20678297608399795,0.04822873349103708,0.29641461063345037,0.1301308182699813,0.11499313381756035,0.3006816794504748,9.766764231264736e-5
0.1,13,OnlineFPCA-sgd,0.1,1400,100,face,3,5,0.675538063049316,0.17937280789229426,0.1944092751786766,0.18612128348774956,0.09966356001132465,0.07254498868787887,0.2612392292595184,9.766764231264736e-5
0.1,13,OnlineFPCA-sgd,0.1,1500,100,face,3,5,0.63404369354248,0.17068672560428913,0.1767643747976979,0.22605534208997177,0.072827717968734,0.06302636023423805,0.23619119770475835,1.504975115788012e-4
0.1,13,OnlineFPCA-sgd,0.1,1600,100,face,3,5,0.627685546875,0.18506510608520058,0.18012856712973596,0.31959217837927434,0.039400226642544986,0.06263271891273425,0.26016403050749637,1.504975115788012e-4
0.1,13,OnlineFPCA-sgd,0.1,1700,100,face,3,5,0.622792959213257,0.15690582621150945,0.16411536353493372,0.2975871822907503,0.04370126825761711,0.06433857705509853,0.262878677343438,1.504975115788012e-4
0.1,13,OnlineFPCA-sgd,0.1,1800,100,face,3,5,0.61703085899353,0.14001603283207753,0.1405224703814699,0.23965768233568674,0.05132902875173809,0.06957469927000674,0.2579882679314905,1.504975115788012e-4
0.1,13,OnlineFPCA-sgd,0.1,1900,100,face,3,5,0.61112642288208,0.11202286471433945,0.16694675495401573,0.24291995769128394,0.05413931701808194,0.07634797202007573,0.2537982041965666,7.231810190071109e-5
0.1,13,OnlineFPCA-sgd,0.1,2000,100,face,3,5,0.612727403640747,0.09263958871742528,0.1937603288702911,0.20720356524258807,0.05753799371519068,0.08412287244511027,0.25032706723928827,7.231810190071109e-5
0.1,13,OnlineFPCA-sgd,0.1,2100,100,face,3,5,0.612046718597412,0.10494118057854825,0.1415463344496952,0.17124979693296213,0.058336379566855924,0.08619383114755014,0.2412651133518733,5.1389389983375595e-5
0.1,13,OnlineFPCA-sgd,0.1,2200,100,face,3,5,0.613128900527954,0.30026260769027885,0.20658204356188467,0.2468731162387149,0.060243887605183365,0.08493113135786494,0.23234493264009004,2.6523692374500855e-5
0.1,13,OnlineFPCA-sgd,0.1,2300,100,face,3,5,0.609987497329712,0.2785182155905797,0.2595904914572513,0.10197893624478528,0.0610780723158875,0.08128299336693304,0.21925789634961843,1.3969944751009144e-5
0.1,13,OnlineFPCA-sgd,0.1,2400,100,face,3,5,0.611244440078735,0.14228247607473857,0.2061871848313119,0.2692963059342338,0.06439891058291329,0.07926595178348544,0.21010332737315937,1.0234378224103987e-5
0.1,13,OnlineFPCA-sgd,0.1,2500,100,face,3,5,0.615148544311523,0.19833166411594486,0.10987513925492683,0.28117414028074655,0.06334442806843853,0.07935953664194176,0.2028761720370174,5.589959770368315e-6
0.1,13,OnlineFPCA-sgd,0.1,2600,100,face,3,5,0.639000177383423,0.27451085076580434,0.1853302554772566,0.25890217110805597,0.06307727575146248,0.07968016451767031,0.19939474999784212,5.589959770368315e-6
0.1,13,OnlineFPCA-sgd,0.1,2700,100,face,3,5,0.617016315460205,0.17759467760716743,0.08851553257381348,0.268269180552736,0.05916256604963092,0.07578458793376358,0.1965265432445001,5.589959770368315e-6
