noise,seed,Method,StepSize,N,Ninit,initMethod,npc,nBatch,Time,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg,tau
0.1,90,OnlineFPCA-sgd,0.1,0,100,face,3,5,0.876791000366211,0.09816708231308499,0.15982204340341064,0.2066780291352508,0.09816708231308499,0.15982204340341064,0.2066780291352508,1.0000000000000016e-5
0.1,90,OnlineFPCA-sgd,0.1,100,100,face,3,5,0.513914585113525,0.14175456019867766,0.6344905846828485,0.4753261261428467,NA,NA,NA,5.6234132519035e-7
0.1,90,OnlineFPCA-sgd,0.1,200,100,face,3,5,0.366469860076904,0.7412884302813945,0.4956709407204515,0.9763403844190739,NA,NA,NA,5.6234132519035e-7
0.1,90,OnlineFPCA-sgd,0.1,300,100,face,3,5,0.36677885055542,0.31722632731266015,0.5368019918724692,0.661669656699686,NA,NA,NA,5.6234132519035e-7
0.1,90,OnlineFPCA-sgd,0.1,400,100,face,3,5,0.381599426269531,0.6337465188945125,0.234010538100927,0.6282384091431441,NA,NA,NA,1.673637611032821e-6
0.1,90,OnlineFPCA-sgd,0.1,500,100,face,3,5,0.534038543701172,0.37433935908252564,0.5485925232131631,0.3619503450444309,NA,NA,NA,4.254275162260659e-6
0.1,90,OnlineFPCA-sgd,0.1,600,100,face,3,5,0.348276615142822,0.2418593416015356,0.508581565114108,0.40179164243620463,NA,NA,NA,9.670396851349822e-6
0.1,90,OnlineFPCA-sgd,0.1,700,100,face,3,5,0.346679449081421,0.2026220642177479,0.4821875440048075,0.39881959257511546,NA,NA,NA,2.021088642923223e-5
0.1,90,OnlineFPCA-sgd,0.1,800,100,face,3,5,0.34900975227356,0.18824579169272965,0.46360830721516144,0.395038808626767,NA,NA,NA,3.9551064014397774e-5
0.1,90,OnlineFPCA-sgd,0.1,900,100,face,3,5,0.345695972442627,0.1735740459816945,0.425589637929559,0.38915504812713186,NA,NA,NA,7.339317533762309e-5
0.1,90,OnlineFPCA-sgd,0.1,1000,100,face,3,5,0.347537755966187,0.15126680020126776,0.3931360261394502,0.3858118332422608,NA,NA,NA,1.3033572351367595e-4
