noise,seed,Method,StepSize,N,Ninit,initMethod,npc,nBatch,Time,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg,tau
0.1,12,OnlineFPCA-sgd,0.1,0,100,face,3,5,1.81662011146545,0.06856545918533774,0.14411891600655685,0.17001739184189021,0.06856545918533774,0.14411891600655685,0.17001739184189021,1.0000000000000004e-6
0.1,12,OnlineFPCA-sgd,0.1,100,100,face,3,5,0.634691476821899,0.6196784977144567,0.832673917203088,0.7654299104969393,NA,NA,NA,1.7782794100389236e-5
0.1,12,OnlineFPCA-sgd,0.1,200,100,face,3,5,0.438965082168579,0.7493890931598681,0.5394288128500864,0.8851082984699316,NA,NA,NA,1.7782794100389236e-5
0.1,12,OnlineFPCA-sgd,0.1,300,100,face,3,5,0.436635494232178,0.5213170128595285,1.4315936198452568,1.3587952810806376,NA,NA,NA,1.7782794100389236e-5
0.1,12,OnlineFPCA-sgd,0.1,400,100,face,3,5,0.465462446212769,0.7758135717555584,0.9450418604930658,1.0309458738622619,NA,NA,NA,1.7782794100389236e-5
0.1,12,OnlineFPCA-sgd,0.1,500,100,face,3,5,0.602085828781128,0.5398268898045813,0.975353005503987,1.2650162561890728,NA,NA,NA,4.520267634891105e-5
0.1,12,OnlineFPCA-sgd,0.1,600,100,face,3,5,0.43819260597229,0.47568374437973193,0.9645174650610361,1.2557108838600382,NA,NA,NA,1.0275024589730845e-4
0.1,12,OnlineFPCA-sgd,0.1,700,100,face,3,5,0.435302495956421,0.32536326541577804,1.0020553781351793,1.2453244270877804,NA,NA,NA,2.1474543209840636e-4
0.1,12,OnlineFPCA-sgd,0.1,800,100,face,3,5,0.433288812637329,0.21704305191757275,0.9875688220895946,1.2162668392556264,NA,NA,NA,4.2023937749900204e-4
0.1,12,OnlineFPCA-sgd,0.1,900,100,face,3,5,0.431208372116089,0.17881697267501653,0.9873426583586833,1.1816488208669624,NA,NA,NA,4.2023937749900204e-4
0.1,12,OnlineFPCA-sgd,0.1,1000,100,face,3,5,0.433260440826416,0.1571645058540272,0.9978731855438061,1.137126034272271,NA,NA,NA,2.366404350632354e-4
0.1,12,OnlineFPCA-sgd,0.1,1100,100,face,3,5,0.62403130531311,0.40352309556907884,0.5718268280509355,0.5331475009549068,0.17840921283451544,0.7478610226768113,0.7854561384522892,2.366404350632354e-4
