noise,seed,Method,StepSize,N,Ninit,initMethod,npc,nBatch,Time,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg,tau
0.1,78,OnlineFPCA-sgd,0.1,0,100,face,3,5,0.984605550765991,0.08149204135350797,0.14033606686131625,0.34237956986022317,0.08149204135350797,0.14033606686131625,0.34237956986022317,1.0000000000000016e-5
0.1,78,OnlineFPCA-sgd,0.1,100,100,face,3,5,0.568691253662109,0.8567071300559506,0.3322612913059017,0.2676841258346428,NA,NA,NA,1.0000000000000016e-5
0.1,78,OnlineFPCA-sgd,0.1,200,100,face,3,5,0.400411605834961,0.597144837656615,0.6339055594311425,0.3420601707238869,NA,NA,NA,1.700335967644043e-6
0.1,78,OnlineFPCA-sgd,0.1,300,100,face,3,5,0.40255069732666,0.24312864336308374,0.2697064679668095,0.465630353291802,NA,NA,NA,1.700335967644043e-6
0.1,78,OnlineFPCA-sgd,0.1,400,100,face,3,5,0.415590524673462,0.6866197517479923,0.890285399335578,1.0160717067253897,NA,NA,NA,5.713119584613686e-7
0.1,78,OnlineFPCA-sgd,0.1,500,100,face,3,5,0.395373106002808,0.3215946354684853,0.345566908114295,0.6371667749598929,NA,NA,NA,1.4522368873419334e-6
0.1,78,OnlineFPCA-sgd,0.1,600,100,face,3,5,0.398084878921509,0.29917214992018737,0.34280048034110844,0.63295643687081,NA,NA,NA,3.3010810272325876e-6
0.1,78,OnlineFPCA-sgd,0.1,700,100,face,3,5,0.377122402191162,0.26565327503754327,0.34315645670276035,0.6254554754413566,NA,NA,NA,6.899176399961128e-6
0.1,78,OnlineFPCA-sgd,0.1,800,100,face,3,5,0.380601406097412,0.262551579432889,0.3394973344454979,0.6201870661379066,NA,NA,NA,1.350112813690432e-5
0.1,78,OnlineFPCA-sgd,0.1,900,100,face,3,5,0.375565528869629,0.24680047979334852,0.3380797567687761,0.6078470895678987,NA,NA,NA,2.5053451513891544e-5
0.1,78,OnlineFPCA-sgd,0.1,1000,100,face,3,5,0.37574291229248,0.24115416629702535,0.3339962969275626,0.5921043096671483,NA,NA,NA,4.449132653760456e-5
0.1,78,OnlineFPCA-sgd,0.1,1100,100,face,3,5,0.549631357192993,0.17108328100522982,0.2785759081973102,0.3115047423065307,0.18054851437452982,0.2908026753076434,0.3481195954441447,7.613534338160939e-5
0.1,78,OnlineFPCA-sgd,0.1,1200,100,face,3,5,0.529580116271973,0.3068107402130864,0.26520175751712965,0.32083346906859533,0.16579458894167262,0.27899351884642265,0.32553414999407193,7.613534338160939e-5
0.1,78,OnlineFPCA-sgd,0.1,1300,100,face,3,5,0.538278341293335,0.17115165360498785,0.2321142579116116,0.31429630796729435,0.1333941892617534,0.2645590719704746,0.30730380696872117,1.2278609298338743e-4
0.1,78,OnlineFPCA-sgd,0.1,1400,100,face,3,5,0.539739847183228,0.6232351192147967,0.24509885100339526,0.3282593041582706,0.1103064917443112,0.23468808158666818,0.2838602466219867,1.2278609298338743e-4
0.1,78,OnlineFPCA-sgd,0.1,1500,100,face,3,5,0.539336204528809,0.2990806246743224,0.20059425511893034,0.3786617991389207,0.08880566911038723,0.21302352030137167,0.2865420076054347,1.892029029566345e-4
0.1,78,OnlineFPCA-sgd,0.1,1600,100,face,3,5,0.559092044830322,0.11957011809467034,0.17027545328907429,0.23445637460707772,0.0761114533464396,0.19953773716832574,0.284541514991404,1.2515369541891996e-4
0.1,78,OnlineFPCA-sgd,0.1,1700,100,face,3,5,0.529842376708984,0.10466383294033525,0.15249601875843558,0.28518406301497956,0.0683647993499289,0.19195329589464738,0.2833462419353688,1.2515369541891996e-4
0.1,78,OnlineFPCA-sgd,0.1,1800,100,face,3,5,0.527110576629639,0.1070480591374796,0.2021721695540726,0.23901770050650448,0.06497705072017022,0.18500639417787298,0.2799270445181636,5.846345440644228e-5
0.1,78,OnlineFPCA-sgd,0.1,1900,100,face,3,5,0.533003330230713,0.1056142926831866,0.14298085638127506,0.21394449522781406,0.058704709777295534,0.1795970862173956,0.27160435940534167,5.846345440644228e-5
0.1,78,OnlineFPCA-sgd,0.1,2000,100,face,3,5,0.541072368621826,0.06645622839437504,0.17528675341648683,0.1878587571092754,0.055269857217261784,0.17565700939876322,0.26605609361059884,4.105404646338956e-5
0.1,78,OnlineFPCA-sgd,0.1,2100,100,face,3,5,0.541691064834595,0.20469631239546549,0.23776653409613524,0.23946122599700614,0.05457716355959035,0.17286306334557852,0.25967800221407356,2.0730456065171647e-5
0.1,78,OnlineFPCA-sgd,0.1,2200,100,face,3,5,0.532392263412476,0.25113799464232217,0.19305341464584388,0.24178319232243708,0.0511449500767201,0.17025122081809219,0.2545943725349291,1.4893237544798452e-5
0.1,78,OnlineFPCA-sgd,0.1,2300,100,face,3,5,0.530665397644043,0.27374850105439946,0.2748114363738881,0.25878089682848454,0.04016840211985297,0.16836322943866272,0.24790878871342764,1.4893237544798452e-5
0.1,78,OnlineFPCA-sgd,0.1,2400,100,face,3,5,0.524164438247681,0.12880153534593494,0.29058499082739725,0.20754202889798312,0.039207383406363296,0.16553596379431057,0.23865541305779003,1.0910782306700437e-5
0.1,78,OnlineFPCA-sgd,0.1,2500,100,face,3,5,0.532384872436523,0.16032659049439923,0.16409200869515086,0.2635161418344436,0.03720523773751438,0.16085736449277463,0.23156997434488838,8.063609735871472e-6
0.1,78,OnlineFPCA-sgd,0.1,2600,100,face,3,5,0.524107933044434,0.13496982250209327,0.18433578911607457,0.2659874641314167,0.03551318678226019,0.15087399317800862,0.22836118846639453,6.008410091131149e-6
0.1,78,OnlineFPCA-sgd,0.1,2700,100,face,3,5,0.528649091720581,0.10943713976685497,0.10321003394488092,0.31096476676894874,0.032234433782338714,0.1409850742116646,0.22684802762566775,4.511499274531972e-6
0.1,78,OnlineFPCA-sgd,0.1,2800,100,face,3,5,0.541501760482788,0.13832617952761078,0.12138164562151504,0.33259584480722604,0.03154592407010225,0.13085195098700808,0.22465944376614064,3.4120085675290936e-6
0.1,78,OnlineFPCA-sgd,0.1,2900,100,face,3,5,0.529943943023682,0.14728906602578967,0.27207119721399897,0.691991256152243,0.028525338507676575,0.12082700592954213,0.2270034654621397,3.4120085675290936e-6
0.1,78,OnlineFPCA-sgd,0.1,3000,100,face,3,5,0.533025503158569,0.13973531199671063,0.14438235916227055,0.4655032033733689,0.031193290264986125,0.11295755260757996,0.23882080723706306,2.614681635378306e-6
0.1,78,OnlineFPCA-sgd,0.1,3100,100,face,3,5,0.521352767944336,0.15264080054325857,0.26648916526740185,0.31653737915423585,0.030089796119198674,0.10104998472461738,0.24091748879092284,1.554111216290911e-6
0.1,78,OnlineFPCA-sgd,0.1,3200,100,face,3,5,0.522835969924927,0.1995927419317115,0.19383860751133497,0.28875160097240943,0.028431978487197442,0.09068023390533775,0.24029584567519335,1.2050266736751608e-6
0.1,78,OnlineFPCA-sgd,0.1,3300,100,face,3,5,0.518322467803955,0.21331185138508604,0.14954694803361526,0.26067994003607947,0.02744601879636224,0.08179067800941665,0.23685067037133856,1.2050266736751608e-6
0.1,78,OnlineFPCA-sgd,0.1,3400,100,face,3,5,0.529354572296143,0.19645828276385016,0.14805848231464672,0.2619248192872201,0.025266166111026087,0.07568183835243117,0.23542368639593184,9.442822516969878e-7
0.1,78,OnlineFPCA-sgd,0.1,3500,100,face,3,5,0.537346601486206,0.13072640840341063,0.14232342749595153,0.27118649675977374,0.02530656304687258,0.0715093061741072,0.23466770935600453,7.43590925678921e-7
0.1,78,OnlineFPCA-sgd,0.1,3600,100,face,3,5,0.541998624801636,0.21583025780685774,0.23723990705603012,0.262034302647258,0.027269415586698695,0.06706233204101876,0.23173557353393393,5.88291470505878e-7
0.1,78,OnlineFPCA-sgd,0.1,3700,100,face,3,5,0.527507305145264,0.19844146087259448,0.15075025515723256,0.18507532667487475,0.026856597810524248,0.06412398951738046,0.2265625648053204,3.7151381209733285e-7
0.1,78,OnlineFPCA-sgd,0.1,3800,100,face,3,5,0.519918918609619,0.2659822630008837,0.3384201076604344,0.2795213123688081,0.027946342796883534,0.05856800982343429,0.2249032001667939,2.9649139646900443e-7
0.1,78,OnlineFPCA-sgd,0.1,3900,100,face,3,5,0.524303913116455,0.2077129245610659,0.18110151595209262,0.37797428325918936,0.02980646114378712,0.05445009530733598,0.227739894441845,2.9649139646900443e-7
0.1,78,OnlineFPCA-sgd,0.1,4000,100,face,3,5,0.522112846374512,0.03228057509008329,0.0513317664920549,0.2305656649141847,0.03228057509008329,0.0513317664920549,0.2305656649141847,2.9649139646900443e-7
0.1,78,OnlineFPCA-sgd,0.1,4100,100,face,3,5,0.514077663421631,0.21286852380227578,0.2247550258129585,0.19200527276443927,0.10019488901219704,0.17445167176638893,0.165319186816948,2.9649139646900443e-7
0.1,78,OnlineFPCA-sgd,0.1,4200,100,face,3,5,0.521292686462402,0.15373112193279576,0.19530093015713038,0.2106452778529042,0.08085199580168025,0.1897290008048508,0.19883473888566527,2.402577790060954e-7
0.1,78,OnlineFPCA-sgd,0.1,4300,100,face,3,5,0.512981653213501,0.13022176937563662,0.3623361887127466,0.2696964233976896,0.062331266677673774,0.21306372457790193,0.20308888999871866,2.402577790060954e-7
0.1,78,OnlineFPCA-sgd,0.1,4400,100,face,3,5,0.545871496200562,0.11612394332453874,0.25647897403341746,0.24025042504725522,0.045339872967404514,0.2128393364241263,0.2051127102132639,2.402577790060954e-7
0.1,78,OnlineFPCA-sgd,0.1,4500,100,face,3,5,0.524781227111816,0.20410749304030049,0.211948952926182,0.27914428589073675,0.04384318708540048,0.19328958787126482,0.2120323913715077,1.9662965042337182e-7
0.1,78,OnlineFPCA-sgd,0.1,4600,100,face,3,5,0.516923427581787,0.2064910891797507,0.1228433817206429,0.34934678110178985,0.05661339077588903,0.15663303056308547,0.22179636470792274,1.9662965042337182e-7
0.1,78,OnlineFPCA-sgd,0.1,4700,100,face,3,5,0.53144359588623,0.21352791664221987,0.16300668664151766,0.29606840079513713,0.06340669740440404,0.13248155786564852,0.21939694958182268,1.61893626890682e-7
