noise,seed,Method,StepSize,N,Ninit,initMethod,npc,nBatch,Time,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg,tau
0.1,22,OnlineFPCA-sgd,0.1,0,100,face,3,5,1.78480267524719,0.07765540429406007,0.1024122728430055,0.18952114698988787,0.07765540429406007,0.1024122728430055,0.18952114698988787,1.0000000000000004e-6
0.1,22,OnlineFPCA-sgd,0.1,100,100,face,3,5,0.554760217666626,0.7297759419825692,1.0327809781389181,1.1095495411317962,NA,NA,NA,1.7782794100389236e-5
0.1,22,OnlineFPCA-sgd,0.1,200,100,face,3,5,0.400354623794556,0.6188554416168704,0.5882142323472391,0.7834243590720933,NA,NA,NA,1.7782794100389236e-5
0.1,22,OnlineFPCA-sgd,0.1,300,100,face,3,5,0.399745464324951,0.4671414135594331,1.0000904171803624,1.0731909675871898,NA,NA,NA,1.7782794100389236e-5
0.1,22,OnlineFPCA-sgd,0.1,400,100,face,3,5,0.410589694976807,0.34099724063911535,1.241634489651029,1.3145465157661216,NA,NA,NA,5.975009126276091e-6
0.1,22,OnlineFPCA-sgd,0.1,500,100,face,3,5,0.535562515258789,0.48638919592429364,1.3467681911482547,1.4028379460779856,NA,NA,NA,1.5188074618202785e-5
0.1,22,OnlineFPCA-sgd,0.1,600,100,face,3,5,0.377030849456787,0.17925889287835464,0.7819482088538089,0.8084080279992708,NA,NA,NA,3.452402662358288e-5
0.1,22,OnlineFPCA-sgd,0.1,700,100,face,3,5,0.374816656112671,0.1747756601047521,0.7694138915080747,0.7997703029191003,NA,NA,NA,7.215434815083394e-5
0.1,22,OnlineFPCA-sgd,0.1,800,100,face,3,5,0.402689456939697,0.15315236500562124,0.7497426506884683,0.7888718301625461,NA,NA,NA,1.412002018131763e-4
0.1,22,OnlineFPCA-sgd,0.1,900,100,face,3,5,0.378670454025269,0.13888613213329273,0.7325348168210205,0.7760243348822838,NA,NA,NA,1.412002018131763e-4
