noise,seed,Method,StepSize,N,Ninit,initMethod,npc,nBatch,Time,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg,tau
0.1,65,OnlineFPCA-sgd,0.1,0,100,face,3,5,3.38929653167725,0.048194718794574626,0.14854855520233587,0.24773275558210764,0.048194718794574626,0.14854855520233587,0.24773275558210764,1.0000000000000004e-6
0.1,65,OnlineFPCA-sgd,0.1,100,100,face,3,5,0.570226192474365,0.7253672387292044,0.8702636827477888,1.1513627774698825,NA,NA,NA,1.7782794100389236e-5
0.1,65,OnlineFPCA-sgd,0.1,200,100,face,3,5,0.434443473815918,0.5625662409431361,0.8834098124059958,0.806391941426612,NA,NA,NA,3.023672441410006e-6
0.1,65,OnlineFPCA-sgd,0.1,300,100,face,3,5,0.410735130310059,0.637048292207556,0.3483485926413459,0.6423339722153107,NA,NA,NA,1.1477929757383654e-5
0.1,65,OnlineFPCA-sgd,0.1,400,100,face,3,5,0.418576955795288,0.60301757821708,1.0941663788427065,1.1676984670521946,NA,NA,NA,1.1477929757383654e-5
0.1,65,OnlineFPCA-sgd,0.1,500,100,face,3,5,0.59346079826355,0.6063917437025692,0.5782465565409854,0.5867360735738536,NA,NA,NA,4.515433112827205e-6
0.1,65,OnlineFPCA-sgd,0.1,600,100,face,3,5,0.385481834411621,0.5745952387035647,0.7854212248640302,0.8029236472152054,NA,NA,NA,1.0264035233104537e-5
0.1,65,OnlineFPCA-sgd,0.1,700,100,face,3,5,0.384907245635986,0.543098612443918,0.7822394341712662,0.7917296853434139,NA,NA,NA,2.145157573062352e-5
0.1,65,OnlineFPCA-sgd,0.1,800,100,face,3,5,0.384240388870239,0.5232666574059155,0.7730642159331762,0.7810002217671554,NA,NA,NA,4.197899225758119e-5
0.1,65,OnlineFPCA-sgd,0.1,900,100,face,3,5,0.388184309005737,0.5128365078866426,0.7660431962759247,0.7693239062492104,NA,NA,NA,7.789857532368314e-5
0.1,65,OnlineFPCA-sgd,0.1,1000,100,face,3,5,0.387470483779907,0.5021671684296007,0.758746000964946,0.7571077456625465,NA,NA,NA,1.3833666589285957e-4
0.1,65,OnlineFPCA-sgd,0.1,1100,100,face,3,5,0.588171005249023,0.28802386009592945,0.6507262852603154,0.6268537350711028,0.3466404973194133,0.6861147116048427,0.6638484987905372,2.3672725404394972e-4
0.1,65,OnlineFPCA-sgd,0.1,1200,100,face,3,5,0.550665378570557,0.22955002156533158,0.6088969427530228,0.6050357711755384,0.2567632851209601,0.6476270032719219,0.6338599748373879,1.4279851384738172e-4
0.1,65,OnlineFPCA-sgd,0.1,1300,100,face,3,5,0.54802680015564,0.21301271740736516,0.5832011167653299,0.5734935593364525,0.21722457055390731,0.6300378646465223,0.6120539809210488,2.302960861589735e-4
0.1,65,OnlineFPCA-sgd,0.1,1400,100,face,3,5,0.553840637207031,0.21511856519620803,0.5689072319879049,0.5533636187403883,0.1716572688383675,0.60885201064805,0.6007990949293031,2.302960861589735e-4
0.1,65,OnlineFPCA-sgd,0.1,1500,100,face,3,5,0.560372114181519,0.18309854198512882,0.5536016732792254,0.5632941154146828,0.1488196440628971,0.5915189080453759,0.5854601386119995,3.5486663824969367e-4
0.1,65,OnlineFPCA-sgd,0.1,1600,100,face,3,5,0.535770654678345,0.05901555046769641,0.5306084268828931,0.5561386479867112,0.12924266778888593,0.577359655003733,0.574930254407682,2.3473673217380648e-4
0.1,65,OnlineFPCA-sgd,0.1,1700,100,face,3,5,0.535325765609741,0.05429839931380418,0.5287944642256558,0.5492980296739204,0.11559151147806566,0.5680825415772802,0.5685131880453147,1.0629864434591358e-4
0.1,65,OnlineFPCA-sgd,0.1,1800,100,face,3,5,0.543699026107788,0.051540412237319505,0.5269614316643019,0.5440587670829612,0.10533111084725943,0.5613987918146739,0.5639474160045623,4.9655632831153783e-5
0.1,65,OnlineFPCA-sgd,0.1,1900,100,face,3,5,0.541364669799805,0.0542380537143556,0.5211349326999668,0.538885108167161,0.09772171541499952,0.556410432821808,0.5608586365992941,3.4421308127837076e-5
0.1,65,OnlineFPCA-sgd,0.1,2000,100,face,3,5,0.549535036087036,0.05031116702838512,0.5194146589853103,0.5304743568873287,0.09164234587317177,0.5524084929392044,0.5578873656284261,1.697345934354514e-5
0.1,65,OnlineFPCA-sgd,0.1,2100,100,face,3,5,0.543581247329712,0.2650170829193828,0.5142433239453319,0.5496233086852768,0.09081637889234853,0.5484243778262025,0.5543464254305022,8.57083731098521e-6
0.1,65,OnlineFPCA-sgd,0.1,2200,100,face,3,5,0.546098470687866,0.20335944239087242,0.4968192187669735,0.5180242069002771,0.08502240635903195,0.542404375171456,0.5509762969846974,4.423680691714903e-6
0.1,65,OnlineFPCA-sgd,0.1,2300,100,face,3,5,0.574680328369141,0.26811609960156746,0.45962100167680503,0.48334058833273097,0.07400159323036648,0.5343384792934492,0.5441889490820324,4.423680691714903e-6
0.1,65,OnlineFPCA-sgd,0.1,2400,100,face,3,5,0.549029350280762,0.060012286051257906,0.43440406822281474,0.4332567695161284,0.07134836016431444,0.5270892140672039,0.5370415803500012,2.3742001052899516e-6
0.1,65,OnlineFPCA-sgd,0.1,2500,100,face,3,5,0.551122665405273,0.2625038496526591,0.39497261126525296,0.4190434012538891,0.07371456750233928,0.5171730412417278,0.5279877361811909,1.2967747316703232e-6
0.1,65,OnlineFPCA-sgd,0.1,2600,100,face,3,5,0.553673267364502,0.14464082265167122,0.3725564041727364,0.3589421994831691,0.07731227542037047,0.5065721641399794,0.5159215108347242,1.2967747316703232e-6
0.1,65,OnlineFPCA-sgd,0.1,2700,100,face,3,5,0.555756092071533,0.18524697632534623,0.3261126933924215,0.3837236735116519,0.07910263353125027,0.4963214402083026,0.5066696462908737,7.311175172198165e-7
0.1,65,OnlineFPCA-sgd,0.1,2800,100,face,3,5,0.552821397781372,0.2660291261266808,0.3673352429285489,0.39116809469865316,0.08140035532562204,0.4865760938281064,0.4981454217628986,5.529379660342301e-7
0.1,65,OnlineFPCA-sgd,0.1,2900,100,face,3,5,0.552401542663574,0.1198717305942522,0.4226338368135836,0.3196228986941427,0.0801564754538975,0.47678265828368627,0.4890289794115475,5.529379660342301e-7
0.1,65,OnlineFPCA-sgd,0.1,3000,100,face,3,5,0.544232130050659,0.230949002671104,0.29780543866759446,0.3078698308795493,0.0760665798000319,0.46690195153303254,0.4796523101358001,5.529379660342301e-7
0.1,65,OnlineFPCA-sgd,0.1,3100,100,face,3,5,0.537838697433472,0.10563253445238763,0.2851027583552814,0.359864483761861,0.06936114799136077,0.4561881583754085,0.47068341410342623,5.529379660342301e-7
0.1,65,OnlineFPCA-sgd,0.1,3200,100,face,3,5,0.542892932891846,0.18610326646967645,0.3486922394490584,0.34480065466474835,0.062184170512424454,0.44443611641363717,0.4613191213014628,4.287370112089925e-7
0.1,65,OnlineFPCA-sgd,0.1,3300,100,face,3,5,0.532589197158813,0.14005249320860214,0.2927714035651139,0.37667865477399737,0.057206820657588406,0.4338757103922802,0.45322238700374035,2.6057272714764875e-7
