noise,seed,Method,StepSize,N,Ninit,initMethod,npc,nBatch,Time,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg,tau
0.1,52,OnlineFPCA-sgd,0.1,0,100,face,3,5,0.900005340576172,0.027736982951500753,0.1254974462560978,0.3688152179456521,0.027736982951500753,0.1254974462560978,0.3688152179456521,1.0000000000000016e-5
0.1,52,OnlineFPCA-sgd,0.1,100,100,face,3,5,0.50792121887207,0.23007788034724982,0.48220243850205174,0.9049431372612912,NA,NA,NA,1.0000000000000016e-5
0.1,52,OnlineFPCA-sgd,0.1,200,100,face,3,5,0.359009027481079,0.32978362726493815,0.6199689590389074,0.41807666767177104,NA,NA,NA,1.0000000000000016e-5
0.1,52,OnlineFPCA-sgd,0.1,300,100,face,3,5,0.355333089828491,0.43046220451278094,0.2942216795705903,0.8511051712373959,NA,NA,NA,1.0000000000000016e-5
0.1,52,OnlineFPCA-sgd,0.1,400,100,face,3,5,0.359543085098267,0.8357360879253198,0.5594333890144187,0.6060496328526052,NA,NA,NA,3.359994550094531e-6
0.1,52,OnlineFPCA-sgd,0.1,500,100,face,3,5,0.530615568161011,0.22989764457735892,0.6459397797140324,0.8397260631690865,NA,NA,NA,8.54088200789007e-6
0.1,52,OnlineFPCA-sgd,0.1,600,100,face,3,5,0.39492392539978,0.1915420466552303,0.5768876537672928,0.8051873188939764,NA,NA,NA,1.9414286882412514e-5
0.1,52,OnlineFPCA-sgd,0.1,700,100,face,3,5,0.394613265991211,0.16075172542062177,0.5400865794498716,0.7871273257792524,NA,NA,NA,4.0575371757385825e-5
0.1,52,OnlineFPCA-sgd,0.1,800,100,face,3,5,0.407790660858154,0.14372447017665219,0.4944823959141294,0.7618464565813999,NA,NA,NA,7.940270860476639e-5
0.1,52,OnlineFPCA-sgd,0.1,900,100,face,3,5,0.400704622268677,0.13281451679772466,0.4283124483402298,0.7228497101919945,NA,NA,NA,1.47344124870835e-4
0.1,52,OnlineFPCA-sgd,0.1,1000,100,face,3,5,0.404796361923218,0.1311005996371714,0.3733060586997368,0.6773271427740551,NA,NA,NA,1.47344124870835e-4
0.1,52,OnlineFPCA-sgd,0.1,1100,100,face,3,5,0.590099573135376,0.19581305877725505,0.12238164157735797,0.2633279042204534,0.09744652158449651,0.15668556270369907,0.39239049408963095,8.610371060084298e-5
0.1,52,OnlineFPCA-sgd,0.1,1200,100,face,3,5,0.579920768737793,0.1298602378705905,0.127682733707089,0.3331708295298629,0.10109712208142387,0.12413317480520988,0.39928199606029713,8.610371060084298e-5
0.1,52,OnlineFPCA-sgd,0.1,1300,100,face,3,5,0.547941923141479,0.2490475273914142,0.1582513196365381,0.23972126982351732,0.08251916052517418,0.09255673198536792,0.3650221036562709,1.388624224502224e-4
0.1,52,OnlineFPCA-sgd,0.1,1400,100,face,3,5,0.498721122741699,0.24582944338402532,0.17376692704694677,0.26802275059959435,0.0764175195154232,0.08461651452283288,0.34067334812128763,1.388624224502224e-4
0.1,52,OnlineFPCA-sgd,0.1,1500,100,face,3,5,0.484225273132324,0.1337372044436756,0.1601388396969003,0.13205970526389663,0.06472947819022569,0.07403597926525826,0.30649449558023206,9.011687478589796e-5
0.1,52,OnlineFPCA-sgd,0.1,1600,100,face,3,5,0.485023975372314,0.16031544837701156,0.13234909521197594,0.1288819263261678,0.03830199988233661,0.047649641623364915,0.27379800753983485,9.011687478589796e-5
0.1,52,OnlineFPCA-sgd,0.1,1700,100,face,3,5,0.505552291870117,0.15992523914422355,0.15394790730809113,0.18311329709093338,0.028075217913551633,0.03607113978050842,0.26323796337488103,6.0642829685224597e-5
0.1,52,OnlineFPCA-sgd,0.1,1800,100,face,3,5,0.480819702148438,0.23758343715255079,0.14631117275999253,0.11430763276097891,0.026136674090727646,0.035293915255345004,0.24547518692884293,6.0642829685224597e-5
0.1,52,OnlineFPCA-sgd,0.1,1900,100,face,3,5,0.472810029983521,0.17712641299304918,0.10260855814223448,0.24589103325100228,0.03408970810893715,0.03741712772256538,0.24012307840312827,6.0642829685224597e-5
0.1,52,OnlineFPCA-sgd,0.1,2000,100,face,3,5,0.472427129745483,0.13971351935506368,0.13452851540866526,0.25211200295936687,0.04217478072601096,0.04118501394334356,0.23824119062995672,6.0642829685224597e-5
0.1,52,OnlineFPCA-sgd,0.1,2100,100,face,3,5,0.478321075439453,0.251542065597472,0.19763839880164047,0.26892787733314405,0.043117081127665935,0.04529067915587422,0.23914968011817175,3.062191488428107e-5
0.1,52,OnlineFPCA-sgd,0.1,2200,100,face,3,5,0.469021797180176,0.11483796845044945,0.255230785537405,0.37535340990300625,0.044626865526329634,0.04715873441743066,0.24180817353142245,1.580494048618923e-5
0.1,52,OnlineFPCA-sgd,0.1,2300,100,face,3,5,0.47024130821228,0.1807372885172743,0.2511295247199081,0.2769239577111482,0.04274267160670892,0.05296985143053446,0.2424142053141339,1.580494048618923e-5
0.1,52,OnlineFPCA-sgd,0.1,2400,100,face,3,5,0.470172643661499,0.19608348248822347,0.22726555124103698,0.4651223732673436,0.04382922817127762,0.0567898171384802,0.2477561113592544,1.580494048618923e-5
0.1,52,OnlineFPCA-sgd,0.1,2500,100,face,3,5,0.475967407226562,0.23939655747359886,0.19756954577115052,0.36645783154808026,0.05348921550697786,0.06056874696125297,0.24949368009046097,1.1680635576519505e-5
0.1,52,OnlineFPCA-sgd,0.1,2600,100,face,3,5,0.469171047210693,0.376620294396999,0.2728055474380948,0.20959578900267262,0.05730210308326225,0.06367990576672627,0.25056369463279515,6.485248280515398e-6
0.1,52,OnlineFPCA-sgd,0.1,2700,100,face,3,5,0.473364114761353,0.2812077286315338,0.32091884833392453,0.3044821285731064,0.05728420904727245,0.06515685897783395,0.2409323434073583,6.485248280515398e-6
0.1,52,OnlineFPCA-sgd,0.1,2800,100,face,3,5,0.612560033798218,0.12184310269579936,0.24286446125974964,0.15004238348927557,0.05466205679605039,0.06547306195485558,0.22961856559760496,3.7094118028476105e-6
0.1,52,OnlineFPCA-sgd,0.1,2900,100,face,3,5,0.466430425643921,0.2615474613745465,0.19913399221476502,0.19347139999002447,0.051577984934345546,0.06514859406087332,0.2254553594520966,3.7094118028476105e-6
0.1,52,OnlineFPCA-sgd,0.1,3000,100,face,3,5,0.485109806060791,0.22667407980970627,0.13879686794471924,0.27986728334605127,0.04875510326175907,0.06937124636049738,0.22187419192704477,2.1783239007093078e-6
0.1,52,OnlineFPCA-sgd,0.1,3100,100,face,3,5,0.468520164489746,0.23197312558318345,0.4119326888000363,0.22692341999196225,0.044764743126544444,0.07155135946041587,0.21556770976596626,1.6793997946475519e-6
0.1,52,OnlineFPCA-sgd,0.1,3200,100,face,3,5,0.464537143707275,0.12269188403578586,0.3043117596571382,0.15825315069198173,0.04206660052242502,0.07627608771433576,0.21330546345525336,1.3021729250141843e-6
0.1,52,OnlineFPCA-sgd,0.1,3300,100,face,3,5,0.465070486068726,0.21302257983489492,0.21365568799354337,0.2930406498152576,0.03884965715198475,0.07741133619696132,0.21390351168118035,1.0151673753428958e-6
