seed,Method,StepSize,N,nBatch,Time,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi4,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg,RMSEphi4.avg
64,Pspline-SGD,0.3,0,5,24.5099275112152,0.9250246761801698,1.439360386411884,0.971083305430541,1.1194733498042457,0.9250246761801698,1.439360386411884,0.971083305430541,1.1194733498042457
64,Pspline-SGD,0.3,100,5,0.645304918289185,0.9600153448910242,1.3932885478591992,0.8626828535755378,1.094495132122679,0.9600153448910242,1.3932885478591992,0.8626828535755378,1.094495132122679
64,Pspline-SGD,0.3,200,5,0.631340265274048,0.9880442832539671,1.355346424584498,0.7452336469223367,1.091766240682734,0.9880442832539671,1.355346424584498,0.7452336469223367,1.091766240682734
64,Pspline-SGD,0.3,300,5,0.62844705581665,0.6419263597875532,1.2848737881777537,0.5985404280262351,1.0592192062983832,0.6419263597875532,1.2848737881777537,0.5985404280262351,1.0592192062983832
64,Pspline-SGD,0.3,400,5,0.627584934234619,0.5551105172392242,1.1990449919423198,0.6216250082006053,1.0938298647569058,0.5551105172392242,1.1990449919423198,0.6216250082006053,1.0938298647569058
64,Pspline-SGD,0.3,500,5,0.622034072875977,0.47975389445063976,1.095860389083344,0.6773967541518128,1.1618917054253968,0.47975389445063976,1.095860389083344,0.6773967541518128,1.1618917054253968
64,Pspline-SGD,0.3,600,5,0.634750843048096,0.4845460662146661,1.052597790706893,0.7229648233108051,1.1923214935889621,0.4845460662146661,1.052597790706893,0.7229648233108051,1.1923214935889621
64,Pspline-SGD,0.3,700,5,0.635059118270874,0.4959842877575032,1.0282193253828447,0.7581886172267577,1.2140880423946034,0.4959842877575032,1.0282193253828447,0.7581886172267577,1.2140880423946034
64,Pspline-SGD,0.3,800,5,0.629116058349609,0.520621243851335,1.0289542580525706,0.7949115052779364,1.2281506922378334,0.520621243851335,1.0289542580525706,0.7949115052779364,1.2281506922378334
64,Pspline-SGD,0.3,900,5,0.764880895614624,0.5050385787294022,0.9974812910902335,0.7997688038419914,1.2385857827151654,0.5050385787294022,0.9974812910902335,0.7997688038419914,1.2385857827151654
64,Pspline-SGD,0.3,1000,5,0.629189968109131,0.5309820957236654,0.9994638312726009,0.8245069688225769,1.24689285940865,0.5309820957236654,0.9994638312726009,0.8245069688225769,1.24689285940865
64,Pspline-SGD,0.3,1100,5,0.623754501342773,0.531833792609693,0.9852469888375421,0.8308020491059845,1.2492740423332998,0.531833792609693,0.9852469888375421,0.8308020491059845,1.2492740423332998
64,Pspline-SGD,0.3,1200,5,0.623089075088501,0.5417652282625308,0.9855424959184624,0.8467865280444371,1.2527426323446584,0.5417652282625308,0.9855424959184624,0.8467865280444371,1.2527426323446584
64,Pspline-SGD,0.3,1300,5,0.624382019042969,0.5584057864921577,0.9878855779153727,0.8600822905472936,1.2566021240586216,0.5584057864921577,0.9878855779153727,0.8600822905472936,1.2566021240586216
64,Pspline-SGD,0.3,1400,5,0.629012584686279,0.5389315214448165,0.9534556638829115,0.8524233513925508,1.254121933736758,0.5389315214448165,0.9534556638829115,0.8524233513925508,1.254121933736758
64,Pspline-SGD,0.3,1500,5,0.629342555999756,0.5435916817563862,0.9537537478602404,0.8586501747329406,1.256536276371444,0.5435916817563862,0.9537537478602404,0.8586501747329406,1.256536276371444
64,Pspline-SGD,0.3,1600,5,0.620079040527344,0.5194323309944079,0.8973741196330057,0.8543624645447123,1.2532459526547193,0.5194323309944079,0.8973741196330057,0.8543624645447123,1.2532459526547193
64,Pspline-SGD,0.3,1700,5,0.628667831420898,0.48964032205772356,0.8423837408590196,0.8332892180707913,1.248570469709917,0.48964032205772356,0.8423837408590196,0.8332892180707913,1.248570469709917
64,Pspline-SGD,0.3,1800,5,0.626683473587036,0.478261243445323,0.8394865254244809,0.8173933617054915,1.2492429343586129,0.478261243445323,0.8394865254244809,0.8173933617054915,1.2492429343586129
64,Pspline-SGD,0.3,1900,5,0.622388601303101,0.49863797572379914,0.8450211349698966,0.8253951180772049,1.245221861762979,0.49863797572379914,0.8450211349698966,0.8253951180772049,1.245221861762979
64,Pspline-SGD,0.3,2000,5,0.628221750259399,0.48901329145390154,0.8457383928347822,0.8188112413485066,1.240483282301671,0.48901329145390154,0.8457383928347822,0.8188112413485066,1.240483282301671
64,Pspline-SGD,0.3,2100,5,0.760180473327637,0.4760425718525701,0.846547701211713,0.8157936444451768,1.2470709539536902,0.4760425718525701,0.846547701211713,0.8157936444451768,1.2470709539536902
64,Pspline-SGD,0.3,2200,5,0.614924430847168,0.4937999796277112,0.8507724540672309,0.8333854195120581,1.2519232553181099,0.4937999796277112,0.8507724540672309,0.8333854195120581,1.2519232553181099
