seed,Method,StepSize,N,nBatch,Time,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi4,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg,RMSEphi4.avg
37,Pspline-SGD,0.3,0,5,34.6304035186768,0.93397751911871,1.4250071880047466,1.1803807232677073,1.163221011817626,0.93397751911871,1.4250071880047466,1.1803807232677073,1.163221011817626
37,Pspline-SGD,0.3,100,5,1.00541067123413,0.9741613461372869,1.4438060600910338,1.0902916980480328,1.147147873102623,0.9741613461372869,1.4438060600910338,1.0902916980480328,1.147147873102623
37,Pspline-SGD,0.3,200,5,0.993890762329102,1.0074792041726117,1.466309478012143,1.0211979477576114,1.1536404595691616,1.0074792041726117,1.466309478012143,1.0211979477576114,1.1536404595691616
37,Pspline-SGD,0.3,300,5,0.991593837738037,1.0510781180136362,1.487480283175013,0.971202120446986,1.1807755887953848,1.0510781180136362,1.487480283175013,0.971202120446986,1.1807755887953848
37,Pspline-SGD,0.3,400,5,0.987060785293579,1.1011632214276754,1.5044808606795859,0.95966986327344606,1.2084641901380053,1.1011632214276754,1.5044808606795859,0.95966986327344606,1.2084641901380053
37,Pspline-SGD,0.3,500,5,0.987483024597168,1.1846031925404243,1.5002028926054696,0.9769273021168788,1.2237724945093245,1.1846031925404243,1.5002028926054696,0.9769273021168788,1.2237724945093245
37,Pspline-SGD,0.3,600,5,0.996083736419678,1.2431175557828638,1.4960824004091664,1.0022197960240695,1.2294855728732663,1.2431175557828638,1.4960824004091664,1.0022197960240695,1.2294855728732663
37,Pspline-SGD,0.3,700,5,0.99551248550415,1.2923914827294116,1.4876062441068276,1.0255385927466987,1.2291772440489166,1.2923914827294116,1.4876062441068276,1.0255385927466987,1.2291772440489166
37,Pspline-SGD,0.3,800,5,0.98850679397583,1.3105274773926194,1.4828224436858586,1.0426791143641996,1.229074151804166,1.3105274773926194,1.4828224436858586,1.0426791143641996,1.229074151804166
37,Pspline-SGD,0.3,900,5,0.986907720565796,1.3206439977256847,1.4797558554297263,1.0558812229281325,1.228669730883716,1.3206439977256847,1.4797558554297263,1.0558812229281325,1.228669730883716
37,Pspline-SGD,0.3,1000,5,0.985493898391724,1.344713811571052,1.4673833965694758,1.067150994061399,1.221289754111464,1.344713811571052,1.4673833965694758,1.067150994061399,1.221289754111464
37,Pspline-SGD,0.3,1100,5,0.984985828399658,1.34401774131129,1.4612094175352741,1.0739465820738696,1.2185568230095931,1.34401774131129,1.4612094175352741,1.0739465820738696,1.2185568230095931
37,Pspline-SGD,0.3,1200,5,0.980647802352905,1.3417136380562906,1.4588991198896408,1.0794165084290737,1.2181484202855126,1.3417136380562906,1.4588991198896408,1.0794165084290737,1.2181484202855126
37,Pspline-SGD,0.3,1300,5,0.979738473892212,1.34303521990537,1.4586497247090136,1.0833277141677107,1.2180777358202175,1.34303521990537,1.4586497247090136,1.0833277141677107,1.2180777358202175
37,Pspline-SGD,0.3,1400,5,0.988682746887207,1.3472194550178898,1.4491402209558846,1.0853129051077843,1.2122918964787526,1.3472194550178898,1.4491402209558846,1.0853129051077843,1.2122918964787526
