seed,Method,StepSize,N,nBatch,Time,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi4,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg,RMSEphi4.avg
72,Pspline-SGD,0.2,0,5,23.5540399551392,0.9632691568855946,1.4583175846079415,1.3140906323871442,1.2150322414182826,0.9632691568855946,1.4583175846079415,1.3140906323871442,1.2150322414182826
72,Pspline-SGD,0.2,100,5,1.00143694877625,0.8453757289529802,1.196633343119866,1.3231344770334637,1.2019006399431258,0.8453757289529802,1.196633343119866,1.3231344770334637,1.2019006399431258
72,Pspline-SGD,0.2,200,5,0.976260662078857,0.7214345864397627,1.0146441409290001,1.3268536648713856,1.1976507183263634,0.7214345864397627,1.0146441409290001,1.3268536648713856,1.1976507183263634
72,Pspline-SGD,0.2,300,5,1.11204290390015,0.7694956496992894,0.9066809472360666,1.3109212232740766,1.0350343933449095,0.7694956496992894,0.9066809472360666,1.3109212232740766,1.0350343933449095
72,Pspline-SGD,0.2,400,5,0.97618293762207,0.7190931580613986,0.8237600061576071,1.2777445777854253,1.1141744479129845,0.7190931580613986,0.8237600061576071,1.2777445777854253,1.1141744479129845
72,Pspline-SGD,0.2,500,5,0.974822998046875,0.6970198967245577,0.7022602214088796,1.2364701945005576,1.0807400943913485,0.6970198967245577,0.7022602214088796,1.2364701945005576,1.0807400943913485
72,Pspline-SGD,0.2,600,5,0.975986480712891,0.7311819103554617,0.689388030263383,1.250001766981505,0.9082408722334403,0.7311819103554617,0.689388030263383,1.250001766981505,0.9082408722334403
72,Pspline-SGD,0.2,700,5,0.987872838973999,0.7505365448229785,0.6862119611332214,1.2427015820638707,0.9422476335495704,0.7505365448229785,0.6862119611332214,1.2427015820638707,0.9422476335495704
72,Pspline-SGD,0.2,800,5,0.974866151809692,0.7677596156922926,0.6703509804669995,1.229374776361487,0.9916397868443205,0.7677596156922926,0.6703509804669995,1.229374776361487,0.9916397868443205
72,Pspline-SGD,0.2,900,5,0.978166103363037,0.7942892563430466,0.6570075784476309,1.2232353268506517,1.021696419294321,0.7942892563430466,0.6570075784476309,1.2232353268506517,1.021696419294321
72,Pspline-SGD,0.2,1000,5,0.984237909317017,0.8171452216793198,0.6417324210777164,1.2129160891502615,1.0387012374329605,0.8171452216793198,0.6417324210777164,1.2129160891502615,1.0387012374329605
72,Pspline-SGD,0.2,1100,5,0.979459047317505,0.8275875508274245,0.6326476886591363,1.2022184108250211,1.0494833808588493,0.8275875508274245,0.6326476886591363,1.2022184108250211,1.0494833808588493
72,Pspline-SGD,0.2,1200,5,0.981906414031982,0.8499465826034578,0.624336959375589,1.1963679546403758,1.0594170935206868,0.8499465826034578,0.624336959375589,1.1963679546403758,1.0594170935206868
72,Pspline-SGD,0.2,1300,5,0.978357076644897,0.8463497285653212,0.6195666813216122,1.1812105349298034,1.0693556155777602,0.8463497285653212,0.6195666813216122,1.1812105349298034,1.0693556155777602
72,Pspline-SGD,0.2,1400,5,0.985576152801514,0.8509229285175725,0.616599562997369,1.1751180975364186,1.077789752412492,0.8509229285175725,0.616599562997369,1.1751180975364186,1.077789752412492
72,Pspline-SGD,0.2,1500,5,1.10175538063049,0.854051098154354,0.6121094201483533,1.1673456216734392,1.0867939337060162,0.854051098154354,0.6121094201483533,1.1673456216734392,1.0867939337060162
72,Pspline-SGD,0.2,1600,5,0.971872806549072,0.8708288277591497,0.6186405969198705,1.16970515561082,1.0938391161023613,0.8708288277591497,0.6186405969198705,1.16970515561082,1.0938391161023613
72,Pspline-SGD,0.2,1700,5,0.983349323272705,0.8764927891685461,0.6200121334281163,1.1678306068494277,1.0996053244161679,0.8764927891685461,0.6200121334281163,1.1678306068494277,1.0996053244161679
72,Pspline-SGD,0.2,1800,5,0.978157758712769,0.8826924113054905,0.6231522962846879,1.1668741795232573,1.1045454496120304,0.8826924113054905,0.6231522962846879,1.1668741795232573,1.1045454496120304
72,Pspline-SGD,0.2,1900,5,0.975192546844482,0.8848591678893342,0.623653759081277,1.1649543386958099,1.1085007311892776,0.8848591678893342,0.623653759081277,1.1649543386958099,1.1085007311892776
72,Pspline-SGD,0.2,2000,5,0.987029075622559,0.8807968984212466,0.6237037033648168,1.162981867264974,1.1114268451774585,0.8807968984212466,0.6237037033648168,1.162981867264974,1.1114268451774585
72,Pspline-SGD,0.2,2100,5,0.981613874435425,0.8861723105618963,0.626532883108837,1.1632900029492654,1.113680041643511,0.8861723105618963,0.626532883108837,1.1632900029492654,1.113680041643511
72,Pspline-SGD,0.2,2200,5,0.975857019424438,0.8886375153139595,0.6287307524745341,1.1633267263675642,1.115445674349494,0.8886375153139595,0.6287307524745341,1.1633267263675642,1.115445674349494
72,Pspline-SGD,0.2,2300,5,0.979155302047729,0.8877531533839064,0.6280677529173866,1.162163615349475,1.1166805543160674,0.8877531533839064,0.6280677529173866,1.162163615349475,1.1166805543160674
72,Pspline-SGD,0.2,2400,5,0.989342212677002,0.8896059622541168,0.6304410839273216,1.1625726708797943,1.1176566071833989,0.8896059622541168,0.6304410839273216,1.1625726708797943,1.1176566071833989
72,Pspline-SGD,0.2,2500,5,0.973232746124268,0.8887653993606739,0.6311919983379426,1.1620083598898332,1.1182858624662064,0.8887653993606739,0.6311919983379426,1.1620083598898332,1.1182858624662064
72,Pspline-SGD,0.2,2600,5,0.983267068862915,0.8894113859587425,0.6319312779530374,1.1619592005053132,1.1186776113042933,0.8894113859587425,0.6319312779530374,1.1619592005053132,1.1186776113042933
72,Pspline-SGD,0.2,2700,5,0.98539924621582,0.8894650873542616,0.6334834754714415,1.1621230835611411,1.1188838342724619,0.8894650873542616,0.6334834754714415,1.1621230835611411,1.1188838342724619
72,Pspline-SGD,0.2,2800,5,1.09428358078003,0.888919943638082,0.6341519719751677,1.1621141610006467,1.118872537978493,0.888919943638082,0.6341519719751677,1.1621141610006467,1.118872537978493
72,Pspline-SGD,0.2,2900,5,0.981996536254883,0.8871958739648396,0.6335014283639729,1.1612129146204806,1.118797420517772,0.8871958739648396,0.6335014283639729,1.1612129146204806,1.118797420517772
72,Pspline-SGD,0.2,3000,5,0.974051237106323,0.8806097831797668,0.6306492726962337,1.1583438111985138,1.11889778755036,0.8806097831797668,0.6306492726962337,1.1583438111985138,1.11889778755036
72,Pspline-SGD,0.2,3100,5,0.983139038085938,0.8807155388245693,0.6313884222500051,1.1592264923978968,1.1188898671866399,0.8807155388245693,0.6313884222500051,1.1592264923978968,1.1188898671866399
72,Pspline-SGD,0.2,3200,5,0.979835033416748,0.8748199637371729,0.6289977385913783,1.1577665504474763,1.118717068649888,0.8748199637371729,0.6289977385913783,1.1577665504474763,1.118717068649888
72,Pspline-SGD,0.2,3300,5,0.975577354431152,0.8732501567760529,0.6303864327237271,1.1584709442603456,1.118563590233231,0.8732501567760529,0.6303864327237271,1.1584709442603456,1.118563590233231
72,Pspline-SGD,0.2,3400,5,0.978754043579102,0.8670709772147546,0.628285654962907,1.15667397740872,1.1183201830683382,0.8670709772147546,0.628285654962907,1.15667397740872,1.1183201830683382
72,Pspline-SGD,0.2,3500,5,0.98237133026123,0.8732623912945497,0.6297986544290315,1.157090469943633,1.118601883479347,0.8731236191645144,0.6300264714329131,1.1569903432127002,1.1186193957570914
72,Pspline-SGD,0.2,3600,5,1.00952315330505,0.8669773893897539,0.6266029041860746,1.1551831411798823,1.1186667282244465,0.8695170527175966,0.6273901419902096,1.1558739793656172,1.118672829394378
72,Pspline-SGD,0.2,3700,5,1.01086497306824,0.8525290885049149,0.6194321699562074,1.1511849244046735,1.11880219611873,0.8613895816774527,0.6237492419599078,1.1539058402663034,1.1185904209509907
72,Pspline-SGD,0.2,3800,5,1.01102232933044,0.8191109618421087,0.5975133814159822,1.1351222322445849,1.119581418890937,0.8537972414295943,0.6179335348350085,1.1504797301549567,1.1186779022496132
72,Pspline-SGD,0.2,3900,5,1.01372647285461,0.7795433109312915,0.6045003374754433,1.1044003350181266,1.1284880334028466,0.8403108963666571,0.6125782447114225,1.1443516725714225,1.119835729673465
72,Pspline-SGD,0.2,4000,5,1.00499701499939,0.7067106648635917,0.5769585664883762,1.063495826357238,1.143535415832973,0.8255370543200805,0.6075157152325891,1.1359346448166074,1.1224999216441731
72,Pspline-SGD,0.2,4100,5,1.01148533821106,0.7003122359990215,0.53865876096082,0.9919789718125763,1.1750187896405526,0.8039242200848746,0.5973338033386105,1.11809995715519,1.1282093394871064
72,Pspline-SGD,0.2,4200,5,1.00906562805176,0.6980948459509743,0.5460767978209773,0.9177837615273654,1.1936392878727475,0.7864152339205814,0.5887555699675231,1.095207713087817,1.1353205156455561
72,Pspline-SGD,0.2,4300,5,1.00857329368591,0.6614007346203904,0.4862189819435263,0.7852710890689397,1.2188422635030995,0.77145898723026185,0.5781342542150909,1.064329033698835,1.1422834590748439
72,Pspline-SGD,0.2,4400,5,1.01446390151978,0.6459186864639173,0.488704850062566,0.6127454911120104,1.2413076772032094,0.7554022552652865,0.5667911127005699,1.0218113750805156,1.1496858063648367
72,Pspline-SGD,0.2,4500,5,1.00677180290222,0.6334217595170825,0.5016020429440179,0.532835383990668,1.2388792000500894,0.7413921900996325,0.5586074578523142,0.9765820643495982,1.1551071388805405
72,Pspline-SGD,0.2,4600,5,1.00830435752869,0.6153155935038047,0.4927916083042224,0.5320122990182539,1.2374095417532212,0.7277461748100219,0.5505454098965379,0.9301153114804778,1.159524297744205
72,Pspline-SGD,0.2,4700,5,1.01105618476868,0.6264572677792627,0.479255877459115,0.48685919127846433,1.2312841007594435,0.7168462200750374,0.5419971324867392,0.8853715750883185,1.1629281359471761
72,Pspline-SGD,0.2,4800,5,1.01339364051819,0.5711787939734841,0.4550433428721552,0.4510076048633898,1.2245711602212785,0.707209260398095,0.5341647357102178,0.8501027769259782,1.166046171653754
72,Pspline-SGD,0.2,4900,5,1.01735687255859,0.5456056507003509,0.4156968360102931,0.5044129929179584,1.220779639514636,0.6959245216590764,0.5240262732725891,0.8182143648511282,1.1684921027727406
72,Pspline-SGD,0.2,5000,5,1.01001024246216,0.5374145259850007,0.41700994268052,0.46468897898251316,1.2032126819478426,0.6841339694319695,0.5145658380725265,0.7915200218430823,1.1701680892420856
72,Pspline-SGD,0.2,5100,5,0.169081449508667,0.521304156666061,0.4218017718992574,0.4444911748283872,1.1763869929102004,0.6721322808548809,0.5054934383514991,0.7632311501074516,1.1702285386388074
72,Pspline-SGD,0.2,5200,5,0.169900178909302,0.4887168333214794,0.4260782395969051,0.45738971621032926,1.157694190447785,0.6604456389703927,0.49687884469363713,0.7402626710490836,1.1690389809230093
72,Pspline-SGD,0.2,5300,5,0.167863607406616,0.5131308615598749,0.45908652579749926,0.47427492369961943,1.0327494786872,0.64965839840985,0.4886232326354662,0.7182341427848807,1.1643801841618935
72,Pspline-SGD,0.2,5400,5,0.170053243637085,0.46727786425342055,0.40470297105632846,0.44897542265372503,0.8534963562717502,0.6399600231568643,0.4820883100031844,0.692700824170274,1.1535990095127893
72,Pspline-SGD,0.2,5500,5,0.170340061187744,0.4829937473163183,0.39801259342824785,0.4377047998916915,0.6695816701074051,0.6308910235593558,0.47545712718188854,0.6715011921152023,1.1360411214982575
72,Pspline-SGD,0.2,5600,5,0.16749119758606,0.4682702894047244,0.3893536503791778,0.44786317082263,0.5252717700731938,0.6220711472043088,0.4694028079746622,0.6522318624239871,1.1133459766109866
72,Pspline-SGD,0.2,5700,5,0.170498132705688,0.4813413249498451,0.3930193741995143,0.4527006836191609,0.5104678782453423,0.6143368066037302,0.4641972208803501,0.6349635224148827,1.089995994788275
72,Pspline-SGD,0.2,5800,5,0.166933536529541,0.4811287351586655,0.3719365151872001,0.4786131834912405,0.4921404919393148,0.6081686628885887,0.4598905665176553,0.6223867284340523,1.0654699259203935
72,Pspline-SGD,0.2,5900,5,0.167602062225342,0.4960309916720122,0.3741924098598061,0.47687440105901163,0.4702199795172035,0.601963066703508,0.4547899975731312,0.609029930488727,1.042678066928626
72,Pspline-SGD,0.2,6000,5,0.169949531555176,0.4675288427060525,0.34306506236042644,0.44011449435056904,0.46363079170350685,0.5955496233208363,0.44949147177600046,0.5962752129940331,1.0202425878089312
72,Pspline-SGD,0.2,6100,5,0.167810678482056,0.44947207017728774,0.35937074726692564,0.4334649696461773,0.47011736287852485,0.5892643795290845,0.4444954747572556,0.5839092479247078,0.9987876061332106
72,Pspline-SGD,0.2,6200,5,0.167766809463501,0.4550434236413364,0.35491767305169575,0.41760834875663866,0.42151292637863735,0.5830814877326339,0.43934602912818793,0.5722288988770368,0.9774672583555185
72,Pspline-SGD,0.2,6300,5,0.17061448097229,0.4516531206523056,0.32895604672899453,0.40250148650963746,0.3695118378268809,0.5777614308912901,0.435098959436731,0.5616316469467977,0.9558974680837303
72,Pspline-SGD,0.2,6400,5,0.167285442352295,0.46160104212133696,0.35844534976056236,0.4219897788970141,0.3620935161291764,0.5726014390043676,0.43096524213046933,0.5531737334325403,0.9355584902806993
72,Pspline-SGD,0.2,6500,5,0.169318914413452,0.4505579650312294,0.3081545415548871,0.43024260509653506,0.39570346332496736,0.5677005051061659,0.42674294580655814,0.5450743403877515,0.9165892540252595
