seed,Method,StepSize,N,nBatch,Time,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi4,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg,RMSEphi4.avg
76,Pspline-SGD,0.2,0,5,14.9065942764282,0.9567135788293063,1.2343072821171075,1.2580528420269106,1.433439501825047,0.9567135788293063,1.2343072821171075,1.2580528420269106,1.433439501825047
76,Pspline-SGD,0.2,100,5,0.650584697723389,1.0459033756783498,1.2080858019198906,1.211867790157534,1.3988582018254188,1.0459033756783498,1.2080858019198906,1.211867790157534,1.3988582018254188
76,Pspline-SGD,0.2,200,5,0.643889665603638,0.9781514197776336,1.149263600330706,1.2312248533912797,1.3741961300625767,0.9781514197776336,1.149263600330706,1.2312248533912797,1.3741961300625767
76,Pspline-SGD,0.2,300,5,0.65342116355896,1.0906112304268576,1.1685024786572507,1.2886984680492302,1.3437074444587591,1.0906112304268576,1.1685024786572507,1.2886984680492302,1.3437074444587591
76,Pspline-SGD,0.2,400,5,0.647543430328369,0.6309859875807542,0.8653244852181909,1.2267519133479607,1.3699682129827844,0.6309859875807542,0.8653244852181909,1.2267519133479607,1.3699682129827844
76,Pspline-SGD,0.2,500,5,0.797553062438965,0.4828035026755519,0.8587896409031849,1.2174108406525106,1.3406958520841359,0.4828035026755519,0.8587896409031849,1.2174108406525106,1.3406958520841359
76,Pspline-SGD,0.2,600,5,0.638170003890991,0.3845454764008114,0.7443980508551569,1.1019668201985728,1.3622390827704716,0.3845454764008114,0.7443980508551569,1.1019668201985728,1.3622390827704716
76,Pspline-SGD,0.2,700,5,0.645206212997437,0.33681935130956003,0.7127991793833257,0.9648366047161638,1.321390736634636,0.33681935130956003,0.7127991793833257,0.9648366047161638,1.321390736634636
76,Pspline-SGD,0.2,800,5,0.63823938369751,0.33322813862542516,0.7738754909283868,0.9311999785102912,1.2940245166603066,0.33322813862542516,0.7738754909283868,0.9311999785102912,1.2940245166603066
76,Pspline-SGD,0.2,900,5,0.647187948226929,0.2763654661000809,0.7969346113449053,0.8831310674996823,1.3526679444529544,0.2763654661000809,0.7969346113449053,0.8831310674996823,1.3526679444529544
