seed,Method,StepSize,N,nBatch,Time,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi4,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg,RMSEphi4.avg
1,Pspline-SGD,0.2,0,5,25.3103501796722,0.9722624813739061,1.423381043116568,1.058760074819338,1.2480751445851996,0.9722624813739061,1.423381043116568,1.058760074819338,1.2480751445851996
1,Pspline-SGD,0.2,100,5,1.00953841209412,0.9780177800772816,1.4412751807224744,0.9719594444688694,1.139752695105506,0.9780177800772816,1.4412751807224744,0.9719594444688694,1.139752695105506
1,Pspline-SGD,0.2,200,5,0.979359865188599,0.7920217970331698,1.4632501825955104,0.849078387341775,1.0510814404759157,0.7920217970331698,1.4632501825955104,0.849078387341775,1.0510814404759157
1,Pspline-SGD,0.2,300,5,0.98603367805481,0.5438164598592586,1.2170751206089494,0.77774012567427,1.053626761520792,0.5438164598592586,1.2170751206089494,0.77774012567427,1.053626761520792
1,Pspline-SGD,0.2,400,5,0.979784488677979,0.5282619096749458,1.0938543068905984,0.7718515127189896,1.0585181512296344,0.5282619096749458,1.0938543068905984,0.7718515127189896,1.0585181512296344
1,Pspline-SGD,0.2,500,5,1.11537718772888,0.5543341092444319,0.9920140979505422,0.8110161425118961,1.0275575092202,0.5543341092444319,0.9920140979505422,0.8110161425118961,1.0275575092202
1,Pspline-SGD,0.2,600,5,0.98270058631897,0.600840177966782,0.9076062023262177,0.8288248031754837,0.971140972913903,0.600840177966782,0.9076062023262177,0.8288248031754837,0.971140972913903
1,Pspline-SGD,0.2,700,5,0.979690551757812,0.6212239630748921,0.8891883336088988,0.8242763201672986,0.9095771284890364,0.6212239630748921,0.8891883336088988,0.8242763201672986,0.9095771284890364
1,Pspline-SGD,0.2,800,5,0.970890522003174,0.621262954526475,0.8416996139624735,0.782340516478616,0.7640407562367042,0.621262954526475,0.8416996139624735,0.782340516478616,0.7640407562367042
1,Pspline-SGD,0.2,900,5,0.989557504653931,0.5965246836865781,0.8073715628794687,0.7736267679458485,0.720054640340253,0.5965246836865781,0.8073715628794687,0.7736267679458485,0.720054640340253
1,Pspline-SGD,0.2,1000,5,0.99744987487793,0.5857204830901208,0.8117910827694172,0.7516684724882093,0.7262619865808034,0.5857204830901208,0.8117910827694172,0.7516684724882093,0.7262619865808034
1,Pspline-SGD,0.2,1100,5,0.978365898132324,0.5429395649300931,0.7942743278512873,0.7671430323186457,0.7137243216525909,0.5429395649300931,0.7942743278512873,0.7671430323186457,0.7137243216525909
1,Pspline-SGD,0.2,1200,5,0.974955797195435,0.5909823913369748,0.7872983394814831,0.7260418318454768,0.5358722191898061,0.5909823913369748,0.7872983394814831,0.7260418318454768,0.5358722191898061
1,Pspline-SGD,0.2,1300,5,0.972199678421021,0.5602237239526658,0.7670959426856253,0.7256164309505672,0.5006799240972681,0.5602237239526658,0.7670959426856253,0.7256164309505672,0.5006799240972681
1,Pspline-SGD,0.2,1400,5,0.998283624649048,0.521661362303433,0.7697514287422619,0.7341433709562781,0.4862998804340162,0.521661362303433,0.7697514287422619,0.7341433709562781,0.4862998804340162
1,Pspline-SGD,0.2,1500,5,0.988221645355225,0.511538905276821,0.7614169911283977,0.732468014746381,0.3965712926339924,0.511538905276821,0.7614169911283977,0.732468014746381,0.3965712926339924
1,Pspline-SGD,0.2,1600,5,0.972941398620605,0.5122682203122215,0.7420921616457301,0.7345039766774651,0.35943026046067583,0.5122682203122215,0.7420921616457301,0.7345039766774651,0.35943026046067583
1,Pspline-SGD,0.2,1700,5,1.10526347160339,0.48559559951575393,0.7218428022653288,0.7381589797880327,0.3888285822821267,0.48559559951575393,0.7218428022653288,0.7381589797880327,0.3888285822821267
1,Pspline-SGD,0.2,1800,5,0.983361482620239,0.4798173833557983,0.71060795353309,0.712807759100082,0.36317632315090814,0.4798173833557983,0.71060795353309,0.712807759100082,0.36317632315090814
1,Pspline-SGD,0.2,1900,5,0.989860534667969,0.46442299159698297,0.7406902146014341,0.7370526454044273,0.38710164010311526,0.46442299159698297,0.7406902146014341,0.7370526454044273,0.38710164010311526
1,Pspline-SGD,0.2,2000,5,0.980669498443604,0.44086819624603696,0.7322141951740767,0.7461371046985333,0.34656482659665927,0.44086819624603696,0.7322141951740767,0.7461371046985333,0.34656482659665927
1,Pspline-SGD,0.2,2100,5,0.9851393699646,0.42238470926067245,0.7322276558624664,0.7596451864254905,0.3713212483037005,0.42238470926067245,0.7322276558624664,0.7596451864254905,0.3713212483037005
1,Pspline-SGD,0.2,2200,5,0.972844362258911,0.43112819297454663,0.7025209327667704,0.7611002383034515,0.39055232237145204,0.43112819297454663,0.7025209327667704,0.7611002383034515,0.39055232237145204
1,Pspline-SGD,0.2,2300,5,0.997101068496704,0.4055302815166733,0.7042765860376154,0.7512678981143193,0.40348196413113574,0.4055302815166733,0.7042765860376154,0.7512678981143193,0.40348196413113574
1,Pspline-SGD,0.2,2400,5,0.993794441223145,0.39371585136524173,0.6967607596738958,0.7368716693136528,0.43990139163786846,0.39371585136524173,0.6967607596738958,0.7368716693136528,0.43990139163786846
1,Pspline-SGD,0.2,2500,5,0.971862316131592,0.37949177008541557,0.6675659589510927,0.7001757343479307,0.4352298799973867,0.37949177008541557,0.6675659589510927,0.7001757343479307,0.4352298799973867
1,Pspline-SGD,0.2,2600,5,0.981253385543823,0.40801338795701714,0.6733717363038123,0.7137311635070518,0.38801458886189344,0.40801338795701714,0.6733717363038123,0.7137311635070518,0.38801458886189344
1,Pspline-SGD,0.2,2700,5,0.980359315872192,0.42152015689077055,0.6741559428509777,0.69733043176240606,0.3658701285102115,0.42152015689077055,0.6741559428509777,0.69733043176240606,0.3658701285102115
1,Pspline-SGD,0.2,2800,5,0.999068021774292,0.3880554588463382,0.6558294634072045,0.7041568435822129,0.3482350467129752,0.3880554588463382,0.6558294634072045,0.7041568435822129,0.3482350467129752
1,Pspline-SGD,0.2,2900,5,0.98332953453064,0.36742176514159575,0.655242976894103,0.694677461291689,0.35967335133865136,0.36742176514159575,0.655242976894103,0.694677461291689,0.35967335133865136
1,Pspline-SGD,0.2,3000,5,1.09217977523804,0.3329059249584732,0.639741117115823,0.6834027041225976,0.32832725066531054,0.3329059249584732,0.639741117115823,0.6834027041225976,0.32832725066531054
1,Pspline-SGD,0.2,3100,5,0.977657556533813,0.2805995805130711,0.6477369066813223,0.6866737944465037,0.32936009166518376,0.2805995805130711,0.6477369066813223,0.6866737944465037,0.32936009166518376
1,Pspline-SGD,0.2,3200,5,0.992225170135498,0.3067747731163516,0.6256608225561013,0.6949048480904467,0.38187829982754384,0.3067747731163516,0.6256608225561013,0.6949048480904467,0.38187829982754384
1,Pspline-SGD,0.2,3300,5,0.985578298568726,0.37948747395526833,0.6637703752179704,0.6976894652450413,0.29623136441201736,0.37948747395526833,0.6637703752179704,0.6976894652450413,0.29623136441201736
1,Pspline-SGD,0.2,3400,5,0.981866836547852,0.3243795741002572,0.6585422844654929,0.6989870571759099,0.39019998695245756,0.3243795741002572,0.6585422844654929,0.6989870571759099,0.39019998695245756
1,Pspline-SGD,0.2,3500,5,0.982898950576782,0.3206816798685552,0.6497218370407085,0.697587946629194,0.3499118318914746,0.31017683911807287,0.6544327022009704,0.6965944833507421,0.3469226523823607
1,Pspline-SGD,0.2,3600,5,1.01170325279236,0.2958199917058171,0.6495646151006359,0.6902228764089751,0.35608945739119496,0.2808881360820405,0.6490152694875491,0.689150423848667,0.3422953805679338
1,Pspline-SGD,0.2,3700,5,1.02575469017029,0.3361057732298299,0.665658568135026,0.6985657204047648,0.29459965349692274,0.2757758222751944,0.65154318385221,0.6867737509361306,0.3278071559832541
1,Pspline-SGD,0.2,3800,5,1.01281762123108,0.26049384323681474,0.6552466852278614,0.7006334595331206,0.2682421303650566,0.2670466585988688,0.6499861326538736,0.6876395932245165,0.3033454874473563
1,Pspline-SGD,0.2,3900,5,1.0147807598114,0.22340508240123666,0.6544912259719016,0.712516202795941,0.2676853471354126,0.25346516114013373,0.6494983441530847,0.6915022339470297,0.28679223004744675
1,Pspline-SGD,0.2,4000,5,1.01003980636597,0.19674987823960569,0.6462128547937844,0.7075117513235943,0.2651973685408658,0.24287529442159472,0.649492942879185,0.6944615036776876,0.27718556377691167
1,Pspline-SGD,0.2,4100,5,1.02676653862,0.20835496937141265,0.6852661664367934,0.7438778843573995,0.29608751854389326,0.2337907938068361,0.6484934844640137,0.6968671817665808,0.2760597337341686
1,Pspline-SGD,0.2,4200,5,1.00994253158569,0.23269489886711378,0.6611651810578207,0.723879641655365,0.2875124927756964,0.22904630640048515,0.6515628110165724,0.7019274899394231,0.27097367149705814
1,Pspline-SGD,0.2,4300,5,1.00783681869507,0.20667267100062878,0.6648164544842005,0.725523012382691,0.27492183542292165,0.22298628051849073,0.6527337930859068,0.7044874748350969,0.26598127452936876
1,Pspline-SGD,0.2,4400,5,1.00782918930054,0.24496525465522637,0.6729356758143963,0.7288610822398949,0.2601908227365864,0.21901944237748905,0.6539358153746504,0.7066796583639222,0.2649556247000957
1,Pspline-SGD,0.2,4500,5,1.01549530029297,0.22019787898437415,0.6682540743493406,0.715141875225533,0.25379745960302774,0.21630695254433088,0.6553890675129351,0.7081292194981346,0.2614023457281816
1,Pspline-SGD,0.2,4600,5,1.02562975883484,0.18389346858248037,0.6759662018046015,0.7213519440348505,0.27707289861299417,0.21188540664925987,0.6557337553230086,0.7086894498679168,0.25904363870098507
1,Pspline-SGD,0.2,4700,5,1.00641918182373,0.19042484356722392,0.6429083234219994,0.7016820185724922,0.269757275502398,0.20779466197416135,0.6560113922661978,0.7091801809445601,0.2579358367545066
1,Pspline-SGD,0.2,4800,5,1.0113217830658,0.17518939596837382,0.6388288352842056,0.6926214882349293,0.2834619404061768,0.20453416202909155,0.6545293117586964,0.7081493497244936,0.257730631183675
1,Pspline-SGD,0.2,4900,5,1.00865721702576,0.16299536077728383,0.6055077413118609,0.6564718993944921,0.32341945089242474,0.1998701166699785,0.6523741065482433,0.7060206786944799,0.25652193784497146
1,Pspline-SGD,0.2,5000,5,1.03255581855774,0.20690326072667795,0.6286513801781828,0.6845386337175157,0.3044434732455434,0.19666055128213103,0.6500598362880646,0.7035363447807139,0.25608786092136193
1,Pspline-SGD,0.2,5100,5,0.168580532073975,0.15814316250864624,0.6057322703969286,0.6671781638438165,0.28899522570534314,0.19435338315314116,0.6477115631593396,0.7011692975216413,0.2559209328476316
1,Pspline-SGD,0.2,5200,5,0.169832229614258,0.1821787683001663,0.6053952659343265,0.6526573812669699,0.25188503504784754,0.1916545995629599,0.6446559827065028,0.6982594754413295,0.25524008309467155
1,Pspline-SGD,0.2,5300,5,0.170292854309082,0.1777076346508062,0.6042534220929071,0.6534761082951112,0.29404919886943254,0.18927960679188724,0.6415706166228146,0.6957717586441193,0.2546238296066433
1,Pspline-SGD,0.2,5400,5,0.167832136154175,0.17700282976548432,0.6092841361847762,0.6568948517239223,0.24079147494842162,0.18660984136145392,0.6398555432795549,0.6938356018457336,0.2536833164355747
1,Pspline-SGD,0.2,5500,5,0.16823935508728,0.15790541309278186,0.6111652956976876,0.6465611898583823,0.23382430324216677,0.18419316914486927,0.6383043901454225,0.6918518097689248,0.2520759959034521
1,Pspline-SGD,0.2,5600,5,0.169593572616577,0.1711182823022927,0.5964831818083219,0.6475781803609152,0.2571920446569986,0.18179555416920595,0.6362893953503096,0.6896419747383613,0.25057089252797116
1,Pspline-SGD,0.2,5700,5,0.166972160339355,0.17658183373722483,0.620883868642665,0.6425731326298174,0.25036363508905846,0.1800057423582551,0.6342288464936657,0.6874710107059718,0.24949579355811752
1,Pspline-SGD,0.2,5800,5,0.170155048370361,0.1559357475980709,0.612026863480899,0.6478156450622299,0.22729094902515384,0.17729207774402653,0.6328579971834138,0.6857684635578789,0.2482209089693463
1,Pspline-SGD,0.2,5900,5,0.172458171844482,0.13780819026923416,0.6279724143920746,0.6741259961583639,0.20432235371173102,0.17411149632839903,0.6315713401813122,0.6840689843742662,0.24650172288785832
1,Pspline-SGD,0.2,6000,5,0.167498588562012,0.14037435683353314,0.644376425432708,0.6841206986991376,0.22701590560060808,0.17071350993877224,0.6312721598470246,0.68283848395529545,0.2447862109021986
1,Pspline-SGD,0.2,6100,5,0.16913914680481,0.11843361592506949,0.6382285512652726,0.6726274137326244,0.23482147111885557,0.16768007541699892,0.6308177815476966,0.6816265082086488,0.243453942571192
1,Pspline-SGD,0.2,6200,5,0.166668176651001,0.18948220464123844,0.6155891399915522,0.6418180144768455,0.24260922065389884,0.16509916555858883,0.6303353077958939,0.6804030807413578,0.24216296421899927
1,Pspline-SGD,0.2,6300,5,0.169172048568726,0.19773002752668473,0.6367488791708639,0.6640807105474965,0.22404715208557857,0.1626205135657427,0.630513962575269,0.6796314065013096,0.23998274250183235
