seed,Method,StepSize,N,nBatch,Time,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi4,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg,RMSEphi4.avg
61,Pspline-SGD,0.3,0,5,44.1515235900879,1.4572564922295774,1.446793693472591,1.3771130645377974,1.2096366637590437,1.4572564922295774,0.9441281564752574,1.2176466409549247,1.5876528010156539
61,Pspline-SGD,0.3,100,5,1.03469157218933,1.4132853452808898,1.3797656087514778,1.3346197639026598,1.2225224801936114,1.4132853452808898,0.9607622812249471,1.2032313604565807,1.5586725302514726
61,Pspline-SGD,0.3,200,5,1.02873659133911,1.3617906405491775,1.308455098518539,1.3079097716190982,1.2750231723278589,1.3617906405491775,0.9772246369620279,1.21819801712186,1.516124494780331
61,Pspline-SGD,0.3,300,5,1.02740168571472,1.3067267011802648,1.2823991004723088,1.3044799506756477,1.3398158072704773,1.3067267011802648,0.9722269773565824,1.261617179955778,1.4612973665758702
61,Pspline-SGD,0.3,400,5,1.02835583686829,1.257862711625282,1.313028369531746,1.3353956870804595,1.4014186288916388,1.257862711625282,0.9174238162955402,1.3314179882650123,1.4058705090374728
61,Pspline-SGD,0.3,500,5,1.02459692955017,1.2205053890493236,1.366546716123014,1.3759367743224897,1.447042724898503,1.2205053890493236,0.8266733151588286,1.389409676274858,1.3623836525066815
61,Pspline-SGD,0.3,600,5,1.03126454353333,1.195356305377531,1.4114991932567074,1.3976855856141093,1.4772574516359038,1.195356305377531,0.7429373571403245,1.4176732387017263,1.332231347019152
61,Pspline-SGD,0.3,700,5,1.03266668319702,1.1794116153420375,1.4436916333461869,1.4044432489532777,1.4969105635288416,1.1794116153420375,0.6793134379075844,1.4280681228718122,1.3118902539658457
61,Pspline-SGD,0.3,800,5,1.02249479293823,1.169443833857957,1.4656771776293478,1.4044482367312807,1.5097921124217826,1.169443833857957,0.6346961872621335,1.4307085999006837,1.29817847933399
61,Pspline-SGD,0.3,900,5,1.1532187461853,1.1631377810487735,1.4805813068553424,1.4021175573228282,1.5183846789990538,1.1631377810487735,0.6044847629339897,1.4303857199951737,1.2888384282883054
