noise,seed,Method,StepSize,N,nBatch,Time,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg
0.1,57,OnlineFPCA-sgd,0.2,0,5,9.20510792732239,0.16986329452265264,0.12846145703953898,0.08038846928331202,0.16986329452265264,0.12846145703953898,0.08038846928331202
0.1,57,OnlineFPCA-sgd,0.2,100,5,0.479621887207031,1.2756460871075648,1.2937699109446836,1.144642291804518,NA,NA,NA
0.1,57,OnlineFPCA-sgd,0.2,200,5,0.373706579208374,0.8899562273886562,0.6650979840768533,1.0241436940263489,NA,NA,NA
0.1,57,OnlineFPCA-sgd,0.2,300,5,0.351082563400269,0.6910505288013061,0.8981832977381637,0.9708654970778388,NA,NA,NA
0.1,57,OnlineFPCA-sgd,0.2,400,5,0.360457420349121,0.7857163581971476,0.8354639618154838,0.9792796854856809,NA,NA,NA
0.1,57,OnlineFPCA-sgd,0.2,500,5,0.372939348220825,0.917642461381207,0.75607231936713,0.6531647856105788,NA,NA,NA
0.1,57,OnlineFPCA-sgd,0.2,600,5,0.503851413726807,0.6379946604323173,0.8099389430346255,0.7353512693721513,NA,NA,NA
0.1,57,OnlineFPCA-sgd,0.2,700,5,0.34555983543396,0.5266856624710453,0.7614497060531462,0.7183145196425982,NA,NA,NA
0.1,57,OnlineFPCA-sgd,0.2,800,5,0.364329099655151,0.41784038780553734,0.7071669964206752,0.688262673609528,NA,NA,NA
0.1,57,OnlineFPCA-sgd,0.2,900,5,0.345431804656982,0.3677217996507336,0.6658444314363378,0.6693318501121104,NA,NA,NA
0.1,57,OnlineFPCA-sgd,0.2,1000,5,0.346123933792114,0.34679444563855855,0.6421284135677168,0.6471060846770014,NA,NA,NA
0.1,57,OnlineFPCA-sgd,0.2,1100,5,0.509388446807861,0.6827737901409929,0.5398489516159353,0.47425122681345144,0.40637974543220023,0.4849628056815392,0.45519855374752755
0.1,57,OnlineFPCA-sgd,0.2,1200,5,0.471321105957031,0.5217581753218634,0.6268165786662396,0.601999236763746,0.16694902415099552,0.6583685571204312,0.6414700856077687
0.1,57,OnlineFPCA-sgd,0.2,1300,5,0.472477674484253,0.38658788070008665,0.7392508198922318,0.540669654489433,0.16182500637464264,0.5800799604429325,0.5737478092939119
0.1,57,OnlineFPCA-sgd,0.2,1400,5,0.475067138671875,0.4139768007453015,0.4911777533702525,0.4548341408860631,0.1453412152729764,0.5502297038649483,0.5328976596944227
0.1,57,OnlineFPCA-sgd,0.2,1500,5,0.476684093475342,0.588544254894597,0.5454854700999725,0.6247496516348583,0.15170556186726447,0.4810773929313966,0.4862474628415403
0.1,57,OnlineFPCA-sgd,0.2,1600,5,0.476930618286133,0.3935281705475587,0.33187888819655825,0.36205235633879823,0.18473332538218248,0.4262220018136507,0.44127129874683235
0.1,57,OnlineFPCA-sgd,0.2,1700,5,0.471706867218018,0.37137685161054873,0.27762013278225767,0.282275411653203,0.20093862241473975,0.3890241713002061,0.4063099191351376
0.1,57,OnlineFPCA-sgd,0.2,1800,5,0.477627754211426,0.3938840915401698,0.23790063850836085,0.32083411994557187,0.20919171059503897,0.3613235132988066,0.37756144006054315
0.1,57,OnlineFPCA-sgd,0.2,1900,5,0.479654312133789,0.5647477186362957,0.41193480666613325,0.3060771464285812,0.21604755123387143,0.335216952950087,0.35403732868831755
0.1,57,OnlineFPCA-sgd,0.2,2000,5,0.474795818328857,0.2952893299664873,0.2515436490205303,0.3037341137871795,0.22030234420381084,0.3191557156816443,0.34080750951358424
0.1,57,OnlineFPCA-sgd,0.2,2100,5,0.472891092300415,0.35865126576960427,0.5513957123863733,0.32584489779349646,0.21598948839486679,0.2997658065135291,0.31907984220959645
0.1,57,OnlineFPCA-sgd,0.2,2200,5,0.467813968658447,0.3750565160406797,0.3738558653492086,0.2861595691360036,0.2074660417648224,0.27899248258356674,0.2962450831255909
0.1,57,OnlineFPCA-sgd,0.2,2300,5,0.469851016998291,0.4066476785376356,0.3521810667523939,0.4036394270582611,0.20108749729306802,0.2672195281451566,0.2789541059053258
0.1,57,OnlineFPCA-sgd,0.2,2400,5,0.481447458267212,0.41577797972740244,0.3695049634944847,0.48663673729193485,0.19409773709607772,0.2641875879667354,0.27087563436252393
