noise,seed,Method,StepSize,N,nBatch,Time,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg
0.1,6,OnlineFPCA-sgd,0.2,0,5,16.815892457962,0.20186422810949659,0.29677601450700763,0.22830399167193371,0.20186422810949659,0.29677601450700763,0.22830399167193371
0.1,6,OnlineFPCA-sgd,0.2,100,5,0.666262865066528,0.8357188421221922,0.7473380299076832,0.6423666652777854,NA,NA,NA
0.1,6,OnlineFPCA-sgd,0.2,200,5,0.461604356765747,0.9259081222270532,0.898302777302356,0.9695300886444238,NA,NA,NA
0.1,6,OnlineFPCA-sgd,0.2,300,5,0.436627388000488,0.5624288270658278,0.6334385701211618,0.7485800411453623,NA,NA,NA
0.1,6,OnlineFPCA-sgd,0.2,400,5,0.433554649353027,0.7597788939307577,0.6379732848209644,0.9059150348957502,NA,NA,NA
0.1,6,OnlineFPCA-sgd,0.2,500,5,0.455648899078369,0.8313010707447276,0.8105201268693698,0.7509908173574212,NA,NA,NA
0.1,6,OnlineFPCA-sgd,0.2,600,5,0.594446897506714,0.6605637532573151,0.6945207394402514,0.7145243316502043,NA,NA,NA
0.1,6,OnlineFPCA-sgd,0.2,700,5,0.41521167755127,0.4876062381589924,0.6267230767559361,0.7016352601736543,NA,NA,NA
0.1,6,OnlineFPCA-sgd,0.2,800,5,0.437032222747803,0.42510374220711805,0.5603114702852185,0.6461334304667599,NA,NA,NA
0.1,6,OnlineFPCA-sgd,0.2,900,5,0.407455682754517,0.3963916594802329,0.48875491288103284,0.5899039827193631,NA,NA,NA
0.1,6,OnlineFPCA-sgd,0.2,1000,5,0.416887760162354,0.3736200422508858,0.43975715092772616,0.5530983754957981,NA,NA,NA
0.1,6,OnlineFPCA-sgd,0.2,1100,5,0.594553232192993,1.2161195345480924,1.1995592260253005,0.4474379306467141,0.9545246039044455,0.9965003820382886,0.3873358274792844
0.1,6,OnlineFPCA-sgd,0.2,1200,5,0.665951490402222,0.5931893355046645,0.526320777669593,0.33972136863484964,0.5306087603291666,0.525999925541107,0.3038160772072271
0.1,6,OnlineFPCA-sgd,0.2,1300,5,0.602063894271851,0.38089778373330363,0.27857590362144874,0.3397337401112594,0.4517384730912273,0.4479274409260033,0.2693905521223508
0.1,6,OnlineFPCA-sgd,0.2,1400,5,0.589057922363281,0.4564293386095597,0.408058197643662,0.46474787482388086,0.30766537813104666,0.3306461012390679,0.20584677639294552
0.1,6,OnlineFPCA-sgd,0.2,1500,5,0.560675144195557,0.47943774688296426,0.5140582205129497,0.3658128415085128,0.19570005190056472,0.21576797835566436,0.16849479338572082
0.1,6,OnlineFPCA-sgd,0.2,1600,5,0.564988136291504,0.415209046155085,0.4207833417868091,0.25825522852438515,0.11637132992880617,0.1511432107317824,0.15200216449429085
0.1,6,OnlineFPCA-sgd,0.2,1700,5,0.567038059234619,0.28122622725250573,0.30256970483840545,0.2063197272278865,0.0925912232706762,0.14097598027587985,0.1479887255904784
0.1,6,OnlineFPCA-sgd,0.2,1800,5,0.570560693740845,0.4479940014840504,0.3593759023720759,0.3693712121034009,0.08333433562688994,0.13620611625323664,0.15109229234464722
0.1,6,OnlineFPCA-sgd,0.2,1900,5,0.56007194519043,0.19397089254480512,0.1993750754384557,0.2298320640685723,0.08099094349520448,0.13381445679070922,0.15583405244406875
0.1,6,OnlineFPCA-sgd,0.2,2000,5,0.571820497512817,0.3002710399131227,0.16574095862710128,0.2692463811963607,0.07645325077415961,0.1243731841264841,0.15066076729277716
0.1,6,OnlineFPCA-sgd,0.2,2100,5,0.563990116119385,0.34301334694822144,0.30085015094895423,0.39583130208314293,0.07432042046118051,0.11575302563327666,0.14001318623610684
0.1,6,OnlineFPCA-sgd,0.2,2200,5,0.642376899719238,0.2347471738176054,0.2736867504658469,0.2983905485903754,0.0714860949800858,0.11511910590374941,0.13409800958088128
0.1,6,OnlineFPCA-sgd,0.2,2300,5,0.568251609802246,0.30398696108871937,0.477632851073054,0.23387262812261422,0.07532489759078113,0.11315033384998913,0.13263940094853846
