noise,seed,Method,StepSize,N,nBatch,Time,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg
0.1,26,OnlineFPCA-sgd,0.2,0,5,8.53250908851624,0.06267298561483609,0.12254835477219049,0.13422992392328226,0.06267298561483609,0.12254835477219049,0.13422992392328226
0.1,26,OnlineFPCA-sgd,0.2,100,5,0.53417181968689,0.6517956290495478,0.9708451159299882,1.2588581060713213,NA,NA,NA
0.1,26,OnlineFPCA-sgd,0.2,200,5,0.417570114135742,1.369594166193907,1.3821735198116325,0.7760595893699728,NA,NA,NA
0.1,26,OnlineFPCA-sgd,0.2,300,5,0.390583992004395,1.4324669456730463,1.3973636422714402,0.8671682438621482,NA,NA,NA
0.1,26,OnlineFPCA-sgd,0.2,400,5,0.406257629394531,0.7861310316313272,0.7925165155363272,0.7915749857528279,NA,NA,NA
0.1,26,OnlineFPCA-sgd,0.2,500,5,0.429994106292725,1.0769158480959204,0.8704081465896834,0.8563461642033618,NA,NA,NA
0.1,26,OnlineFPCA-sgd,0.2,600,5,0.410853385925293,0.5713335499964695,0.7535132382055512,0.7795388719431161,NA,NA,NA
0.1,26,OnlineFPCA-sgd,0.2,700,5,0.384018182754517,0.4570893736580918,0.6440234093516667,0.7563389366836598,NA,NA,NA
0.1,26,OnlineFPCA-sgd,0.2,800,5,0.38566255569458,0.3510128116120716,0.5197933910101616,0.7192590125031645,NA,NA,NA
0.1,26,OnlineFPCA-sgd,0.2,900,5,0.383313417434692,0.31774488744356205,0.45962372910567223,0.6887105499749283,NA,NA,NA
0.1,26,OnlineFPCA-sgd,0.2,1000,5,0.38935375213623,0.2771369890110284,0.38558232098511097,0.6454886877015529,NA,NA,NA
0.1,26,OnlineFPCA-sgd,0.2,1100,5,0.565038919448853,0.5292454845296616,0.5637128261590247,0.46065097060332383,0.4149580249517661,0.372850659266968,0.43494567657728844
0.1,26,OnlineFPCA-sgd,0.2,1200,5,0.519933462142944,0.4999482433566954,0.3106651062882895,0.49389640547260377,0.32006882389566543,0.3334150755116858,0.38672512623649347
0.1,26,OnlineFPCA-sgd,0.2,1300,5,0.522115707397461,0.6036117658501997,0.4495032271298993,0.35051853951716283,0.23724308168783537,0.3086429473612933,0.3285074778317315
0.1,26,OnlineFPCA-sgd,0.2,1400,5,0.527660131454468,0.4897338089993268,0.35392765140059934,0.4259952893970388,0.19034274201599313,0.27460165631576416,0.2941892434798609
0.1,26,OnlineFPCA-sgd,0.2,1500,5,0.523168325424194,0.619728679593386,0.453229516556172,0.47261723046536946,0.16199730596933584,0.24396512870560408,0.2382282070858517
0.1,26,OnlineFPCA-sgd,0.2,1600,5,0.518340110778809,0.35213930871749555,0.3665296951389651,0.39918354505619064,0.14581467402392145,0.19969366306881392,0.20555396525234082
0.1,26,OnlineFPCA-sgd,0.2,1700,5,0.528759479522705,0.487955192696336,0.32227393747686184,0.26949664490606906,0.13552493396821544,0.16710960082603132,0.18129605208521285
0.1,26,OnlineFPCA-sgd,0.2,1800,5,0.532232284545898,0.3031282846990893,0.36745441734285367,0.35446566590998824,0.12394425959976296,0.13579154880253577,0.1564785754363991
0.1,26,OnlineFPCA-sgd,0.2,1900,5,0.529302835464478,0.3123072328691016,0.2787925275866893,0.379256676598852,0.11443411834628343,0.11899242182410011,0.15177092900320763
0.1,26,OnlineFPCA-sgd,0.2,2000,5,0.528149604797363,0.22985021126503527,0.34323374795812134,0.2871706595358686,0.11578660771486968,0.11234749630079563,0.15057184654368014
0.1,26,OnlineFPCA-sgd,0.2,2100,5,0.523772239685059,0.2538086020755306,0.3923553897133548,0.3002452082076354,0.11418128515255593,0.1091816301151761,0.15630656869728504
0.1,26,OnlineFPCA-sgd,0.2,2200,5,0.523670196533203,0.6618119083789892,0.4120987390058631,0.45142058290116593,0.11211515080354387,0.10609454023164423,0.15111116802625663
0.1,26,OnlineFPCA-sgd,0.2,2300,5,0.523076057434082,0.8291053408669706,0.4006008947796958,0.3407212364138571,0.11579024368395084,0.10714198912039061,0.15438594529839192
0.1,26,OnlineFPCA-sgd,0.2,2400,5,0.521953105926514,0.3478435024470569,0.29833664047358815,0.2872661487876586,0.11506229894173854,0.09673051665757972,0.15120137089640334
0.1,26,OnlineFPCA-sgd,0.2,2500,5,0.524969100952148,0.37164600707281764,0.349500491112042,0.27628282667738807,0.10903689468126285,0.09003259222310406,0.15130237982477007
0.1,26,OnlineFPCA-sgd,0.2,2600,5,0.519354343414307,0.33022139302638764,0.35591081513310907,0.3867643408095681,0.09474613337334771,0.08406752237478078,0.14941137761913115
0.1,26,OnlineFPCA-sgd,0.2,2700,5,0.529323577880859,0.380921393506413,0.492637133739751,0.32276531011983817,0.08479420760008062,0.08380003589892639,0.1485445434127479
0.1,26,OnlineFPCA-sgd,0.2,2800,5,0.527882099151611,0.49194316440284813,0.38177599988842514,0.42844068516690115,0.08294955508571947,0.08808396651681077,0.14951547272860727
0.1,26,OnlineFPCA-sgd,0.2,2900,5,0.522414445877075,0.36854467373527894,0.2693908828048558,0.25546694506576073,0.08762452186476417,0.09010201651061987,0.14832050768179816
0.1,26,OnlineFPCA-sgd,0.2,3000,5,0.520291566848755,0.4237151028832681,0.2405889145140921,0.30745866958482465,0.08750054238328771,0.09163149721651638,0.14545979343955773
0.1,26,OnlineFPCA-sgd,0.2,3100,5,0.667436599731445,0.598590553987715,0.3566639460479644,0.3683907214895279,0.08619413981881302,0.0882690634117851,0.1428116415243691
0.1,26,OnlineFPCA-sgd,0.2,3200,5,0.512291669845581,0.7439538767148863,0.531286163077017,0.2889985573899889,0.09095900609159388,0.08985630947571593,0.14186884609175016
0.1,26,OnlineFPCA-sgd,0.2,3300,5,0.525274515151978,0.49894672469681334,0.4678875971664773,0.32063619907331403,0.10033432143720572,0.09888195601471017,0.13672741329512422
0.1,26,OnlineFPCA-sgd,0.2,3400,5,0.52996563911438,0.616997002145482,0.36286553064106974,0.2387505090377758,0.1022395319449079,0.10283616305503597,0.13462113271091444
0.1,26,OnlineFPCA-sgd,0.2,3500,5,0.516708374023438,0.3703459861649019,0.49545204326320885,0.28477769288337756,0.1108641522145413,0.11108076583807766,0.13477137854497584
0.1,26,OnlineFPCA-sgd,0.2,3600,5,0.515304565429688,0.4373570941057795,0.4349507355961289,0.24830200562707075,0.11341527079608593,0.11651407302911229,0.1331192912933536
0.1,26,OnlineFPCA-sgd,0.2,3700,5,0.516497611999512,0.26332403226501605,0.3944482263495493,0.26826163612699,0.1107248499195847,0.12227086306290931,0.12872067613723195
0.1,26,OnlineFPCA-sgd,0.2,3800,5,0.517807722091675,0.36677243714335417,0.270350744852644,0.40622915536666554,0.10937913211130955,0.12234339662975505,0.12305371006719552
0.1,26,OnlineFPCA-sgd,0.2,3900,5,0.519610643386841,0.3171277326856673,0.34415420864405627,0.35143437490140955,0.10864817088008773,0.12074274127107851,0.1218794513884453
0.1,26,OnlineFPCA-sgd,0.2,4000,5,0.537533044815063,0.10528144640586999,0.11563310428767032,0.12339148287305146,0.10528144640586999,0.11563310428767032,0.12339148287305146
0.1,26,OnlineFPCA-sgd,0.2,4100,5,0.52380108833313,0.3616009665282256,0.2659238367479714,0.23362449724978024,0.19468149689739864,0.13332662061957115,0.1680022219872276
0.1,26,OnlineFPCA-sgd,0.2,4200,5,0.530091762542725,0.2398346472170415,0.34090455356222626,0.2734290675246717,0.15025715241386547,0.1758200499246648,0.15651522045080007
0.1,26,OnlineFPCA-sgd,0.2,4300,5,0.52006196975708,0.5209147838742658,0.3229443187969881,0.3155731131525938,0.12872019474052468,0.17084670930324136,0.1402249522833551
0.1,26,OnlineFPCA-sgd,0.2,4400,5,0.521750450134277,0.21418162326866663,0.226618551792817,0.2918470833877922,0.09627539304494073,0.15337796128022546,0.1428632457528844
0.1,26,OnlineFPCA-sgd,0.2,4500,5,0.524077892303467,0.20560387251836498,0.34661390159727357,0.2648897050364834,0.09107640671807178,0.14785785915518773,0.14597193826400626
0.1,26,OnlineFPCA-sgd,0.2,4600,5,0.519482612609863,0.3245622274211453,0.4801169984456292,0.34966039892413026,0.08468666332947974,0.14792189539017417,0.1556262673363563
0.1,26,OnlineFPCA-sgd,0.2,4700,5,0.522601842880249,0.3584292520431283,0.28743426899885444,0.35114453427273984,0.07813191924138474,0.1543696245042233,0.15328837789249608
0.1,26,OnlineFPCA-sgd,0.2,4800,5,0.528178930282593,0.2833474642720431,0.35154964616926576,0.2704597921279235,0.08463337610003024,0.13319861096123684,0.15741058284251325
0.1,26,OnlineFPCA-sgd,0.2,4900,5,0.523087024688721,0.4291278685893252,0.4288095392149185,0.3572842246644695,0.07767725366179319,0.12362982589287252,0.154400501313507
0.1,26,OnlineFPCA-sgd,0.2,5000,5,0.527813911437988,0.5888184329775517,0.36141946133368574,0.3464754660344373,0.07733621620711192,0.1280994343004822,0.15158526484746618
0.1,26,OnlineFPCA-sgd,0.2,5100,5,0.107300043106079,0.5380730621982235,0.6178364880500286,0.5153332973266321,0.07795393077487736,0.13376826218528443,0.15397893841317856
0.1,26,OnlineFPCA-sgd,0.2,5200,5,0.108895301818848,0.23822688972205966,0.3073765517126153,0.38711379369928267,0.08597754447420254,0.1438938778233864,0.15679942034096292
0.1,26,OnlineFPCA-sgd,0.2,5300,5,0.115020036697388,0.44022009690724595,0.29115668185934307,0.35275021725286576,0.08395629619317144,0.14268596610195483,0.15766758102653194
0.1,26,OnlineFPCA-sgd,0.2,5400,5,0.267794609069824,0.24800695934721007,0.2704163529836994,0.28529796890008696,0.08943177316411234,0.1477135485975109,0.15613128313349092
0.1,26,OnlineFPCA-sgd,0.2,5500,5,0.10712456703186,0.26845559503051614,0.22790008424300642,0.303602638140971,0.08961707001282213,0.14561684341689846,0.15650238368029623
0.1,26,OnlineFPCA-sgd,0.2,5600,5,0.108248710632324,0.3921005608375407,0.2960672525757592,0.3773358219872193,0.09084949145241282,0.13721984021400266,0.15715653067077756
0.1,26,OnlineFPCA-sgd,0.2,5700,5,0.10716438293457,0.2560381718002274,0.24146198473137148,0.29668565980690526,0.08737122209853139,0.1306820404344144,0.15658143911695685
0.1,26,OnlineFPCA-sgd,0.2,5800,5,0.109311819076538,0.2599322195018321,0.2108618434806268,0.31776865882173144,0.08409479707337279,0.12798247849843059,0.15412396409250115
0.1,26,OnlineFPCA-sgd,0.2,5900,5,0.108676671981812,0.4128454283287705,0.25616744435853517,0.27253854470367017,0.08248465794311054,0.12253159221696558,0.15195400752303517
0.1,26,OnlineFPCA-sgd,0.2,6000,5,0.109165906906128,0.369021382525965,0.32788834351928065,0.2968099028034005,0.0784312252156678,0.1166406068156255,0.14659649839357242
0.1,26,OnlineFPCA-sgd,0.2,6100,5,0.108567714691162,0.4468294135721662,0.4350595231781404,0.8448087917094285,0.07193205539158266,0.11241256288302558,0.13779120755748808
0.1,26,OnlineFPCA-sgd,0.2,6200,5,0.104510068893433,0.30656537944024487,0.38575885271877725,0.5998760817271944,0.06535811597943705,0.11277218648099911,0.13300882777522768
0.1,26,OnlineFPCA-sgd,0.2,6300,5,0.1076340675354,0.3546669436585026,0.31301059373467366,0.29639921189531065,0.06028735449422107,0.11073251308056588,0.13134487664861816
0.1,26,OnlineFPCA-sgd,0.2,6400,5,0.105864286422729,0.31229946312312734,0.3663823420708206,0.5055456923922259,0.061915390661042215,0.11200071076021374,0.13018586874807697
0.1,26,OnlineFPCA-sgd,0.2,6500,5,0.107150793075562,0.32919492605372513,0.3423192934812029,0.3039962002651275,0.06228838372484157,0.11327037870108124,0.12828797048203866
0.1,26,OnlineFPCA-sgd,0.2,6600,5,0.115492820739746,0.33162307189449824,0.26581993196707804,0.22573564438085117,0.05924997092789696,0.11406488396254923,0.12415128988957484
0.1,26,OnlineFPCA-sgd,0.2,6700,5,0.104503870010376,0.5252860700885474,0.27368810488522033,0.307619080778257,0.05791273851180281,0.11082240706678202,0.11997931484300711
0.1,26,OnlineFPCA-sgd,0.2,6800,5,0.108242988586426,0.28600839030446806,0.3693908973715921,0.31163883647009494,0.057078651470621765,0.10792414528026466,0.11777276280728696
0.1,26,OnlineFPCA-sgd,0.2,6900,5,0.104812383651733,0.2757950602338386,0.2862740194499688,0.3743935228331229,0.055480429157915505,0.10695542687388072,0.1193052400211422
0.1,26,OnlineFPCA-sgd,0.2,7000,5,0.111904621124268,0.20464923212002206,0.32026034751803284,0.346494892355175,0.05643807392919733,0.10607239937193011,0.12220328513479557
0.1,26,OnlineFPCA-sgd,0.2,7100,5,0.109511613845825,0.16627901535202047,0.3130184843682256,0.3690586973711153,0.05494363190282647,0.10874670554479114,0.126584360327387
0.1,26,OnlineFPCA-sgd,0.2,7200,5,0.104209184646606,0.3654688805408208,0.31092229125624293,0.3107215835965858,0.055085097498033864,0.10937903919564636,0.12892661606357061
0.1,26,OnlineFPCA-sgd,0.2,7300,5,0.108640909194946,0.8359619339912294,0.2843015286562208,0.3742293955096064,0.05646899113358519,0.10922644045446205,0.13059048857023312
0.1,26,OnlineFPCA-sgd,0.2,7400,5,0.110487937927246,0.2456934388183216,0.23608937634429897,0.36032767559069023,0.06062441062617006,0.10628891936570542,0.1308947114810543
0.1,26,OnlineFPCA-sgd,0.2,7500,5,0.111041307449341,0.30956902736935465,0.24597776187154488,0.2512951739120541,0.05898320762075647,0.10552111235718079,0.12950380318094798
0.1,26,OnlineFPCA-sgd,0.2,7600,5,0.111249685287476,0.2530516669143313,0.274946238796615,0.30508448328886684,0.05558968649400272,0.1032298403898427,0.12897190008179152
0.1,26,OnlineFPCA-sgd,0.2,7700,5,0.107431650161743,0.34995886538861265,0.4501380221501316,0.2638664435199586,0.05492531802626254,0.10306209851656585,0.12738350256640288
0.1,26,OnlineFPCA-sgd,0.2,7800,5,0.253477334976196,0.4042463743794666,0.3075998675948987,0.3441383457086691,0.056725071506816535,0.10440408744097698,0.12737172055564208
0.1,26,OnlineFPCA-sgd,0.2,7900,5,0.107682466506958,0.3172701655957438,0.2533305668296186,0.2565702451225504,0.06001739992899933,0.10452046309017893,0.1279598906781309
0.1,26,OnlineFPCA-sgd,0.2,8000,5,0.107635974884033,0.28310527818647174,0.18767399100196533,0.26888590514249744,0.06127111122318837,0.10581694023344942,0.12726006898238587
0.1,26,OnlineFPCA-sgd,0.2,8100,5,0.10666036605835,0.5602280993868886,0.27924662303372527,0.2877053106006198,0.06231833761331514,0.10475095670494577,0.12705945019486783
0.1,26,OnlineFPCA-sgd,0.2,8200,5,0.11487340927124,0.34859878689266777,0.2972993496947256,0.24087447440210955,0.06430640739183965,0.10493074022835636,0.1259130636953132
0.1,26,OnlineFPCA-sgd,0.2,8300,5,0.107867240905762,0.2615466970659353,0.27025547023960955,0.18252406745651387,0.06595862566166792,0.10417539132927477,0.1228702433209365
0.1,26,OnlineFPCA-sgd,0.2,8400,5,0.103610277175903,0.4824207981350744,0.27211010540171143,0.20391147082279978,0.06629735198569604,0.10339293389007055,0.12039155259436164
0.1,26,OnlineFPCA-sgd,0.2,8500,5,0.109105587005615,0.3864005780894455,0.49123210012989615,0.23873267694469003,0.069846836096829,0.1054493418902337,0.11889655603105916
0.1,26,OnlineFPCA-sgd,0.2,8600,5,0.109408378601074,0.3625231359231643,0.383075846654196,0.22800897640680814,0.07134495615907091,0.10692897225059103,0.11782662705895336
0.1,26,OnlineFPCA-sgd,0.2,8700,5,0.111987113952637,0.23520868060879285,0.3339992746213793,0.2088329300546571,0.07013071481296461,0.108892182591169,0.11553675072922891
0.1,26,OnlineFPCA-sgd,0.2,8800,5,0.106656312942505,0.3130027394125789,0.214558218267414,0.29500869388073264,0.07022725924744758,0.10905935735347846,0.11277471917392057
0.1,26,OnlineFPCA-sgd,0.2,8900,5,0.109187126159668,0.2572342621143648,0.2631323302221915,0.2384697421245874,0.07092785892391724,0.10825565535435741,0.11129291445202007
0.1,26,OnlineFPCA-sgd,0.2,9000,5,0.108052968978882,0.3731199421605754,0.2035321808650413,0.3285572000504432,0.07010930836528012,0.10618727550161307,0.11129456840056122
0.1,26,OnlineFPCA-sgd,0.2,9100,5,0.108097314834595,0.2684373148771261,0.2068513246272696,0.2666114719092312,0.06993677396865036,0.10313735333822938,0.11180804627889684
0.1,26,OnlineFPCA-sgd,0.2,9200,5,0.110593318939209,0.24189484275460718,0.2838726410847388,0.21902817431870109,0.0695769848145445,0.10295087494594321,0.11104044741443345
0.1,26,OnlineFPCA-sgd,0.2,9300,5,0.10802960395813,0.40112025459082784,0.27805186519250535,0.25943736722745897,0.06900448426025498,0.10247315422579502,0.11012490738789199
0.1,26,OnlineFPCA-sgd,0.2,9400,5,0.108390092849731,0.19418112955793226,0.20071810387853248,0.26068530785902017,0.06678781649469834,0.1019005304434322,0.1102600714245298
0.1,26,OnlineFPCA-sgd,0.2,9500,5,0.110059499740601,0.1751494821527728,0.2453481866339396,0.222004655650442,0.06560777243917602,0.1018332549051558,0.11004178068488497
0.1,26,OnlineFPCA-sgd,0.2,9600,5,0.108118295669556,0.23570885568341815,0.36111265231358175,0.2608572115257804,0.06475803993337881,0.10133175405311498,0.11018462200681957
0.1,26,OnlineFPCA-sgd,0.2,9700,5,0.108715295791626,0.29140070030628823,0.25423818884447724,0.25521977246010136,0.0628218098522115,0.10077852472893115,0.10919753685188116
0.1,26,OnlineFPCA-sgd,0.2,9800,5,0.108305215835571,0.26160267900585066,0.33906110916291543,0.23344335519546533,0.0626462457098679,0.0988897084501659,0.1090203652884626
0.1,26,OnlineFPCA-sgd,0.2,9900,5,0.111682415008545,0.3404232842794344,0.33847334516908684,0.25880617460299105,0.06129108956872169,0.09920876768969879,0.10814651350744783
0.1,26,OnlineFPCA-sgd,0.2,10000,5,0.107820749282837,0.6285731746155503,0.3593272350683688,0.32290796840442954,0.06343432592748374,0.09955462444524094,0.10755355073447395
0.1,26,OnlineFPCA-sgd,0.2,10100,5,0.10917592048645,0.42940377693231085,0.5122108008511149,0.5085380887489651,0.06624372645341026,0.10155014819372693,0.10872954071104889
0.1,26,OnlineFPCA-sgd,0.2,10200,5,0.105537891387939,0.2698035044432516,0.31724459038727415,0.4058087773530037,0.06917562957911091,0.1048160215596873,0.11188372497588671
0.1,26,OnlineFPCA-sgd,0.2,10300,5,0.10735559463501,0.35502681867679403,0.28597893876935204,0.2944972311257254,0.07014360734194822,0.10642116427178187,0.11376797929710165
0.1,26,OnlineFPCA-sgd,0.2,10400,5,0.113049745559692,0.29935412179384024,0.2970608301512427,0.21827641655817032,0.07143798189205561,0.10733112056453403,0.1140812987311955
0.1,26,OnlineFPCA-sgd,0.2,10500,5,0.111242532730103,0.2861989366379025,0.2932448000425841,0.23186750894898595,0.07324752119195924,0.10835505847030336,0.11438288444423066
0.1,26,OnlineFPCA-sgd,0.2,10600,5,0.110901832580566,0.3977454823506208,0.272237190105475,0.29771293049968833,0.07484409669985226,0.10803032901678625,0.11446042799167681
0.1,26,OnlineFPCA-sgd,0.2,10700,5,0.109256267547607,0.25530433706172684,0.24801915472897096,0.24762028819774712,0.07514353904411909,0.10781810821091997,0.11450632340969652
0.1,26,OnlineFPCA-sgd,0.2,10800,5,0.109158039093018,0.24354770148596652,0.19013735894905387,0.24388800226833882,0.07585161941868804,0.10818777022769922,0.11457314692219561
0.1,26,OnlineFPCA-sgd,0.2,10900,5,0.109879970550537,0.34669512717432777,0.20402793044283526,0.22228106605390313,0.07612629438678968,0.1073739155776819,0.11417102691704273
0.1,26,OnlineFPCA-sgd,0.2,11000,5,0.105331420898438,0.29543238188801013,0.27584589582997016,0.2527642499658406,0.07514631697937448,0.10586949498705216,0.11291975954636212
0.1,26,OnlineFPCA-sgd,0.2,11100,5,0.108066558837891,0.5687130212838342,0.49420553174435894,0.5674181506084287,0.07269935172823065,0.10475832649926058,0.11177256001997202
0.1,26,OnlineFPCA-sgd,0.2,11200,5,0.105703115463257,0.31525798770392083,0.3410432571264403,0.45874229696803764,0.06947232240256657,0.1038654113557035,0.11123628536668491
0.1,26,OnlineFPCA-sgd,0.2,11300,5,0.107687950134277,0.2997803361056432,0.29024564648944967,0.27786100602841085,0.06679005695248046,0.10201925535605991,0.11038248677823316
0.1,26,OnlineFPCA-sgd,0.2,11400,5,0.105976343154907,0.24030111147206656,0.32466813658302174,0.3002349002741408,0.06572431095312793,0.10085629924243636,0.10942195736162161
