noise,seed,Method,StepSize,N,nBatch,Time,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg
0.1,35,OnlineFPCA-sgd,0.2,0,5,10.0203928947449,0.21722103519907185,0.21520194926555555,0.08962920647358619,0.21722103519907185,0.21520194926555555,0.08962920647358619
0.1,35,OnlineFPCA-sgd,0.2,100,5,0.520838499069214,0.9814550916341241,0.8590719674436356,0.7218074412875041,NA,NA,NA
0.1,35,OnlineFPCA-sgd,0.2,200,5,0.412518978118896,1.5101641355052104,1.5450954392653036,1.314648918552576,NA,NA,NA
0.1,35,OnlineFPCA-sgd,0.2,300,5,0.387055397033691,0.7589672157165118,0.845373866415193,0.7740507792408541,NA,NA,NA
0.1,35,OnlineFPCA-sgd,0.2,400,5,0.39783787727356,0.9775507304468717,0.7393486195948178,1.1392383327823974,NA,NA,NA
0.1,35,OnlineFPCA-sgd,0.2,500,5,0.40973973274231,0.7160849007484349,0.7261108396558501,0.6485682231143504,NA,NA,NA
0.1,35,OnlineFPCA-sgd,0.2,600,5,0.525113821029663,0.5241114430640538,1.2726432652254593,1.3141680633578228,NA,NA,NA
0.1,35,OnlineFPCA-sgd,0.2,700,5,0.377105712890625,0.5258842534342089,1.3042491946646468,1.3490776358914003,NA,NA,NA
0.1,35,OnlineFPCA-sgd,0.2,800,5,0.38405966758728,0.4937393685064429,1.2977153695147086,1.3446194279902182,NA,NA,NA
0.1,35,OnlineFPCA-sgd,0.2,900,5,0.377017736434937,0.4729983639404426,1.292143239082711,1.334910198852172,NA,NA,NA
0.1,35,OnlineFPCA-sgd,0.2,1000,5,0.377717971801758,0.4664521849550644,1.2907035340781954,1.3302578090536987,NA,NA,NA
0.1,35,OnlineFPCA-sgd,0.2,1100,5,0.54603385925293,1.29242350864772,1.2009700168946416,0.537521541857324,1.0066769568801635,1.039548570112152,0.4817821265668014
0.1,35,OnlineFPCA-sgd,0.2,1200,5,0.511714935302734,1.3635999440452748,1.389174118714453,0.4632173145233947,1.0953721756784638,1.081311707331675,0.30374914968960026
