noise,seed,Method,StepSize,N,nBatch,Time,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg
0.1,81,OnlineFPCA-sgd,0.2,0,5,8.05611944198608,0.28891894843567834,0.3131860904198419,0.14720414870241252,0.28891894843567834,0.3131860904198419,0.14720414870241252
0.1,81,OnlineFPCA-sgd,0.2,100,5,0.530891180038452,0.9086376715258234,1.0366848201568744,0.7576699847505558,NA,NA,NA
0.1,81,OnlineFPCA-sgd,0.2,200,5,0.468924522399902,0.9796563253319784,0.8754785251837023,0.6879651370751869,NA,NA,NA
0.1,81,OnlineFPCA-sgd,0.2,300,5,0.43871021270752,0.8204673079915051,0.917267624467218,0.6082968927502906,NA,NA,NA
0.1,81,OnlineFPCA-sgd,0.2,400,5,0.43059253692627,0.7430116336635535,1.1191791291176845,1.027650316352483,NA,NA,NA
0.1,81,OnlineFPCA-sgd,0.2,500,5,0.404894590377808,0.8759865047429383,0.7933621273950152,1.1130441733671568,NA,NA,NA
0.1,81,OnlineFPCA-sgd,0.2,600,5,0.534618616104126,0.7553427430004744,0.7311446559504875,1.0591122903535042,NA,NA,NA
0.1,81,OnlineFPCA-sgd,0.2,700,5,0.438512802124023,0.66649543905865,0.670681801511136,1.0234594063609679,NA,NA,NA
0.1,81,OnlineFPCA-sgd,0.2,800,5,0.42007040977478,0.5778291501351134,0.6149726468466715,0.9901848474930144,NA,NA,NA
0.1,81,OnlineFPCA-sgd,0.2,900,5,0.389948606491089,0.5121393673581417,0.5657183017755816,0.9477896164493107,NA,NA,NA
0.1,81,OnlineFPCA-sgd,0.2,1000,5,0.402716875076294,0.47087491776673746,0.5229774212667028,0.895922896027114,NA,NA,NA
0.1,81,OnlineFPCA-sgd,0.2,1100,5,0.655607461929321,0.6571825508472422,0.33700043284968606,0.36934854417361024,0.21696818217986077,0.3051353364456386,0.49466362488766497
0.1,81,OnlineFPCA-sgd,0.2,1200,5,0.58367133140564,0.6170259498453561,0.5410192753894932,0.5963968510294,0.18740029377207074,0.19973450927782754,0.325520811053138
0.1,81,OnlineFPCA-sgd,0.2,1300,5,0.561372756958008,0.4611647573701014,0.3772824308065167,0.48010427638149833,0.1811699421121455,0.21362437812622684,0.2741212352183492
0.1,81,OnlineFPCA-sgd,0.2,1400,5,0.563227415084839,0.8082091796523672,0.4174377533278815,0.33529999848608233,0.1898753951170787,0.2264904661559055,0.2270939140730141
0.1,81,OnlineFPCA-sgd,0.2,1500,5,0.528599977493286,0.8180074821064274,0.7429667016517119,0.5607816639138904,0.15454097002201111,0.18302605896236804,0.20740928561313932
0.1,81,OnlineFPCA-sgd,0.2,1600,5,0.527892589569092,0.1637082883991256,0.19370693804611117,0.21282437170787835,0.14652332979254198,0.18281397013044853,0.19954414768988196
0.1,81,OnlineFPCA-sgd,0.2,1700,5,0.561863422393799,0.1536247453286847,0.21613210778357045,0.2294782962342067,0.13424271292143478,0.17318872897339815,0.1912633247212294
0.1,81,OnlineFPCA-sgd,0.2,1800,5,0.562348604202271,0.2526561855842208,0.22007269051211878,0.25383225292093614,0.12590040447403658,0.16593390495221952,0.18379230628389573
0.1,81,OnlineFPCA-sgd,0.2,1900,5,0.607637643814087,0.22000640565974428,0.2003465805930812,0.25417197862548774,0.11992166175698427,0.1600604320401154,0.17895891544818437
0.1,81,OnlineFPCA-sgd,0.2,2000,5,0.594295740127563,0.1624807642241286,0.20027931343441852,0.23468480318070153,0.1102688062804577,0.15379781310877383,0.17384890718531149
0.1,81,OnlineFPCA-sgd,0.2,2100,5,0.539891481399536,0.29626916228067923,0.39029924933471055,0.31699662363167036,0.10480055485276052,0.1551857168843082,0.16953733186054917
0.1,81,OnlineFPCA-sgd,0.2,2200,5,0.550241708755493,0.5670094963865164,0.28402682374343485,0.2748165521906961,0.10210534558279315,0.1487545559764785,0.16557804840958795
0.1,81,OnlineFPCA-sgd,0.2,2300,5,0.519251585006714,0.4444748829592529,0.32868389297061246,0.46010154128377745,0.08776683010764062,0.13825332675629953,0.16683420975966895
0.1,81,OnlineFPCA-sgd,0.2,2400,5,0.517209529876709,0.5416473787104028,0.3162836100488378,0.3897029492085776,0.08311867781884377,0.12982355238083487,0.17219273011886296
