noise,seed,Method,StepSize,N,nBatch,Time,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg
0.1,4,OnlineFPCA-sgd,0.2,0,5,11.2789134979248,0.10805220881346173,0.33050479772354735,0.32546279160188496,0.10805220881346173,0.33050479772354735,0.32546279160188496
0.1,4,OnlineFPCA-sgd,0.2,100,5,0.704949140548706,0.8390706878915395,1.1359466138268008,1.0556095494921227,NA,NA,NA
0.1,4,OnlineFPCA-sgd,0.2,200,5,0.51859712600708,0.8668607151179671,0.8047661590823354,0.8491535756487607,NA,NA,NA
0.1,4,OnlineFPCA-sgd,0.2,300,5,0.588066577911377,1.0196246508352569,0.9230452056626992,0.7373556824472065,NA,NA,NA
0.1,4,OnlineFPCA-sgd,0.2,400,5,0.615333795547485,0.6779392802178833,0.6575520686331933,1.0356682889184123,NA,NA,NA
0.1,4,OnlineFPCA-sgd,0.2,500,5,0.617579698562622,0.8792641523054456,0.9844954974333651,0.9385003345099227,NA,NA,NA
0.1,4,OnlineFPCA-sgd,0.2,600,5,0.805070877075195,0.7705314690845987,0.8881004299663249,0.9041071514159772,NA,NA,NA
0.1,4,OnlineFPCA-sgd,0.2,700,5,0.601152658462524,0.6784192155217966,0.8124879582692918,0.8718254950864,NA,NA,NA
0.1,4,OnlineFPCA-sgd,0.2,800,5,0.578935623168945,0.5866286867406036,0.7319959910185517,0.8375107312303044,NA,NA,NA
0.1,4,OnlineFPCA-sgd,0.2,900,5,0.472813606262207,0.49398655219049503,0.6405445658039233,0.8128458355743465,NA,NA,NA
0.1,4,OnlineFPCA-sgd,0.2,1000,5,0.533484220504761,0.4375540812733597,0.5689482558097243,0.7930887350485446,NA,NA,NA
0.1,4,OnlineFPCA-sgd,0.2,1100,5,0.812286853790283,0.7379475658333718,0.7729798065326349,0.954370656407418,0.4171031302616361,0.5271964421578554,0.8019325879872752
0.1,4,OnlineFPCA-sgd,0.2,1200,5,0.751181602478027,0.5866269319632826,0.49698348950721727,0.5518975936488507,0.31040929646260795,0.27270821432775555,0.6616114636955318
0.1,4,OnlineFPCA-sgd,0.2,1300,5,0.739453792572021,0.6242575083277618,0.598672506399079,0.4459048663094286,0.2506088637503091,0.2634671666602208,0.49002940158404606
0.1,4,OnlineFPCA-sgd,0.2,1400,5,0.749287605285645,0.5007879424716389,0.41783522248161137,0.5007333609571635,0.21317052366866782,0.2299377129889993,0.35011062268978704
0.1,4,OnlineFPCA-sgd,0.2,1500,5,0.702744483947754,0.49699044462658676,0.5350875627312541,0.48330579768461196,0.16603335555438575,0.17736499291460864,0.2849538562377371
0.1,4,OnlineFPCA-sgd,0.2,1600,5,0.757696866989136,0.4227420666125796,0.38716599619671804,0.33519780159629253,0.12677471119226305,0.15559923072592402,0.2521367953866043
0.1,4,OnlineFPCA-sgd,0.2,1700,5,0.808229446411133,0.3649573207512247,0.3774366640379404,0.174801961315325,0.12663007587348302,0.15449226690814655,0.22883188932667306
0.1,4,OnlineFPCA-sgd,0.2,1800,5,0.760282754898071,0.4172022254800677,0.4153150831416294,0.1861769928569543,0.13939261466824435,0.16152503325870674,0.20949445187590354
0.1,4,OnlineFPCA-sgd,0.2,1900,5,0.760812044143677,0.34036881771474026,0.32139848876290533,0.18108581548993952,0.14929595196505188,0.16736502246496557,0.18412564028467798
0.1,4,OnlineFPCA-sgd,0.2,2000,5,0.801029682159424,0.3633229537994558,0.3975939218712313,0.23394302906709033,0.1536220493368964,0.1846374435275812,0.1736550710320976
0.1,4,OnlineFPCA-sgd,0.2,2100,5,0.796987771987915,0.6532921341038418,0.28457811306467723,0.35128179961946376,0.15696665352798128,0.18248567428088583,0.15770956651195125
0.1,4,OnlineFPCA-sgd,0.2,2200,5,0.680490493774414,0.31163579257632235,0.32447424360777966,0.2613014514512131,0.1674018151995451,0.17765324929835072,0.14364488031077044
0.1,4,OnlineFPCA-sgd,0.2,2300,5,0.791038274765015,0.6491406622159794,0.33353966294752974,0.36023892839905286,0.17280458638797594,0.17903261934509174,0.13368401887979794
0.1,4,OnlineFPCA-sgd,0.2,2400,5,0.798499822616577,0.3656460212344752,0.4680447350698609,0.2261414394837859,0.17774408983278006,0.18014201779589303,0.12189297993640587
0.1,4,OnlineFPCA-sgd,0.2,2500,5,0.749735355377197,0.41415354165145124,0.4511588895538435,0.4568967538923032,0.18114587641668897,0.18359977410983533,0.12304859454968387
0.1,4,OnlineFPCA-sgd,0.2,2600,5,0.753817319869995,0.3322924092726613,0.3706287899553375,0.30863166878624443,0.18691591800325463,0.18973215447312702,0.12539082516842187
0.1,4,OnlineFPCA-sgd,0.2,2700,5,0.747645378112793,0.27751502669044414,0.42713064832616876,0.2957879565099917,0.18504942881785397,0.18795360415671256,0.11742751629614383
0.1,4,OnlineFPCA-sgd,0.2,2800,5,0.638575315475464,0.31702883953943667,0.310656777344813,0.23632247120949826,0.1794532495556147,0.18029425744990968,0.10945062085359612
0.1,4,OnlineFPCA-sgd,0.2,2900,5,0.728637456893921,0.28918973035990586,0.3620495748264436,0.2730021417548652,0.17470627441373854,0.17669587799973094,0.10951131779122952
0.1,4,OnlineFPCA-sgd,0.2,3000,5,0.79425048828125,0.5868696773337239,0.6147905398275921,0.6645068935323354,0.1835571775679364,0.18216918487490058,0.1109751835029003
0.1,4,OnlineFPCA-sgd,0.2,3100,5,1.06808710098267,0.3492274797878448,0.3678011073423419,0.3775097949185623,0.18750144342421501,0.18576946152163576,0.11125758241304554
0.1,4,OnlineFPCA-sgd,0.2,3200,5,0.764543533325195,0.30405756102912185,0.4232040102094317,0.29445406871917557,0.19028571041399991,0.19010042240010883,0.11176602022873774
0.1,4,OnlineFPCA-sgd,0.2,3300,5,0.733580589294434,0.5385109501230266,0.3956298179792249,0.3112249559867857,0.18916799580823213,0.19038275486296571,0.10960395200379362
0.1,4,OnlineFPCA-sgd,0.2,3400,5,0.671432018280029,0.2349543197980043,0.27842244777803565,0.30176575838747904,0.1869481554504846,0.18817574391176595,0.10952304018955063
0.1,4,OnlineFPCA-sgd,0.2,3500,5,0.78143835067749,0.2917503865544422,0.36893291712755144,0.36702122626893435,0.18617296833392655,0.18789348116521998,0.10983494422531616
0.1,4,OnlineFPCA-sgd,0.2,3600,5,0.759896755218506,0.5187491215749095,0.7493779029975942,0.3524673856651724,0.18625898338906255,0.18638633220677428,0.11481825414785087
0.1,4,OnlineFPCA-sgd,0.2,3700,5,0.772861480712891,0.3248918553022539,0.3911516762280957,0.3002751755683345,0.1881895527823884,0.1892467380998362,0.1180485071567124
