noise,seed,Method,StepSize,N,nBatch,Time,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg
0.1,61,OnlineFPCA-sgd,0.2,0,5,8.80360722541809,0.21532798634155675,0.3607612823715186,0.3343364946219152,0.21532798634155675,0.3607612823715186,0.3343364946219152
0.1,61,OnlineFPCA-sgd,0.2,100,5,0.473549604415894,0.8299936688321325,0.753521820043502,1.3823859576855282,NA,NA,NA
0.1,61,OnlineFPCA-sgd,0.2,200,5,0.369985342025757,0.9033326029763753,0.8825535175620359,1.1790296813393044,NA,NA,NA
0.1,61,OnlineFPCA-sgd,0.2,300,5,0.349520921707153,0.8512953267301998,0.6796323346389999,0.8613643821901089,NA,NA,NA
0.1,61,OnlineFPCA-sgd,0.2,400,5,0.359661340713501,0.8521662024836488,0.8732719396427269,0.8978628800180507,NA,NA,NA
0.1,61,OnlineFPCA-sgd,0.2,500,5,0.369409084320068,0.9947445432931766,0.8760971584303378,0.948320483558913,NA,NA,NA
0.1,61,OnlineFPCA-sgd,0.2,600,5,0.522013425827026,0.7963028208896993,0.7895037891142128,0.7747026138517916,NA,NA,NA
0.1,61,OnlineFPCA-sgd,0.2,700,5,0.343285799026489,0.6268047455196533,0.7133209380853246,0.6706997399728448,NA,NA,NA
0.1,61,OnlineFPCA-sgd,0.2,800,5,0.345463752746582,0.5107149920330727,0.6293512448033777,0.6082414157999516,NA,NA,NA
0.1,61,OnlineFPCA-sgd,0.2,900,5,0.341423034667969,0.43098514738143473,0.569122502401847,0.5463002232065852,NA,NA,NA
0.1,61,OnlineFPCA-sgd,0.2,1000,5,0.348569631576538,0.39252982077584025,0.5144724110298222,0.47968055275556054,NA,NA,NA
0.1,61,OnlineFPCA-sgd,0.2,1100,5,0.502678632736206,1.3394648677295848,1.2974158588481872,0.8591538519502181,1.1931288134458282,1.1448911707182683,0.6994491964595838
0.1,61,OnlineFPCA-sgd,0.2,1200,5,0.467044353485107,1.1156793918492993,1.063587837435603,0.4088701153603821,1.1842520340676028,1.163947072187723,0.38314728799310865
0.1,61,OnlineFPCA-sgd,0.2,1300,5,0.467647314071655,0.6124625424843894,0.5308893590444441,0.5211990713342897,0.965301931643076,0.9564528276564398,0.2839790317343067
0.1,61,OnlineFPCA-sgd,0.2,1400,5,0.470848083496094,0.5571711740644429,0.5045842210916558,0.49202620789205725,0.7908109669210187,0.794419913732291,0.24631346522230846
0.1,61,OnlineFPCA-sgd,0.2,1500,5,0.472028493881226,0.40121381223855584,0.5458447739809166,0.4768302618315445,0.65378767573443,0.6643712350040017,0.22676206569211965
0.1,61,OnlineFPCA-sgd,0.2,1600,5,0.471448659896851,0.21993386199561857,0.3353740649504605,0.3794090169743923,0.5544252411446081,0.5735232572200208,0.23549886248048782
0.1,61,OnlineFPCA-sgd,0.2,1700,5,0.466349840164185,0.3435861426535168,0.38819913140783396,0.3997826385873699,0.4815516293307422,0.5133464919288294,0.24526516469052415
