noise,seed,Method,StepSize,N,nBatch,Time,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg
0.1,62,OnlineFPCA-sgd,0.2,0,5,9.08926677703857,0.1577201056474083,0.07894701460538654,0.16734928974898214,0.1577201056474083,0.07894701460538654,0.16734928974898214
0.1,62,OnlineFPCA-sgd,0.2,100,5,0.471907377243042,0.8659618790407974,0.989728199994462,0.7737026275737733,NA,NA,NA
0.1,62,OnlineFPCA-sgd,0.2,200,5,0.369837999343872,0.9666030706414426,0.7232373829553289,0.9053522403531733,NA,NA,NA
0.1,62,OnlineFPCA-sgd,0.2,300,5,0.348151683807373,1.0090901404259642,0.7414318247606808,1.0665309960679878,NA,NA,NA
0.1,62,OnlineFPCA-sgd,0.2,400,5,0.359848737716675,0.5846737400390111,0.8189430716441832,0.6874651430071878,NA,NA,NA
0.1,62,OnlineFPCA-sgd,0.2,500,5,0.364809989929199,0.8747450865387105,0.8174782474225487,0.6575197237841967,NA,NA,NA
0.1,62,OnlineFPCA-sgd,0.2,600,5,0.521211862564087,0.7086253796132392,0.78110844788853,0.6240655884505018,NA,NA,NA
0.1,62,OnlineFPCA-sgd,0.2,700,5,0.339957237243652,0.63337861321901,0.7322787409151342,0.5822523520188897,NA,NA,NA
0.1,62,OnlineFPCA-sgd,0.2,800,5,0.343215942382812,0.5892647202525596,0.6841962163699183,0.5310599045396344,NA,NA,NA
0.1,62,OnlineFPCA-sgd,0.2,900,5,0.343661546707153,0.5780262019098313,0.6192285583004339,0.4792730600009877,NA,NA,NA
0.1,62,OnlineFPCA-sgd,0.2,1000,5,0.344664096832275,0.5719513080983959,0.5923903114945361,0.42272478353331916,NA,NA,NA
0.1,62,OnlineFPCA-sgd,0.2,1100,5,0.497412443161011,1.0799606134178779,0.9399602654809105,0.7420334233504814,0.8922666298376415,0.8237115681780582,0.5688480326270786
0.1,62,OnlineFPCA-sgd,0.2,1200,5,0.465849876403809,0.6105689580395597,0.5674714435261841,0.6872025149074689,0.3535332988096851,0.37161080285503517,0.20823937503834844
0.1,62,OnlineFPCA-sgd,0.2,1300,5,0.465636968612671,0.49031654686229625,0.49782440869790084,0.4719611517173802,0.2549883380061077,0.25089095006333473,0.20039961612183996
0.1,62,OnlineFPCA-sgd,0.2,1400,5,0.470274448394775,0.4970862926686028,0.32059410815131645,0.3537887174633637,0.20523597072874025,0.17525552549040288,0.17519174267804946
0.1,62,OnlineFPCA-sgd,0.2,1500,5,0.471017837524414,0.37101988821861415,0.2396773640815215,0.2942231606500416,0.16047739873655206,0.14248690875898015,0.14572962807913487
0.1,62,OnlineFPCA-sgd,0.2,1600,5,0.465995311737061,0.4719709775324349,0.347849101966229,0.34602643742836314,0.15013445145914583,0.13179715717371165,0.12535223529965525
0.1,62,OnlineFPCA-sgd,0.2,1700,5,0.480327367782593,0.22738777240021066,0.2993540930888655,0.22035012317973415,0.1681025244774333,0.1284111618803972,0.12502217594801726
0.1,62,OnlineFPCA-sgd,0.2,1800,5,0.471031427383423,0.7368301312046832,0.36927403677612186,0.3213840905891318,0.14609228377103645,0.13050857554779316,0.1253934960298694
0.1,62,OnlineFPCA-sgd,0.2,1900,5,0.474292516708374,0.3485089196687558,0.3922769982994551,0.34829151519344403,0.15166798855676272,0.14103905172468112,0.13741756476233927
0.1,62,OnlineFPCA-sgd,0.2,2000,5,0.473109722137451,0.40116996912691183,0.31558262049678215,0.3965367175138165,0.1558933246467704,0.143411818940657,0.14528803163565487
0.1,62,OnlineFPCA-sgd,0.2,2100,5,0.468538761138916,0.4671501234752355,0.5500568115758039,0.3887521659595353,0.1505276070468038,0.15137037722011887,0.149321020655266
0.1,62,OnlineFPCA-sgd,0.2,2200,5,0.465515613555908,0.6020034644924253,0.31499805892091876,0.3887155225706275,0.1489297579989306,0.1567307286792768,0.15460619724882402
0.1,62,OnlineFPCA-sgd,0.2,2300,5,0.465230464935303,0.44927250595680923,0.38475533136178014,0.4122814156698096,0.13402629756631823,0.15245586385492957,0.15659680881488602
0.1,62,OnlineFPCA-sgd,0.2,2400,5,0.464435577392578,0.2805581750015922,0.2746730705456129,0.2539663803563104,0.12152141478127633,0.14797279173036884,0.15432520318542486
0.1,62,OnlineFPCA-sgd,0.2,2500,5,0.466261386871338,0.48344655296605726,0.3852964234599222,0.47179333624005154,0.11329734982698156,0.14691420677897013,0.15603358442794352
0.1,62,OnlineFPCA-sgd,0.2,2600,5,0.476077556610107,0.23382331451527272,0.24529945604028047,0.31187159079914917,0.10891081248403849,0.14069177901117347,0.15999193045573656
0.1,62,OnlineFPCA-sgd,0.2,2700,5,0.479338407516479,0.237980309294242,0.3103372843422921,0.3445818229392606,0.10903118081107316,0.13532422929903853,0.1621254465540529
0.1,62,OnlineFPCA-sgd,0.2,2800,5,0.466045141220093,0.2602203769129521,0.2861141636823754,0.28538715564270195,0.10513958876479516,0.1320159511375237,0.1615432067151628
0.1,62,OnlineFPCA-sgd,0.2,2900,5,0.465067148208618,0.4976872943121152,0.5308463013771708,0.2609733662169386,0.10223168746388976,0.12464382195731712,0.16047128325765747
0.1,62,OnlineFPCA-sgd,0.2,3000,5,0.465255498886108,0.4285644107281521,0.46059254333618094,0.3021194903317791,0.09642549535184579,0.11923348095502018,0.15844796068340505
0.1,62,OnlineFPCA-sgd,0.2,3100,5,0.60999870300293,0.5785623594879493,0.5650595182804206,0.42185480080780197,0.09312662221148846,0.11490842585375281,0.15573395850214714
0.1,62,OnlineFPCA-sgd,0.2,3200,5,0.454859495162964,0.4649279775021428,0.44706120721915726,0.38114447870863605,0.09194766343672814,0.11234703664457524,0.15513453527625817
0.1,62,OnlineFPCA-sgd,0.2,3300,5,0.455309152603149,0.3693967479225078,0.3181500772040558,0.3945893735343902,0.08907546199516925,0.11077846703017902,0.15499937052901192
0.1,62,OnlineFPCA-sgd,0.2,3400,5,0.465838193893433,0.5281925575275197,0.3585050028311214,0.405771120607287,0.08700906948460557,0.11165606915700178,0.1572039820409984
0.1,62,OnlineFPCA-sgd,0.2,3500,5,0.459741830825806,0.6266294750735865,0.2837928819979084,0.4154656879403576,0.09254854725940027,0.11194180723671686,0.15927408286490263
0.1,62,OnlineFPCA-sgd,0.2,3600,5,0.462449312210083,0.34845249993965666,0.2853220514472528,0.34023032176897733,0.09209305576669485,0.11378290843255633,0.15819506633672917
0.1,62,OnlineFPCA-sgd,0.2,3700,5,0.459239482879639,0.3573689142847607,0.3856054229923553,0.4136989641981552,0.09362697395541952,0.1137108800109262,0.15889683027530266
