seed,Method,StepSize,N,Ninit,initMethod,npc,nBatch,Time,C,W,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg
21,OnlineFPCA-sgd,0.1,0,100,face,3,5,6.63600373268127,3,1,0.0610301372555164,2.024608782897281,2.023674445470153,0.0610301372555164,2.024608782897281,2.023674445470153
21,OnlineFPCA-sgd,0.1,100,100,face,3,5,0.365029096603394,3,1,0.5049359855357094,1.9433559901863204,1.9679698989787913,NA,NA,NA
21,OnlineFPCA-sgd,0.1,200,100,face,3,5,0.212485551834106,3,1,0.4171853124266235,1.9235771843432292,1.884990815688226,NA,NA,NA
21,OnlineFPCA-sgd,0.1,300,100,face,3,5,0.207221508026123,3,1,0.8729877761201634,1.900982645330362,1.8251659798430706,NA,NA,NA
21,OnlineFPCA-sgd,0.1,400,100,face,3,5,0.227559566497803,3,1,0.452910132491392,1.8990424777718706,1.7182867314443377,NA,NA,NA
21,OnlineFPCA-sgd,0.1,500,100,face,3,5,0.225405931472778,3,1,0.5904614138018642,1.8195425401007346,1.5102662071743673,NA,NA,NA
21,OnlineFPCA-sgd,0.1,600,100,face,3,5,0.194638252258301,3,1,0.5788094842846533,1.821972040399264,1.5097319153460835,NA,NA,NA
21,OnlineFPCA-sgd,0.1,700,100,face,3,5,0.194477558135986,3,1,0.56253585864515,1.826273613539548,1.507875522112676,NA,NA,NA
21,OnlineFPCA-sgd,0.1,800,100,face,3,5,0.193066120147705,3,1,0.3511369400213508,1.8848946995192293,1.4776358154689124,NA,NA,NA
21,OnlineFPCA-sgd,0.1,900,100,face,3,5,0.457551717758179,3,1,0.19973680782774406,1.9512902566965777,1.4521910577253054,NA,NA,NA
21,OnlineFPCA-sgd,0.1,1000,100,face,3,5,0.227777481079102,3,1,0.19692366459943308,1.9549559838678718,1.4508877852830022,NA,NA,NA
21,OnlineFPCA-sgd,0.1,1100,100,face,3,5,0.342181205749512,3,1,0.19529571753081382,1.9575364066905474,1.4495843289027222,0.19629374484968842,1.9564277017607015,1.4501876629482338
21,OnlineFPCA-sgd,0.1,1200,100,face,3,5,0.321493148803711,3,1,0.1859507920025232,1.9621059041243076,1.444029792318582,0.19359217448669117,1.9600049804789095,1.4479186668155906
21,OnlineFPCA-sgd,0.1,1300,100,face,3,5,0.296343803405762,3,1,0.18111083916400592,1.962358607154488,1.4464661024586658,0.190469858266393,1.9615537871332156,1.4469161892550213
21,OnlineFPCA-sgd,0.1,1400,100,face,3,5,0.322784900665283,3,1,0.17574642866139306,1.9627037289363891,1.453128705181298,0.18736276989120257,1.9621908819766403,1.4475714035963603
21,OnlineFPCA-sgd,0.1,1500,100,face,3,5,0.415947437286377,3,1,0.17157134051932046,1.963149748833129,1.464716980476858,0.18455098449540472,1.9625493673680237,1.4497918437864492
21,OnlineFPCA-sgd,0.1,1600,100,face,3,5,0.39970588684082,3,1,0.759172995012729,0.9096116769961629,1.2813832676919503,0.15394574422998028,1.7412002897027958,1.408456708617425
21,OnlineFPCA-sgd,0.1,1700,100,face,3,5,0.364139080047607,3,1,0.7535126891846222,0.7407648935310592,0.5353508797358059,0.13483501508180235,1.4300260040920485,1.1556849364992643
21,OnlineFPCA-sgd,0.1,1800,100,face,3,5,0.387794017791748,3,1,0.18615565832456077,0.3836943669257701,0.5443775364452476,0.12520077554386327,1.2356524940895395,0.9445071349893753
21,OnlineFPCA-sgd,0.1,1900,100,face,3,5,0.357979536056519,3,1,0.18366665328211026,0.37129441707100963,0.5197598701524986,0.12196353824918081,1.101661139010597,0.8413668441195874
21,OnlineFPCA-sgd,0.1,2000,100,face,3,5,0.328478813171387,3,1,0.18151852997031565,0.3624267735986007,0.49871429998318706,0.12143279985407708,1.0013148908542329,0.7768139836205353
21,OnlineFPCA-sgd,0.1,2100,100,face,3,5,0.322564601898193,3,1,0.1799818208623952,0.35635992801367355,0.48009108963177644,0.12230665586716226,0.9216143445954971,0.7306897817315093
21,OnlineFPCA-sgd,0.1,2200,100,face,3,5,0.314445495605469,3,1,0.17956966022884738,0.35602987540073866,0.4798340114306772,0.12389077372554629,0.8576989803801157,0.696903223594903
21,OnlineFPCA-sgd,0.1,2300,100,face,3,5,0.316031932830811,3,1,0.1791434489120932,0.3555351207898017,0.4786542305165726,0.1257980861812005,0.8059531834701523,0.6716479276314178
21,OnlineFPCA-sgd,0.1,2400,100,face,3,5,0.346565723419189,3,1,0.17895101000534902,0.3552897193691995,0.47849467728794776,0.12782652319364984,0.7631814229290387,0.6519570888425993
21,OnlineFPCA-sgd,0.1,2500,100,face,3,5,0.345310926437378,3,1,0.17856136721964552,0.3550473447791725,0.478259845154538,0.1298441789306225,0.727239013097606,0.6361221875703157
21,OnlineFPCA-sgd,0.1,2600,100,face,3,5,0.357984066009521,3,1,0.17832846353476356,0.3549357932598901,0.47814178741632585,0.1317998116845876,0.6966312606681082,0.6230610049345074
21,OnlineFPCA-sgd,0.1,2700,100,face,3,5,0.350530862808228,3,1,0.17788372267442515,0.3548125612920842,0.47770594788064735,0.13366636968220286,0.6702715487218358,0.6120733752315618
21,OnlineFPCA-sgd,0.1,2800,100,face,3,5,0.371441841125488,3,1,0.17725685069804176,0.3545766296645404,0.4774792902551619,0.13540828126478766,0.6473438990340299,0.6026711853252645
21,OnlineFPCA-sgd,0.1,2900,100,face,3,5,0.354380130767822,3,1,0.17701346745170496,0.3543836543096847,0.4775096586401799,0.13703560431027137,0.6272260686360536,0.5945343915932214
21,OnlineFPCA-sgd,0.1,3000,100,face,3,5,0.364399671554565,3,1,0.17667697689935258,0.3542867233561145,0.4774299953816576,0.13855111339546874,0.6094434952093228,0.5874216825239232
21,OnlineFPCA-sgd,0.1,3100,100,face,3,5,0.360984802246094,3,1,0.17631666715771785,0.3539204544054622,0.4772276385415783,0.13996102402311097,0.5936163384579382,0.581141766398846
21,OnlineFPCA-sgd,0.1,3200,100,face,3,5,0.37673807144165,3,1,0.17575981241032657,0.3537391580857939,0.47691589891864883,0.1412694066483353,0.5794506423778194,0.5755435656267285
21,OnlineFPCA-sgd,0.1,3300,100,face,3,5,0.367349147796631,3,1,0.1754556905852866,0.35358727975945203,0.4767915423130287,0.14247738775721544,0.5667049213429499,0.5705192161929945
21,OnlineFPCA-sgd,0.1,3400,100,face,3,5,0.358264923095703,3,1,0.17462690502845435,0.35319445669814775,0.47659651278096143,0.14358811676823263,0.5551803395549241,0.5659831087173728
21,OnlineFPCA-sgd,0.1,3500,100,face,3,5,0.379159450531006,3,1,0.1743014475996484,0.3529999647746234,0.4764499646678129,0.14461360136525964,0.5447094699788585,0.5618661992877013
21,OnlineFPCA-sgd,0.1,3600,100,face,3,5,0.376965045928955,3,1,0.17414218334358963,0.35282615533623546,0.4763303066670066,0.14557323619434606,0.5351624557589906,0.5581123327185822
