seed,Method,StepSize,N,Ninit,initMethod,npc,nBatch,Time,C,W,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg
98,OnlineFPCA-sgd,0.1,0,100,face,3,5,2.71449041366577,3,1,1.4635256830043033,1.3715225768374797,1.9020930181031777,1.4635256830043033,1.3715225768374797,1.9020930181031777
98,OnlineFPCA-sgd,0.1,100,100,face,3,5,0.31822681427002,3,1,1.7339439437279704,1.36482730182009,1.7103540711275254,NA,NA,NA
98,OnlineFPCA-sgd,0.1,200,100,face,3,5,0.196328401565552,3,1,1.4627707040156208,1.4256180717188198,1.7739214618062797,NA,NA,NA
98,OnlineFPCA-sgd,0.1,300,100,face,3,5,0.195669889450073,3,1,1.5201080111048366,1.5748756318464943,1.1888024681814293,NA,NA,NA
98,OnlineFPCA-sgd,0.1,400,100,face,3,5,0.201027870178223,3,1,1.236396485992317,1.4875293297361907,0.6126957982021587,NA,NA,NA
98,OnlineFPCA-sgd,0.1,500,100,face,3,5,0.195040464401245,3,1,1.2115522574952853,1.3608757395905315,1.0618518043357326,NA,NA,NA
98,OnlineFPCA-sgd,0.1,600,100,face,3,5,0.188024520874023,3,1,1.2117984570843716,1.361405423264212,1.0604351268292387,NA,NA,NA
98,OnlineFPCA-sgd,0.1,700,100,face,3,5,0.194122552871704,3,1,1.2119330851216052,1.3607594869380626,1.0604770382364015,NA,NA,NA
98,OnlineFPCA-sgd,0.1,800,100,face,3,5,0.192933320999146,3,1,1.2117743082110695,1.3589068947499803,1.06078349299598,NA,NA,NA
98,OnlineFPCA-sgd,0.1,900,100,face,3,5,0.34469199180603,3,1,1.2078387231720367,1.3417586033943356,1.064643264835066,NA,NA,NA
98,OnlineFPCA-sgd,0.1,1000,100,face,3,5,0.180034875869751,3,1,1.1912581681693972,1.3167747610888756,1.0346814357374974,NA,NA,NA
98,OnlineFPCA-sgd,0.1,1100,100,face,3,5,0.260823488235474,3,1,1.1781769651998149,1.2796577387881294,0.9256451786086193,1.1832164206418456,1.2962315120166168,0.9749308520635989
98,OnlineFPCA-sgd,0.1,1200,100,face,3,5,0.239463090896606,3,1,1.0383716256558335,1.0341192174043659,0.5631534745666763,0.9757680963089423,0.9483134887269434,0.4614114008395603
98,OnlineFPCA-sgd,0.1,1300,100,face,3,5,0.243419885635376,3,1,1.0584752904361432,1.0498723092425326,0.9324091397883997,0.776163688542917,0.790633205196611,0.3837145722650676
98,OnlineFPCA-sgd,0.1,1400,100,face,3,5,0.263884305953979,3,1,0.4710894130364609,0.6238965507064298,0.5045525984000336,0.6695639570232033,0.7259189616107858,0.42948302383578885
98,OnlineFPCA-sgd,0.1,1500,100,face,3,5,0.237820863723755,3,1,1.032387682237446,1.0277607306414533,0.9028392869562697,0.6091179115825059,0.6851781664992102,0.42413773091223167
98,OnlineFPCA-sgd,0.1,1600,100,face,3,5,0.24075722694397,3,1,0.3739857830701033,0.5696013494678336,0.5026086713471675,0.5662806688136168,0.6605676814727385,0.45324878184424067
98,OnlineFPCA-sgd,0.1,1700,100,face,3,5,0.267169713973999,3,1,0.3744100383998691,0.5697922511349783,0.5013337463078967,0.5364484806529003,0.6441895793654291,0.45955169778284233
98,OnlineFPCA-sgd,0.1,1800,100,face,3,5,0.242961406707764,3,1,0.37444841750403474,0.5697901463784996,0.49983635468197457,0.5144586722727374,0.6326158254705424,0.46423948948088783
98,OnlineFPCA-sgd,0.1,1900,100,face,3,5,0.236600637435913,3,1,0.3747940027869443,0.5700458460218522,0.4984704841688762,0.49761448454209956,0.6240461712860085,0.46780429178883043
98,OnlineFPCA-sgd,0.1,2000,100,face,3,5,0.239602565765381,3,1,0.37513939773765564,0.5703177768844495,0.49728935266702246,0.4843431712212658,0.6174910735705884,0.470569980854022
98,OnlineFPCA-sgd,0.1,2100,100,face,3,5,0.23308277130127,3,1,0.3754188473694663,0.5705471731383811,0.4961836089725175,0.4736356682541939,0.612328437722868,0.47275608481256653
98,OnlineFPCA-sgd,0.1,2200,100,face,3,5,0.258530378341675,3,1,0.37582145896375413,0.5707751134513089,0.4950059021869688,0.46483717764868737,0.608177621738535,0.47449418430375884
98,OnlineFPCA-sgd,0.1,2300,100,face,3,5,0.239381074905396,3,1,0.37612770246825694,0.5708893233351002,0.49390134327842355,0.45748820095748893,0.6047730451039591,0.4758878978360832
98,OnlineFPCA-sgd,0.1,2400,100,face,3,5,0.251494169235229,3,1,0.3764991532745115,0.5710016903586526,0.4927881581960906,0.45126732978525147,0.6019339836176453,0.47701180740971544
98,OnlineFPCA-sgd,0.1,2500,100,face,3,5,0.235265970230103,3,1,0.37704169402322973,0.5712345103247489,0.4917602886200528,0.44593910844464907,0.5995337196255399,0.4779195182882056
98,OnlineFPCA-sgd,0.1,2600,100,face,3,5,0.236493110656738,3,1,0.377344321734567,0.5715185566792215,0.4915250679818186,0.44134664420044595,0.5974938019984759,0.47868323733511065
98,OnlineFPCA-sgd,0.1,2700,100,face,3,5,0.23894739151001,3,1,0.3777307912392637,0.5716321197567557,0.49114689566589853,0.43733826040133583,0.5957351101129011,0.47934420597972316
98,OnlineFPCA-sgd,0.1,2800,100,face,3,5,0.239588022232056,3,1,0.37798988901236674,0.571827832606683,0.4906607268229021,0.4338189768185595,0.5942075836852991,0.4799154334526788
98,OnlineFPCA-sgd,0.1,2900,100,face,3,5,0.247954130172729,3,1,0.3786062179354389,0.5719792928768788,0.49023500886316207,0.430715626154453,0.5928734723359185,0.4804058053329372
98,OnlineFPCA-sgd,0.1,3000,100,face,3,5,0.240628242492676,3,1,0.3788271992245521,0.5719989461637746,0.4899386968455207,0.42795196938134616,0.5916910217379988,0.48083395624319264
98,OnlineFPCA-sgd,0.1,3100,100,face,3,5,0.254999160766602,3,1,0.3793160756081412,0.5723213166342435,0.4899754429498244,0.42548209471710274,0.5906428104764473,0.48121785238605813
98,OnlineFPCA-sgd,0.1,3200,100,face,3,5,0.244827270507812,3,1,0.3794414199810927,0.5723924078976412,0.48992327758400317,0.4232629788929055,0.5897106995743263,0.48157251103407755
98,OnlineFPCA-sgd,0.1,3300,100,face,3,5,0.264497995376587,3,1,0.37981041741051585,0.5724947059370359,0.48979614563260604,0.4212553022733573,0.5888729617041621,0.48189731577354245
98,OnlineFPCA-sgd,0.1,3400,100,face,3,5,0.239455223083496,3,1,0.38034673330050545,0.5728230982018767,0.4895830697444353,0.4194437508508621,0.5881230622547312,0.4821859633838637
98,OnlineFPCA-sgd,0.1,3500,100,face,3,5,0.240361928939819,3,1,0.3808183248082009,0.5731978393617883,0.4892330967342291,0.41780261933914475,0.5874520511075743,0.4824418346348305
98,OnlineFPCA-sgd,0.1,3600,100,face,3,5,0.243638277053833,3,1,0.38126644571435175,0.5735176451934202,0.4893633456550163,0.4163090190619062,0.5868499541384236,0.4826745390972419
98,OnlineFPCA-sgd,0.1,3700,100,face,3,5,0.239094495773315,3,1,0.38156513764523264,0.5736739970407883,0.48908776736624565,0.41494415546027524,0.586305247228976,0.4828921110061339
98,OnlineFPCA-sgd,0.1,3800,100,face,3,5,0.25691819190979,3,1,0.38211075789844634,0.5740514693027312,0.4891487228582769,0.41369481561502897,0.5858142595650947,0.483091052313575
98,OnlineFPCA-sgd,0.1,3900,100,face,3,5,0.241877794265747,3,1,0.38227148259591587,0.5740828837654501,0.48921301148212654,0.4125490233494184,0.585366002291872,0.4832799429978347
98,OnlineFPCA-sgd,0.1,4000,100,face,3,5,0.242638349533081,3,1,0.41149156585644653,0.5849531354684874,0.4834542188072442,0.41149156585644653,0.5849531354684874,0.4834542188072442
98,OnlineFPCA-sgd,0.1,4100,100,face,3,5,0.250071287155151,3,1,0.4117902294279976,0.585152964729702,0.4834433924153154,0.4116080345671113,0.5850563586484376,0.48344031077131194
98,OnlineFPCA-sgd,0.1,4200,100,face,3,5,0.265101432800293,3,1,0.4124072202641039,0.5855784624284219,0.48320086904922965,0.41182770243731903,0.5852035259728596,0.48340488748659804
98,OnlineFPCA-sgd,0.1,4300,100,face,3,5,0.244634628295898,3,1,0.4125282639691597,0.58558091029881,0.4831180671993337,0.4120331562407298,0.5853157493253645,0.48331320732884014
98,OnlineFPCA-sgd,0.1,4400,100,face,3,5,0.245745897293091,3,1,0.41285288084999666,0.5857965957657468,0.48292255220206387,0.4122005714447401,0.5854218851101738,0.48323506588556464
98,OnlineFPCA-sgd,0.1,4500,100,face,3,5,0.24254035949707,3,1,0.4131338028139521,0.585956176740543,0.48277600659024145,0.4123548460519,0.5855127130211716,0.48316448700701486
98,OnlineFPCA-sgd,0.1,4600,100,face,3,5,0.238736867904663,3,1,0.4135360153540413,0.5862960956873253,0.48267058241904165,0.41251776572301435,0.5856139596136083,0.48309527105945244
98,OnlineFPCA-sgd,0.1,4700,100,face,3,5,0.237058877944946,3,1,0.41383152811404517,0.586491030182394,0.4826189797645747,0.41268904016582375,0.5857289536983232,0.4830382864750041
98,OnlineFPCA-sgd,0.1,4800,100,face,3,5,0.238400220870972,3,1,0.41418118578947977,0.5867073105035152,0.4827445140982847,0.41284978718492976,0.5858370858397888,0.4829907614973962
98,OnlineFPCA-sgd,0.1,4900,100,face,3,5,0.23121190071106,3,1,0.41453953636900137,0.5869598904526058,0.4825045136776491,0.41301393072262726,0.5859442088930049,0.48295332693424425
98,OnlineFPCA-sgd,0.1,5000,100,face,3,5,0.232662200927734,3,1,0.41493036241591774,0.5872047884114767,0.48232322354921137,0.41319048416638166,0.5860589701149983,0.4828951206458822
98,OnlineFPCA-sgd,0.1,5100,100,face,3,5,0.0982739925384521,3,1,0.41534361229577477,0.5875200702805575,0.4823205765698098,0.4133700165725438,0.5861801606610034,0.4828412013234635
98,OnlineFPCA-sgd,0.1,5200,100,face,3,5,0.230797052383423,3,1,0.4157219609640182,0.5876401756163481,0.4823299036930018,0.41355164749763235,0.5862987594903541,0.4827985271320868
98,OnlineFPCA-sgd,0.1,5300,100,face,3,5,0.0906620025634766,3,1,0.4160335010803246,0.5878598482245667,0.48224982730973515,0.41373103268038147,0.5864072037557654,0.48275734213111543
98,OnlineFPCA-sgd,0.1,5400,100,face,3,5,0.0904717445373535,3,1,0.41650494091179363,0.5881191736318615,0.48202243382236964,0.4139119066453037,0.5865194284121947,0.4827113316427985
98,OnlineFPCA-sgd,0.1,5500,100,face,3,5,0.0932729244232178,3,1,0.4169486655356852,0.5882421618339895,0.48196006702393,0.4141018274559253,0.5866293072350363,0.4826624417063872
98,OnlineFPCA-sgd,0.1,5600,100,face,3,5,0.0883572101593018,3,1,0.4174721937460373,0.5884226717215216,0.4818698142712214,0.41429404720893426,0.5867353748850628,0.482610241017165
98,OnlineFPCA-sgd,0.1,5700,100,face,3,5,0.0936341285705566,3,1,0.4180017390170421,0.5887392950297311,0.48179263118900406,0.4144926513434705,0.5868424041688838,0.48256719322059133
98,OnlineFPCA-sgd,0.1,5800,100,face,3,5,0.088580846786499,3,1,0.4183283434209647,0.5888940753900886,0.48187405012358725,0.4146983924819568,0.5869532389748425,0.4825275905939072
98,OnlineFPCA-sgd,0.1,5900,100,face,3,5,0.0950260162353516,3,1,0.41876959133131164,0.5890378566524069,0.48183070516927834,0.41490452007320594,0.5870617128305393,0.4824900457220654
98,OnlineFPCA-sgd,0.1,6000,100,face,3,5,0.0985958576202393,3,1,0.41912605207801734,0.5892643832488287,0.48166672684517653,0.4151095452335438,0.5871699766330299,0.4824536634298764
98,OnlineFPCA-sgd,0.1,6100,100,face,3,5,0.0933792591094971,3,1,0.41954516205777737,0.5895263685408421,0.48162265050324327,0.41531172322349363,0.5872758977490464,0.4824163985189392
98,OnlineFPCA-sgd,0.1,6200,100,face,3,5,0.0880300998687744,3,1,0.42003360954507873,0.5898187958687193,0.48166059297175545,0.4155144136271485,0.5873844405323548,0.48238042740291465
98,OnlineFPCA-sgd,0.1,6300,100,face,3,5,0.0915148258209229,3,1,0.4204409647559045,0.5900840867566653,0.4816708992946463,0.415717159410003,0.5874946837473206,0.4823477700649126
98,OnlineFPCA-sgd,0.1,6400,100,face,3,5,0.0930135250091553,3,1,0.42080705035278887,0.5903997610092765,0.48141608574517475,0.415922721479022,0.5876079015332937,0.4823100548271499
98,OnlineFPCA-sgd,0.1,6500,100,face,3,5,0.092548131942749,3,1,0.42155387147795564,0.5908049648580442,0.4814123910330616,0.41613506355709234,0.5877276527197529,0.4822765732643125
98,OnlineFPCA-sgd,0.1,6600,100,face,3,5,0.0926520824432373,3,1,0.4219290990835782,0.5910933969442728,0.48136245673346634,0.41635323290440235,0.5878520767456167,0.4822422171927866
98,OnlineFPCA-sgd,0.1,6700,100,face,3,5,0.0909032821655273,3,1,0.42243231369821854,0.5913442785271614,0.4813753304146558,0.4165694711069962,0.5879754952889196,0.4822088909009084
98,OnlineFPCA-sgd,0.1,6800,100,face,3,5,0.10341215133667,3,1,0.4225450622594225,0.5913821265838755,0.4812001076844525,0.41678132960256015,0.5880973616683606,0.48217464910060476
98,OnlineFPCA-sgd,0.1,6900,100,face,3,5,0.0895802974700928,3,1,0.42298025161616076,0.5917058327854543,0.480995489052417,0.41698735858334246,0.5882155909556819,0.4821374559047104
98,OnlineFPCA-sgd,0.1,7000,100,face,3,5,0.095428466796875,3,1,0.42336204524195126,0.5920332076612579,0.48089040270658,0.41719366707436073,0.5883380531635304,0.48209810440285644
98,OnlineFPCA-sgd,0.1,7100,100,face,3,5,0.0898964405059814,3,1,0.42375503126320685,0.5923256681724505,0.4808160787315181,0.41739863910367003,0.58845998763647,0.4820587043082379
98,OnlineFPCA-sgd,0.1,7200,100,face,3,5,0.096473217010498,3,1,0.42423463952097296,0.5926089676472777,0.4805641550234354,0.4176048768757703,0.5885848289789455,0.4820150465074425
98,OnlineFPCA-sgd,0.1,7300,100,face,3,5,0.0904994010925293,3,1,0.4245916062637813,0.5927642348538829,0.4803269950123227,0.4178114472903434,0.5887087449283346,0.4819665965194681
98,OnlineFPCA-sgd,0.1,7400,100,face,3,5,0.0964124202728271,3,1,0.42503598003050974,0.5929248383344873,0.48001001680260896,0.4180182214855426,0.5888301938343268,0.4819133638502883
98,OnlineFPCA-sgd,0.1,7500,100,face,3,5,0.090245246887207,3,1,0.4256842689120648,0.5932392124205499,0.4797467944954194,0.41822448219211905,0.5889492423496546,0.4818547672581213
98,OnlineFPCA-sgd,0.1,7600,100,face,3,5,0.0936939716339111,3,1,0.4260894466728577,0.5935981610315622,0.4796884656967086,0.4184375189691313,0.5890722387724038,0.48179493548959657
98,OnlineFPCA-sgd,0.1,7700,100,face,3,5,0.10405158996582,3,1,0.42655582289746347,0.5938131648676447,0.479495272153542,0.41864939826538405,0.5891958598764954,0.4817335112021889
98,OnlineFPCA-sgd,0.1,7800,100,face,3,5,0.0893185138702393,3,1,0.4268971499921713,0.5940766531754826,0.4791523134015811,0.4188621954726845,0.5893201551469303,0.48166920825614035
98,OnlineFPCA-sgd,0.1,7900,100,face,3,5,0.0976948738098145,3,1,0.4276194125893836,0.5943465530768424,0.47888486649915074,0.4190800722130637,0.5894461174706903,0.48160011242605033
98,OnlineFPCA-sgd,0.1,8000,100,face,3,5,0.0901863574981689,3,1,0.4278788610912525,0.5944067320614926,0.4787409518976335,0.4192959667630103,0.5895678550506944,0.48152979930100076
98,OnlineFPCA-sgd,0.1,8100,100,face,3,5,0.106291055679321,3,1,0.42850271420116226,0.5948348632315116,0.4787799873241796,0.41951260762755876,0.5896897132342119,0.48146087602663407
98,OnlineFPCA-sgd,0.1,8200,100,face,3,5,0.090111255645752,3,1,0.4287428305291562,0.5950010128093326,0.47872699104028077,0.4197297180603812,0.5898135556238657,0.4813962466254434
98,OnlineFPCA-sgd,0.1,8300,100,face,3,5,0.0947983264923096,3,1,0.429196000605886,0.5952159601104846,0.4785597327201846,0.41994435128278285,0.5899362672518811,0.48133302360685404
98,OnlineFPCA-sgd,0.1,8400,100,face,3,5,0.0904591083526611,3,1,0.42982163841725435,0.5956435717209785,0.4782956113006548,0.42016296241393997,0.5900614063367976,0.4812654520056194
98,OnlineFPCA-sgd,0.1,8500,100,face,3,5,0.0948657989501953,3,1,0.43038693558181806,0.5961150445628928,0.47787696366641774,0.4203843066972881,0.5901902578694783,0.48119343722838714
98,OnlineFPCA-sgd,0.1,8600,100,face,3,5,0.0994994640350342,3,1,0.43093755247042276,0.5965698763021914,0.4780066003841031,0.42060736714145835,0.5903226861367398,0.4811209923649812
98,OnlineFPCA-sgd,0.1,8700,100,face,3,5,0.0922532081604004,3,1,0.43132110100037613,0.5967750262190863,0.477664679841467,0.42083070836796344,0.5904561165711023,0.48105154587664967
98,OnlineFPCA-sgd,0.1,8800,100,face,3,5,0.0929913520812988,3,1,0.4319565457920483,0.5972642868641651,0.47772468077246066,0.42105452920461217,0.5905921254510804,0.4809815300272065
98,OnlineFPCA-sgd,0.1,8900,100,face,3,5,0.088911771774292,3,1,0.43218625451315074,0.5973719367167706,0.47780028805086616,0.42127897686862364,0.5907273246613316,0.48091568134970114
98,OnlineFPCA-sgd,0.1,9000,100,face,3,5,0.0986025333404541,3,1,0.43258859298960756,0.597482595722028,0.47751798991731614,0.4215010020166767,0.5908599250529067,0.48085018589066636
98,OnlineFPCA-sgd,0.1,9100,100,face,3,5,0.0896642208099365,3,1,0.43295365296211474,0.5977259967357089,0.47751943631574034,0.4217211045745911,0.5909910769495786,0.48078413942607773
98,OnlineFPCA-sgd,0.1,9200,100,face,3,5,0.0959148406982422,3,1,0.4336763705067517,0.5982237660064639,0.47724070869130353,0.4219429095111579,0.5911239269923498,0.4807192057051083
98,OnlineFPCA-sgd,0.1,9300,100,face,3,5,0.0896244049072266,3,1,0.43382349001502346,0.5982422496624222,0.4771599662398153,0.4221649636031119,0.5912559767833949,0.4806517124056865
98,OnlineFPCA-sgd,0.1,9400,100,face,3,5,0.0977482795715332,3,1,0.4342058178734093,0.5984949786478068,0.4769313789342336,0.4223846189466359,0.5913877125950091,0.4805841812813622
98,OnlineFPCA-sgd,0.1,9500,100,face,3,5,0.0983688831329346,3,1,0.43454999262626887,0.5986951649379106,0.47677201487847826,0.4226022050467021,0.5915176385746639,0.4805165587749697
98,OnlineFPCA-sgd,0.1,9600,100,face,3,5,0.0950794219970703,3,1,0.4350319621487624,0.599118536335443,0.4766626832712017,0.4228197195583087,0.5916483203134048,0.48044874258450854
98,OnlineFPCA-sgd,0.1,9700,100,face,3,5,0.0923418998718262,3,1,0.4353838190436064,0.5993512003724142,0.476618019904502,0.4230375100466474,0.5917807042172322,0.4803824542716439
98,OnlineFPCA-sgd,0.1,9800,100,face,3,5,0.0931069850921631,3,1,0.43580969343276693,0.5996200811645981,0.47678694658974674,0.4232530696651596,0.591912193054466,0.4803179795392501
98,OnlineFPCA-sgd,0.1,9900,100,face,3,5,0.0941841602325439,3,1,0.43623675344362417,0.5999360559450826,0.47651119616890897,0.42346864729185013,0.5920436999468941,0.4802557717372464
98,OnlineFPCA-sgd,0.1,10000,100,face,3,5,0.0915756225585938,3,1,0.43671499482469506,0.6002353823447183,0.4763120689169586,0.42368605166161893,0.5921766590003084,0.48019023717248693
