seed,Method,StepSize,N,Ninit,initMethod,npc,nBatch,Time,C,W,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg
23,OnlineFPCA-sgd,0.1,0,100,face,3,5,3.91154265403748,3,1,0.0970397484584763,2.0231565277915493,1.068794649895578,0.0970397484584763,2.0231565277915493,1.068794649895578
23,OnlineFPCA-sgd,0.1,100,100,face,3,5,0.470784187316895,3,1,0.5633511472292413,1.8592831332627793,0.9248830420127845,NA,NA,NA
23,OnlineFPCA-sgd,0.1,200,100,face,3,5,0.292647361755371,3,1,1.8768050744533555,1.5373865386202321,1.3555081797672028,NA,NA,NA
23,OnlineFPCA-sgd,0.1,300,100,face,3,5,0.300956010818481,3,1,1.8733072095818717,1.4867796991269637,1.1143755178657215,NA,NA,NA
23,OnlineFPCA-sgd,0.1,400,100,face,3,5,0.311527967453003,3,1,0.9109431927221607,1.0293318820396915,1.1897030424268442,NA,NA,NA
23,OnlineFPCA-sgd,0.1,500,100,face,3,5,0.30331563949585,3,1,1.3460489014833037,0.5435301455497019,1.3139260991114077,NA,NA,NA
23,OnlineFPCA-sgd,0.1,600,100,face,3,5,0.282313585281372,3,1,1.345229100257519,0.5435266765233199,1.3139478974952103,NA,NA,NA
23,OnlineFPCA-sgd,0.1,700,100,face,3,5,0.294363498687744,3,1,1.335105686396016,0.540478555150513,1.3133584367592275,NA,NA,NA
23,OnlineFPCA-sgd,0.1,800,100,face,3,5,0.289701700210571,3,1,1.1642411636801304,0.5191546533687675,1.3022473394057674,NA,NA,NA
23,OnlineFPCA-sgd,0.1,900,100,face,3,5,0.501941919326782,3,1,1.0158665240671751,0.5178902633083943,1.2740870805081281,NA,NA,NA
23,OnlineFPCA-sgd,0.1,1000,100,face,3,5,0.28018045425415,3,1,1.0165863295282833,0.5175249202220567,1.260566940338407,NA,NA,NA
23,OnlineFPCA-sgd,0.1,1100,100,face,3,5,0.405346870422363,3,1,1.0413750707095324,1.3110280569416901,1.6620858195465555,0.36332234601623603,0.9014756103341462,1.052225249255091
23,OnlineFPCA-sgd,0.1,1200,100,face,3,5,0.377468109130859,3,1,0.33347690322411605,1.2146423990290982,1.2749604429695278,0.07759331162623045,1.0629605294819537,1.1323929188114603
23,OnlineFPCA-sgd,0.1,1300,100,face,3,5,0.376575231552124,3,1,1.0380912909864994,1.240911145457501,1.2508218916962288,0.12721608023795822,1.119765993217975,1.1685857673148508
23,OnlineFPCA-sgd,0.1,1400,100,face,3,5,0.371344566345215,3,1,0.5240663918200518,1.2398208334200636,1.2409951819221632,0.1575701646027103,1.1507899602970408,1.186265514663421
23,OnlineFPCA-sgd,0.1,1500,100,face,3,5,0.403269529342651,3,1,1.0151788888349096,0.9251650479417356,0.28089916851618546,0.18228578025667028,0.7663895841357953,0.8133396562778471
23,OnlineFPCA-sgd,0.1,1600,100,face,3,5,0.384085655212402,3,1,0.543573149207263,0.396024964015239,0.27159936207724267,0.1808062065354454,0.5920095324431944,0.647160182736477
23,OnlineFPCA-sgd,0.1,1700,100,face,3,5,0.376692056655884,3,1,0.2163948854818986,0.24190392747733266,0.2716779962795269,0.18512844924265143,0.48532700515054933,0.5460288586394659
23,OnlineFPCA-sgd,0.1,1800,100,face,3,5,0.375605344772339,3,1,0.21611282443372856,0.24159317804302385,0.2718179230352705,0.18840179153802805,0.41198865848116345,0.4772412583953955
23,OnlineFPCA-sgd,0.1,1900,100,face,3,5,0.381099462509155,3,1,0.21570787545810768,0.24132968392120935,0.27162849186700544,0.19104175694708922,0.3589886718412481,0.4279353638606391
23,OnlineFPCA-sgd,0.1,2000,100,face,3,5,0.38044285774231,3,1,0.21529225345539582,0.24086900879751463,0.271478368598961,0.19318637654023563,0.3194843579245925,0.3913691618995729
23,OnlineFPCA-sgd,0.1,2100,100,face,3,5,0.361778974533081,3,1,0.21465100507439125,0.24069109492842902,0.27155218159820715,0.1949562751024357,0.28945156086248325,0.3636027994000854
23,OnlineFPCA-sgd,0.1,2200,100,face,3,5,0.371338367462158,3,1,0.2144364559816337,0.24049372004474956,0.271412824382744,0.19642475385867303,0.2663281695254356,0.3421362951713923
23,OnlineFPCA-sgd,0.1,2300,100,face,3,5,0.371190786361694,3,1,0.21406846638374982,0.2402972272731824,0.2712050019386674,0.1976681788093625,0.24838384868767083,0.32530342684489677
23,OnlineFPCA-sgd,0.1,2400,100,face,3,5,0.378683090209961,3,1,0.2136350579341718,0.2399332429941472,0.27093863249996636,0.19872248147436672,0.2343833508573953,0.3119498252837072
23,OnlineFPCA-sgd,0.1,2500,100,face,3,5,0.371508836746216,3,1,0.21338169089474962,0.23968863899086207,0.27111807366964585,0.19963542772831927,0.22343888811173324,0.3012617346232956
23,OnlineFPCA-sgd,0.1,2600,100,face,3,5,0.368883609771729,3,1,0.2128553563999947,0.23954879160955247,0.2709811097929016,0.20041565232607794,0.2148891242034421,0.29264482346408605
23,OnlineFPCA-sgd,0.1,2700,100,face,3,5,0.368555068969727,3,1,0.21235029992710902,0.2395845414570376,0.2709984167263465,0.20107645043791952,0.20822057563121707,0.2856484293505968
23,OnlineFPCA-sgd,0.1,2800,100,face,3,5,0.338905096054077,3,1,0.21184262893760933,0.23923666243908748,0.27065989318589595,0.2016524184160766,0.20303659191418508,0.2799261964519652
