seed,Method,StepSize,N,Ninit,initMethod,npc,nBatch,Time,C,W,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg
51,OnlineFPCA-sgd,0.1,0,100,face,3,5,3.86000275611877,3,1,0.18893989932486946,0.22376377664759156,0.41602055266253807,0.18893989932486946,0.22376377664759156,0.41602055266253807
51,OnlineFPCA-sgd,0.1,100,100,face,3,5,0.375649213790894,3,1,0.42426351282972896,0.4388139343815439,0.7166363010972734,NA,NA,NA
51,OnlineFPCA-sgd,0.1,200,100,face,3,5,0.234943389892578,3,1,0.49268330209897643,0.7275321977278653,1.1000111040703584,NA,NA,NA
51,OnlineFPCA-sgd,0.1,300,100,face,3,5,0.227205514907837,3,1,0.4043750823052119,0.5694453982720474,0.6297631039828945,NA,NA,NA
51,OnlineFPCA-sgd,0.1,400,100,face,3,5,0.234692096710205,3,1,0.5395803369966916,0.27163929229350475,0.78808839029407185,NA,NA,NA
51,OnlineFPCA-sgd,0.1,500,100,face,3,5,0.224999904632568,3,1,0.43973001951035967,0.5111017012133352,0.8352478303545313,NA,NA,NA
51,OnlineFPCA-sgd,0.1,600,100,face,3,5,0.215082168579102,3,1,0.4352674949211195,0.5145978256624778,0.8451927889965983,NA,NA,NA
51,OnlineFPCA-sgd,0.1,700,100,face,3,5,0.225910902023315,3,1,0.429627225308928,0.5124927154773238,0.8441588923612764,NA,NA,NA
51,OnlineFPCA-sgd,0.1,800,100,face,3,5,0.225608825683594,3,1,0.4183538768747951,0.49940216002480187,0.8336496993908628,NA,NA,NA
51,OnlineFPCA-sgd,0.1,900,100,face,3,5,0.369572162628174,3,1,0.38159065484441074,0.3726883256095563,0.7291762442686253,NA,NA,NA
51,OnlineFPCA-sgd,0.1,1000,100,face,3,5,0.219296455383301,3,1,0.2722472892109406,0.16823146288038776,0.5919431249495914,NA,NA,NA
51,OnlineFPCA-sgd,0.1,1100,100,face,3,5,0.321562767028809,3,1,0.2166213536740309,0.06291507082716379,0.43214329750434144,0.2276489562120978,0.08022712837110818,0.5078655638701699
51,OnlineFPCA-sgd,0.1,1200,100,face,3,5,0.291408777236938,3,1,0.20189942712332487,0.09817025570603985,0.33605938257166046,0.21457062827109602,0.06851993121768342,0.43845716706738763
51,OnlineFPCA-sgd,0.1,1300,100,face,3,5,0.289609670639038,3,1,0.8940724297179112,1.0572383129153702,0.21894257156535973,0.27279317633155664,0.2571200382954538,0.33648143675378794
51,OnlineFPCA-sgd,0.1,1400,100,face,3,5,0.318636894226074,3,1,0.6065459363795638,0.5887431969139313,0.2174928223938612,0.33859773002636734,0.32932373073695126,0.2869634281559666
51,OnlineFPCA-sgd,0.1,1500,100,face,3,5,0.2881760597229,3,1,0.5721735737726167,0.5710093416483919,0.21810711028218546,0.38189016568195255,0.3790853898652557,0.2630526330170661
51,OnlineFPCA-sgd,0.1,1600,100,face,3,5,0.276937961578369,3,1,0.5710644735303407,0.5699351211348136,0.21777668127982988,0.4117144351591975,0.41082297143107094,0.24943465155716102
51,OnlineFPCA-sgd,0.1,1700,100,face,3,5,0.28589391708374,3,1,0.5704842650452681,0.5693580968695665,0.2181635857514808,0.43352140741480066,0.4334262445061735,0.2409883063255296
