seed,Method,StepSize,N,Ninit,initMethod,npc,nBatch,Time,C,W,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg
78,OnlineFPCA-sgd,0.1,0,100,face,3,5,1.14119982719421,3,1,1.9998395027230185,1.443669336226539,1.4369916253946082,1.9998395027230185,1.443669336226539,1.4369916253946082
78,OnlineFPCA-sgd,0.1,100,100,face,3,5,0.359998941421509,3,1,0.33010247577208074,1.5557165825313959,1.5526789469775355,NA,NA,NA
78,OnlineFPCA-sgd,0.1,200,100,face,3,5,0.214670181274414,3,1,0.7210420954998367,1.4614637537282755,1.3790861975844733,NA,NA,NA
78,OnlineFPCA-sgd,0.1,300,100,face,3,5,0.213078737258911,3,1,0.5384842526948973,1.3053358028227644,1.3746098507140838,NA,NA,NA
78,OnlineFPCA-sgd,0.1,400,100,face,3,5,0.215136766433716,3,1,1.0685247280716075,0.8905728051612642,1.1658563036430827,NA,NA,NA
78,OnlineFPCA-sgd,0.1,500,100,face,3,5,0.211638212203979,3,1,0.49772648454732527,1.007509217470436,1.2515301547694118,NA,NA,NA
78,OnlineFPCA-sgd,0.1,600,100,face,3,5,0.204946041107178,3,1,0.48164186906573386,0.9931848426735846,1.2345891589447828,NA,NA,NA
78,OnlineFPCA-sgd,0.1,700,100,face,3,5,0.214251279830933,3,1,0.4632978019175873,0.9848726598329909,1.220611770197808,NA,NA,NA
78,OnlineFPCA-sgd,0.1,800,100,face,3,5,0.21432089805603,3,1,0.4594204075599387,0.9843432793791755,1.220293617307839,NA,NA,NA
78,OnlineFPCA-sgd,0.1,900,100,face,3,5,0.379548311233521,3,1,0.41386714452239115,0.9079999420644003,1.0962148158758551,NA,NA,NA
78,OnlineFPCA-sgd,0.1,1000,100,face,3,5,0.19646692276001,3,1,0.2331274522606649,0.8213887079490588,0.9744785309320467,NA,NA,NA
78,OnlineFPCA-sgd,0.1,1100,100,face,3,5,0.28890323638916,3,1,0.34358334681206004,0.7575347162763841,0.8769615247721434,0.18259009788809386,0.7863923128470988,0.925675266513649
78,OnlineFPCA-sgd,0.1,1200,100,face,3,5,0.263391494750977,3,1,0.12805320909789267,0.7509386725983611,0.8689922329711662,0.15764035778480426,0.7678499136632234,0.9000672248464143
78,OnlineFPCA-sgd,0.1,1300,100,face,3,5,0.262146234512329,3,1,0.31517240912220884,0.7382106029713377,0.802038236771051,0.1372557094302717,0.7565033663672301,0.8766982724139071
78,OnlineFPCA-sgd,0.1,1400,100,face,3,5,0.265198707580566,3,1,0.7981208313963037,0.1415484094643892,0.9078282528540551,0.12551102260028651,0.5563902770136446,0.6640989206926005
78,OnlineFPCA-sgd,0.1,1500,100,face,3,5,0.263928413391113,3,1,0.23432998985290945,0.14249421286693442,0.2653582042126823,0.107283458688185,0.4245655361085603,0.5317711347682479
78,OnlineFPCA-sgd,0.1,1600,100,face,3,5,0.26758599281311,3,1,0.155377360466011,0.14298239441192107,0.2554234101374221,0.07905752081541467,0.33956658694404174,0.4510273057508849
78,OnlineFPCA-sgd,0.1,1700,100,face,3,5,0.272240161895752,3,1,0.15458338777693112,0.14293829246443382,0.2546573763551821,0.07966881220764795,0.27999839418836536,0.3975384358861439
78,OnlineFPCA-sgd,0.1,1800,100,face,3,5,0.267189979553223,3,1,0.15409816905262913,0.14269983681046194,0.254478635778291,0.08327953725217001,0.23602765373475684,0.3604662875305059
78,OnlineFPCA-sgd,0.1,1900,100,face,3,5,0.268546342849731,3,1,0.1532429468970367,0.14208599772213662,0.25388542515892176,0.08775524645357867,0.2024783535788627,0.3339512110957055
78,OnlineFPCA-sgd,0.1,2000,100,face,3,5,0.26689887046814,3,1,0.1530310408488919,0.14218499554370773,0.2533878249937743,0.09220640063787579,0.17633621946524375,0.3144569818833454
78,OnlineFPCA-sgd,0.1,2100,100,face,3,5,0.261776447296143,3,1,0.13738467664306003,0.14368292554734685,0.2498587677322854,0.09633292669879863,0.15572543288225815,0.29964824286829894
78,OnlineFPCA-sgd,0.1,2200,100,face,3,5,0.263633012771606,3,1,0.12682987408470098,0.12913007824443326,0.23567642023038896,0.09905738148664123,0.13887444214005634,0.28851204264995206
78,OnlineFPCA-sgd,0.1,2300,100,face,3,5,0.26600980758667,3,1,0.13135814384188937,0.15096061267743732,0.23324769517053226,0.09999749290297519,0.1252469573735679,0.2790948597157547
78,OnlineFPCA-sgd,0.1,2400,100,face,3,5,0.267653226852417,3,1,0.10161458265088139,0.16750862516784265,0.21459532926237604,0.10047027736159597,0.11488682150192088,0.2712293211984398
78,OnlineFPCA-sgd,0.1,2500,100,face,3,5,0.255869388580322,3,1,0.1115429177611057,0.1550345369708812,0.23659108806792153,0.10030154469570052,0.10706593734085147,0.26524785602139067
78,OnlineFPCA-sgd,0.1,2600,100,face,3,5,0.256216049194336,3,1,0.12328892220276844,0.14431075590541043,0.23687690943077483,0.10000081837806521,0.10106223293925524,0.26053403007667253
78,OnlineFPCA-sgd,0.1,2700,100,face,3,5,0.260631084442139,3,1,0.09494691551571209,0.12411210189118906,0.24458670352157516,0.09947535093644512,0.0962936852734865,0.2570079830564057
78,OnlineFPCA-sgd,0.1,2800,100,face,3,5,0.259395122528076,3,1,0.09570116598721005,0.10246397632670559,0.2530735836946359,0.09906350958774829,0.09153779685833426,0.2542249261547751
78,OnlineFPCA-sgd,0.1,2900,100,face,3,5,0.257681608200073,3,1,0.08185034034980981,0.09724228869171621,0.2428931914808858,0.09802101923659155,0.08652542597658294,0.2520031302379397
78,OnlineFPCA-sgd,0.1,3000,100,face,3,5,0.278722047805786,3,1,0.07451829182120442,0.08813037017730442,0.22600455621435514,0.09667039670156256,0.0822780907995886,0.24970044813698575
78,OnlineFPCA-sgd,0.1,3100,100,face,3,5,0.259952068328857,3,1,0.08053469439840895,0.0836223730795133,0.21746214793325577,0.09466590119124246,0.07853204854547764,0.24718985234921634
78,OnlineFPCA-sgd,0.1,3200,100,face,3,5,0.256890296936035,3,1,0.0790511467943611,0.09116958885791399,0.19941285365729827,0.09288876583123643,0.07491192069740972,0.2443125856606892
78,OnlineFPCA-sgd,0.1,3300,100,face,3,5,0.260222434997559,3,1,0.06796919195946459,0.07655872599585015,0.18946456574617132,0.09124349575596528,0.0716541497379314,0.24101071114220926
78,OnlineFPCA-sgd,0.1,3400,100,face,3,5,0.260589361190796,3,1,0.04891055231154255,0.08449049466710534,0.19703452879987937,0.08932489791257674,0.06867140747686293,0.23809157310767037
78,OnlineFPCA-sgd,0.1,3500,100,face,3,5,0.263358592987061,3,1,0.06297879765187037,0.0836002496683415,0.1854258715613137,0.08769954987157438,0.06601782577966997,0.23544601442375349
78,OnlineFPCA-sgd,0.1,3600,100,face,3,5,0.262479066848755,3,1,0.09902638178766132,0.06953747511612518,0.1838500619629578,0.08628920065841789,0.06359406675957065,0.2327472696670589
78,OnlineFPCA-sgd,0.1,3700,100,face,3,5,0.261986494064331,3,1,0.0825821309087864,0.08375941898766283,0.17702726760760237,0.08478441863252249,0.0615251062004421,0.229901942268236
78,OnlineFPCA-sgd,0.1,3800,100,face,3,5,0.275975465774536,3,1,0.06942827714025715,0.07161965496825032,0.1733583509224111,0.08345959288272677,0.0600441091143008,0.2269759765804488
78,OnlineFPCA-sgd,0.1,3900,100,face,3,5,0.259345769882202,3,1,0.06465566115984976,0.08190037673675234,0.17273533219506595,0.08235566320047305,0.05886293777735433,0.22435014633846134
78,OnlineFPCA-sgd,0.1,4000,100,face,3,5,0.262666702270508,3,1,0.08164990681808637,0.05805734927367698,0.2220072391720146,0.08164990681808637,0.05805734927367698,0.2220072391720146
78,OnlineFPCA-sgd,0.1,4100,100,face,3,5,0.260188341140747,3,1,0.10275204742223283,0.05276104414495955,0.21149223767436534,0.09492701223393475,0.05258497859222961,0.21485143024188527
78,OnlineFPCA-sgd,0.1,4200,100,face,3,5,0.260957002639771,3,1,0.09712488686174735,0.038658183392859494,0.206007112421932,0.09185126082290117,0.0480403815067645,0.21082023027794358
78,OnlineFPCA-sgd,0.1,4300,100,face,3,5,0.262064218521118,3,1,0.07927561283517624,0.04166004125936353,0.20741881103172455,0.08879707989565842,0.04516078883723786,0.20861086016589467
78,OnlineFPCA-sgd,0.1,4400,100,face,3,5,0.261762857437134,3,1,0.07231314846689536,0.05291561337905345,0.19496779503482917,0.0838986031546773,0.0451114272420937,0.20633872180483095
78,OnlineFPCA-sgd,0.1,4500,100,face,3,5,0.262294054031372,3,1,0.08716884884051326,0.029674951604591063,0.18337960342908943,0.08175293740984652,0.041882238798555176,0.20260195626216562
78,OnlineFPCA-sgd,0.1,4600,100,face,3,5,0.259273767471313,3,1,0.08713743141178236,0.03555030232105553,0.17119578829797988,0.08061718361298167,0.03771233453037196,0.1981185851592785
78,OnlineFPCA-sgd,0.1,4700,100,face,3,5,0.262055158615112,3,1,0.07869629507937541,0.047197993977830484,0.17882925012741493,0.0789163349559005,0.03626476461304195,0.19355469069441383
