seed,Method,StepSize,N,Ninit,initMethod,npc,nBatch,Time,C,W,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg
43,OnlineFPCA-sgd,0.1,0,100,face,3,5,0.937994003295898,3,1,0.22015526496772925,0.7826690306886367,1.5850581166875306,0.22015526496772925,0.7826690306886367,1.5850581166875306
43,OnlineFPCA-sgd,0.1,100,100,face,3,5,0.342943429946899,3,1,0.6699100691435704,1.0499819809398119,1.7700972283109602,NA,NA,NA
43,OnlineFPCA-sgd,0.1,200,100,face,3,5,0.2140953540802,3,1,0.5419205102014321,0.3270350414445752,1.9993263180605476,NA,NA,NA
43,OnlineFPCA-sgd,0.1,300,100,face,3,5,0.216368198394775,3,1,0.26771645788434933,0.7603163920161814,1.634493142041038,NA,NA,NA
43,OnlineFPCA-sgd,0.1,400,100,face,3,5,0.203428268432617,3,1,0.3652499911307866,0.43331354394011495,1.3974814918663012,NA,NA,NA
43,OnlineFPCA-sgd,0.1,500,100,face,3,5,0.205983638763428,3,1,0.4231785675963985,0.22768135353032035,0.7303313495767174,NA,NA,NA
43,OnlineFPCA-sgd,0.1,600,100,face,3,5,0.201237201690674,3,1,0.4033123885848658,0.21964551571464763,0.7274933240039935,NA,NA,NA
43,OnlineFPCA-sgd,0.1,700,100,face,3,5,0.20620584487915,3,1,0.25007013165116665,0.1260979795583119,0.6841242818166778,NA,NA,NA
43,OnlineFPCA-sgd,0.1,800,100,face,3,5,0.214557409286499,3,1,0.1401563198683165,0.08929945043796653,0.5642133829255848,NA,NA,NA
43,OnlineFPCA-sgd,0.1,900,100,face,3,5,0.376860618591309,3,1,0.13590869288592775,0.08667538001731442,0.5459639454768815,NA,NA,NA
43,OnlineFPCA-sgd,0.1,1000,100,face,3,5,0.196994781494141,3,1,0.1239203504736013,0.08363889687795839,0.49115004520518,NA,NA,NA
43,OnlineFPCA-sgd,0.1,1100,100,face,3,5,0.28473162651062,3,1,0.1189226539013331,0.08443576378107308,0.45712130717923505,0.12131560470884359,0.08381984266421119,0.4730380984684008
43,OnlineFPCA-sgd,0.1,1200,100,face,3,5,0.261263370513916,3,1,1.16340504661583,0.5505502755962517,0.27404821746203867,0.16298697731846207,0.15071006077077273,0.3924281227632651
43,OnlineFPCA-sgd,0.1,1300,100,face,3,5,0.254513025283813,3,1,0.7461831421194541,0.5533366902745682,0.37065748301739115,0.28917849831611336,0.2855495387129491,0.32777271386415663
43,OnlineFPCA-sgd,0.1,1400,100,face,3,5,0.26110053062439,3,1,0.743706510811373,0.5627571800203813,0.3915778811211969,0.357012309453522,0.3534677486286206,0.29067077251233725
43,OnlineFPCA-sgd,0.1,1500,100,face,3,5,0.258285522460938,3,1,1.14067127066063,0.5721884255069818,1.0387612409221758,0.40659987528929875,0.3960696827408715,0.2930137524715236
43,OnlineFPCA-sgd,0.1,1600,100,face,3,5,0.267982244491577,3,1,0.7153115605516905,0.5748704032393698,0.42118389972294923,0.4264996263744939,0.42569906241482264,0.27439748778978285
43,OnlineFPCA-sgd,0.1,1700,100,face,3,5,0.264474153518677,3,1,0.55234828611484,0.5741649604152254,0.29641663316172356,0.4423742621011321,0.44692963277427,0.2645227046614864
43,OnlineFPCA-sgd,0.1,1800,100,face,3,5,0.258755445480347,3,1,0.5514574663645587,0.5734318574071945,0.2957260360650826,0.4558279028563537,0.462756451128981,0.26217099659166093
43,OnlineFPCA-sgd,0.1,1900,100,face,3,5,0.262166738510132,3,1,0.5504169112001228,0.5725769590194739,0.29538953486673103,0.46625365759847925,0.4750014718548946,0.26160656007881117
43,OnlineFPCA-sgd,0.1,2000,100,face,3,5,0.265913009643555,3,1,0.5497112534852511,0.5720194265014977,0.29546611007073653,0.4745345031473352,0.48474570792081806,0.2619589125128877
43,OnlineFPCA-sgd,0.1,2100,100,face,3,5,0.254978895187378,3,1,0.5491902367290272,0.5714221712545317,0.29539383653988077,0.4812828699532587,0.4926658478976945,0.2627831013615879
43,OnlineFPCA-sgd,0.1,2200,100,face,3,5,0.263680219650269,3,1,0.5484982136125602,0.5708512491210782,0.29517410402997424,0.4868675180372138,0.4992201563823759,0.2638201932854341
43,OnlineFPCA-sgd,0.1,2300,100,face,3,5,0.254149675369263,3,1,0.5479037977455452,0.5702943359166736,0.2946431512310549,0.49154992121254676,0.5047148922830114,0.26492301097113125
43,OnlineFPCA-sgd,0.1,2400,100,face,3,5,0.267229795455933,3,1,0.5470080159996071,0.5694747710647367,0.2943691461871799,0.49551716567831366,0.509373773333187,0.26601323388460685
43,OnlineFPCA-sgd,0.1,2500,100,face,3,5,0.255876779556274,3,1,0.5463287166064397,0.5688769183322647,0.29400231542213157,0.4989017872953989,0.5133605452322875,0.2670767761910123
43,OnlineFPCA-sgd,0.1,2600,100,face,3,5,0.25484561920166,3,1,0.5455620042278397,0.5679456837804021,0.2934723320336225,0.5018285779449757,0.5168041874252267,0.2680786701296617
43,OnlineFPCA-sgd,0.1,2700,100,face,3,5,0.249992370605469,3,1,0.5449627560604996,0.5675629396335622,0.2930457079630852,0.5043751134188064,0.5197970369365347,0.26901004337717194
43,OnlineFPCA-sgd,0.1,2800,100,face,3,5,0.25270938873291,3,1,0.5442659666849085,0.5670151092270238,0.29275044680605167,0.5066047194976843,0.5224281731423076,0.26988552134127053
43,OnlineFPCA-sgd,0.1,2900,100,face,3,5,0.253257989883423,3,1,0.5435521656273966,0.5662166995304503,0.29257065386057574,0.5085589792922848,0.5247481236132104,0.27070588037883253
43,OnlineFPCA-sgd,0.1,3000,100,face,3,5,0.262073040008545,3,1,0.5428050963881597,0.5656725295288405,0.2921742502308544,0.51028433795533,0.5268042419987797,0.27147560822958894
43,OnlineFPCA-sgd,0.1,3100,100,face,3,5,0.269745588302612,3,1,0.541955216922776,0.5651221558433587,0.2916652989757971,0.5118068987874395,0.5286344669269498,0.2721773752983948
43,OnlineFPCA-sgd,0.1,3200,100,face,3,5,0.251433372497559,3,1,0.5415839876185244,0.5646867947268951,0.29150121353336805,0.5131636311588256,0.5302807461563699,0.2728238846448275
43,OnlineFPCA-sgd,0.1,3300,100,face,3,5,0.257226943969727,3,1,0.5409037973667332,0.5639708422040512,0.2913292224356406,0.5143842942424895,0.5317578767670564,0.2734311795569588
43,OnlineFPCA-sgd,0.1,3400,100,face,3,5,0.264593124389648,3,1,0.5400151334469931,0.5632919901589275,0.2911909148911708,0.5154667938163288,0.5330808768393577,0.2739955287016159
43,OnlineFPCA-sgd,0.1,3500,100,face,3,5,0.263951539993286,3,1,0.5393926514078292,0.5626708098305477,0.2911063103080623,0.5164317669844861,0.5342733014627612,0.2745246910758364
43,OnlineFPCA-sgd,0.1,3600,100,face,3,5,0.252134323120117,3,1,0.5385258161219754,0.5617720481219062,0.2909214523681129,0.517294193439188,0.5353451253161675,0.2750218088971171
43,OnlineFPCA-sgd,0.1,3700,100,face,3,5,0.253390550613403,3,1,0.5382838494404619,0.561411500508239,0.2908625665047903,0.5180726307203792,0.5363092972719677,0.27548626755018735
43,OnlineFPCA-sgd,0.1,3800,100,face,3,5,0.275984048843384,3,1,0.5375116989062405,0.5607722027814618,0.29062448141367475,0.5187752820251568,0.5371870889532029,0.2759214905466634
43,OnlineFPCA-sgd,0.1,3900,100,face,3,5,0.256871938705444,3,1,0.5370792514276347,0.5604941807784154,0.290473174056665,0.5194108670216666,0.5379895331584502,0.27632909749375545
43,OnlineFPCA-sgd,0.1,4000,100,face,3,5,0.252498865127563,3,1,0.5199947184130439,0.5387310850577132,0.2767090880177124,0.5199947184130439,0.5387310850577132,0.2767090880177124
43,OnlineFPCA-sgd,0.1,4100,100,face,3,5,0.267657041549683,3,1,0.5195690636841519,0.5381640726476792,0.27653316557686486,0.5197174419102749,0.5384328667061102,0.276635762358991
43,OnlineFPCA-sgd,0.1,4200,100,face,3,5,0.255877017974854,3,1,0.5189322298083658,0.5375372726998681,0.27630619315941496,0.5194763516695327,0.5381314138111962,0.27652743668821195
43,OnlineFPCA-sgd,0.1,4300,100,face,3,5,0.254164218902588,3,1,0.5184309550455192,0.5371285653141673,0.27624860249924515,0.5192118195534584,0.5378761040638588,0.2764407373118623
43,OnlineFPCA-sgd,0.1,4400,100,face,3,5,0.259078502655029,3,1,0.5178850783986716,0.5364805439557213,0.27608301247739875,0.5189581429509927,0.5376177704984977,0.27637565903314376
43,OnlineFPCA-sgd,0.1,4500,100,face,3,5,0.262701511383057,3,1,0.5173213844284159,0.5357716767610149,0.2756922216461585,0.5186858973445689,0.5373221801076032,0.2762823065572668
43,OnlineFPCA-sgd,0.1,4600,100,face,3,5,0.260857820510864,3,1,0.516617709617817,0.5350273254307778,0.27523510289681535,0.5183982330759099,0.5370091776165035,0.27614961756003753
43,OnlineFPCA-sgd,0.1,4700,100,face,3,5,0.252768039703369,3,1,0.5161833061099053,0.5344465044304921,0.2751559517977634,0.5181062554857406,0.5366779173979306,0.2760093224031334
43,OnlineFPCA-sgd,0.1,4800,100,face,3,5,0.251925945281982,3,1,0.5156101699559557,0.5338072132172019,0.27530794378663676,0.5178312833980067,0.5363566554573178,0.2759100277394107
43,OnlineFPCA-sgd,0.1,4900,100,face,3,5,0.254208087921143,3,1,0.515047612496259,0.5331833827926629,0.2754098705553627,0.5175579870542216,0.5360424307269359,0.2758489133603652
43,OnlineFPCA-sgd,0.1,5000,100,face,3,5,0.252391815185547,3,1,0.5144427191448216,0.5323161674053093,0.27516803079375773,0.5172744332229795,0.5357119952331055,0.2757919555498006
43,OnlineFPCA-sgd,0.1,5100,100,face,3,5,0.103858947753906,3,1,0.5136807698269293,0.5315774565088589,0.2750075849307779,0.5169844817968946,0.5353674610008082,0.275730495607211
43,OnlineFPCA-sgd,0.1,5200,100,face,3,5,0.101745843887329,3,1,0.512900514560986,0.5309006744868744,0.27449422467299534,0.5166700470393105,0.5350221839049059,0.27564728906443914
43,OnlineFPCA-sgd,0.1,5300,100,face,3,5,0.100270986557007,3,1,0.5119133766964585,0.5299321001100742,0.27393625062603333,0.5163380486982894,0.5346614351490562,0.2755407978356478
43,OnlineFPCA-sgd,0.1,5400,100,face,3,5,0.0974316596984863,3,1,0.511160330825375,0.5296119943808265,0.2738107385328714,0.5159983107248248,0.5343115153544015,0.2754208855166926
43,OnlineFPCA-sgd,0.1,5500,100,face,3,5,0.101318836212158,3,1,0.5106315745254127,0.5291973305100047,0.27356628423472495,0.5156581319317942,0.5339846283271231,0.2753034819579075
43,OnlineFPCA-sgd,0.1,5600,100,face,3,5,0.104907035827637,3,1,0.5097599659292715,0.5286625155623909,0.2736318657044447,0.5153136375430142,0.5336635156378695,0.2751957287952182
43,OnlineFPCA-sgd,0.1,5700,100,face,3,5,0.102363348007202,3,1,0.5092597342792194,0.5280406238807124,0.2735625224680601,0.5149718550470531,0.533355510290734,0.2751024604493247
43,OnlineFPCA-sgd,0.1,5800,100,face,3,5,0.0985519886016846,3,1,0.5079821493166794,0.5273026754501491,0.27298987695564747,0.5146169623638575,0.5330369368409633,0.27499684692387416
43,OnlineFPCA-sgd,0.1,5900,100,face,3,5,0.10664176940918,3,1,0.5072407590081205,0.5263908983955694,0.2730572208635776,0.514239860726085,0.5327074372633165,0.27488764723639597
43,OnlineFPCA-sgd,0.1,6000,100,face,3,5,0.0967593193054199,3,1,0.5067806761939764,0.5260528827395898,0.27282310951592015,0.5138773864761504,0.5323807274615148,0.27479077923854445
43,OnlineFPCA-sgd,0.1,6100,100,face,3,5,0.101553440093994,3,1,0.5064801167921461,0.5255811731373581,0.27239971714620625,0.5135341526917319,0.5320692383227723,0.2746816797895083
43,OnlineFPCA-sgd,0.1,6200,100,face,3,5,0.0970284938812256,3,1,0.5063154557088719,0.5252031352715176,0.272045254040913,0.5132102156520967,0.5317639893690936,0.27456825904016574
43,OnlineFPCA-sgd,0.1,6300,100,face,3,5,0.103657722473145,3,1,0.5054521555193002,0.5244023967897321,0.27167278425988395,0.5128904619555412,0.5314616017502214,0.27444967039597895
43,OnlineFPCA-sgd,0.1,6400,100,face,3,5,0.0981044769287109,3,1,0.504700140345951,0.5237289272808084,0.27142605677053827,0.5125649351119328,0.5311519593322702,0.2743260161738691
43,OnlineFPCA-sgd,0.1,6500,100,face,3,5,0.101717233657837,3,1,0.5036496262653692,0.5227137539821964,0.27105948056771495,0.5122251970953107,0.530830620540661,0.27419935840906
43,OnlineFPCA-sgd,0.1,6600,100,face,3,5,0.101163148880005,3,1,0.5029279107329947,0.5221959110907454,0.2708854506907464,0.5118809815816797,0.5305088159231527,0.2740756433288343
43,OnlineFPCA-sgd,0.1,6700,100,face,3,5,0.104474544525146,3,1,0.5020337251204756,0.5214985775659676,0.27071288634328033,0.5115313510890714,0.5301875283991463,0.2739536125779406
43,OnlineFPCA-sgd,0.1,6800,100,face,3,5,0.0972907543182373,3,1,0.5014011126280021,0.5208005175667256,0.27051062371658,0.5111804938937042,0.5298624067472549,0.2738317888105925
43,OnlineFPCA-sgd,0.1,6900,100,face,3,5,0.104779720306396,3,1,0.5003706619368018,0.5199627177724164,0.2702624413877487,0.5108242890026677,0.5295332556208622,0.27370747394717754
43,OnlineFPCA-sgd,0.1,7000,100,face,3,5,0.100212574005127,3,1,0.49970900172769145,0.5194473122136041,0.2704243286861516,0.5104632110000028,0.5292064865999707,0.2735925883234581
43,OnlineFPCA-sgd,0.1,7100,100,face,3,5,0.102597951889038,3,1,0.499225054784646,0.5188928304100565,0.2703928165471726,0.5101104563393773,0.5288823964619664,0.27348759629257785
43,OnlineFPCA-sgd,0.1,7200,100,face,3,5,0.10089635848999,3,1,0.4986101617593111,0.5183713891131411,0.2701982482874556,0.5097615830083465,0.5285632980997405,0.27338777496236827
43,OnlineFPCA-sgd,0.1,7300,100,face,3,5,0.103622913360596,3,1,0.4980730744430429,0.5178475497800877,0.26963233828255084,0.5094148858649137,0.5282452593023663,0.273283395092687
43,OnlineFPCA-sgd,0.1,7400,100,face,3,5,0.0992863178253174,3,1,0.49720456619182474,0.5170343169020089,0.2694141805966546,0.5090680488673544,0.5279269578133122,0.27316933608895305
43,OnlineFPCA-sgd,0.1,7500,100,face,3,5,0.104827165603638,3,1,0.49649922804272256,0.5164510969294195,0.269030923397762,0.5087170100871236,0.5276057702571003,0.2730543778740221
43,OnlineFPCA-sgd,0.1,7600,100,face,3,5,0.0996906757354736,3,1,0.495786727754571,0.5155325163909107,0.26847599803339284,0.5083687793996987,0.5272835340478084,0.2729328388765712
43,OnlineFPCA-sgd,0.1,7700,100,face,3,5,0.103589057922363,3,1,0.49523621727963896,0.5151786660931899,0.2680823892983094,0.5080227029319205,0.5269594947531729,0.2728037345206648
43,OnlineFPCA-sgd,0.1,7800,100,face,3,5,0.10056209564209,3,1,0.4946036592274337,0.514659694709334,0.2678375349409474,0.5076787631449419,0.5266394145763461,0.27267450615942074
43,OnlineFPCA-sgd,0.1,7900,100,face,3,5,0.104497194290161,3,1,0.49392074179771805,0.5138726919079473,0.2677121606586143,0.5073329007138868,0.5263200564321953,0.27254647528448556
43,OnlineFPCA-sgd,0.1,8000,100,face,3,5,0.0962047576904297,3,1,0.4932455756803523,0.5133790697052568,0.2673624296382443,0.5069888041203884,0.5260021412702993,0.2724219103392929
43,OnlineFPCA-sgd,0.1,8100,100,face,3,5,0.108911037445068,3,1,0.49239112443175886,0.5128520133067893,0.2668960297692585,0.5066427828945752,0.5256854967355011,0.27229105850376395
43,OnlineFPCA-sgd,0.1,8200,100,face,3,5,0.0987083911895752,3,1,0.49208953868473043,0.5124621935684415,0.2667334723061508,0.5062995072908233,0.5253753889797864,0.2721580565341631
43,OnlineFPCA-sgd,0.1,8300,100,face,3,5,0.106827735900879,3,1,0.49144858018336063,0.511772400212296,0.2665847667086276,0.5059631874110138,0.5250671153851595,0.27202983496253963
43,OnlineFPCA-sgd,0.1,8400,100,face,3,5,0.103980541229248,3,1,0.49059026491517327,0.511116983787945,0.26651497983504147,0.5056226804920784,0.52475663216585,0.2719029095198603
