seed,Method,StepSize,N,Ninit,initMethod,npc,nBatch,Time,C,W,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg
76,OnlineFPCA-sgd,0.1,0,100,face,3,5,1.13449692726135,3,1,0.14718014530589357,2.020079152257902,0.14822652026547062,0.14718014530589357,2.020079152257902,0.14822652026547062
76,OnlineFPCA-sgd,0.1,100,100,face,3,5,0.354288578033447,3,1,0.41626891474428895,1.8225184592419068,0.6261935354489983,NA,NA,NA
76,OnlineFPCA-sgd,0.1,200,100,face,3,5,0.212275266647339,3,1,0.5800087401281567,0.7724971799498185,0.40216361980336285,NA,NA,NA
76,OnlineFPCA-sgd,0.1,300,100,face,3,5,0.211771726608276,3,1,0.9719658619989993,0.5016851690599944,0.26322373855413245,NA,NA,NA
76,OnlineFPCA-sgd,0.1,400,100,face,3,5,0.212419986724854,3,1,0.8358181435768631,0.6929689045936301,0.8931039855247982,NA,NA,NA
76,OnlineFPCA-sgd,0.1,500,100,face,3,5,0.212813854217529,3,1,0.8587478449010842,0.6066980767288513,0.9468226640899933,NA,NA,NA
76,OnlineFPCA-sgd,0.1,600,100,face,3,5,0.203503608703613,3,1,0.845855189893474,0.6043467118687957,0.9587374433944967,NA,NA,NA
76,OnlineFPCA-sgd,0.1,700,100,face,3,5,0.213067054748535,3,1,0.8373808537791672,0.604183896498895,0.9581177064867228,NA,NA,NA
76,OnlineFPCA-sgd,0.1,800,100,face,3,5,0.212560176849365,3,1,0.8204909106165565,0.6048046323636661,0.9529561787682724,NA,NA,NA
76,OnlineFPCA-sgd,0.1,900,100,face,3,5,0.375073909759521,3,1,0.6795337220683704,0.6119597405300976,0.8846765743217662,NA,NA,NA
76,OnlineFPCA-sgd,0.1,1000,100,face,3,5,0.198489665985107,3,1,0.2043153383263998,0.6382664782972581,0.6643464021051394,NA,NA,NA
76,OnlineFPCA-sgd,0.1,1100,100,face,3,5,0.284991264343262,3,1,0.2053684263724229,0.636248432512335,0.6638282054510874,0.21163290233084994,0.636391880315721,0.6665438470906659
76,OnlineFPCA-sgd,0.1,1200,100,face,3,5,0.262850761413574,3,1,0.18660792733272633,0.6377073915375919,0.645007146702818,0.2023946833101115,0.6366360633337982,0.655410460429252
76,OnlineFPCA-sgd,0.1,1300,100,face,3,5,0.259974241256714,3,1,0.1781517881218394,0.6364140207695709,0.6446637698933435,0.19546828362633362,0.6365686157886118,0.6472254639376628
76,OnlineFPCA-sgd,0.1,1400,100,face,3,5,0.265642881393433,3,1,1.0884366242184262,0.6405699405669867,1.0079241107288652,0.14640410749256708,0.6369976894896777,0.6293707113001449
76,OnlineFPCA-sgd,0.1,1500,100,face,3,5,0.259183645248413,3,1,1.0833445604238536,1.1954848484643554,0.8551213627830282,0.1301659134844472,0.19350088990548148,0.1835939423668064
76,OnlineFPCA-sgd,0.1,1600,100,face,3,5,0.264700412750244,3,1,0.1600493001384796,0.8589304458804864,0.8581361206022379,0.09822819293585887,0.23616884290624715,0.22851647958039267
