seed,Method,StepSize,N,Ninit,initMethod,npc,nBatch,Time,C,W,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg
80,OnlineFPCA-sgd,0.1,0,100,face,3,5,1.13773059844971,3,1,0.08462062612391366,2.0237395645358673,1.9646822343701522,0.08462062612391366,2.0237395645358673,1.9646822343701522
80,OnlineFPCA-sgd,0.1,100,100,face,3,5,0.361565113067627,3,1,0.5803731596035955,2.0120248885131313,1.7758101714069459,NA,NA,NA
80,OnlineFPCA-sgd,0.1,200,100,face,3,5,0.2162766456604,3,1,0.5248156577614257,1.9844779897142515,1.9910893849205478,NA,NA,NA
80,OnlineFPCA-sgd,0.1,300,100,face,3,5,0.213882446289062,3,1,0.7115174914165515,1.9572799103969647,1.9520862353353032,NA,NA,NA
80,OnlineFPCA-sgd,0.1,400,100,face,3,5,0.215902328491211,3,1,0.6036819972529796,1.9597414130310926,1.9754575287496374,NA,NA,NA
80,OnlineFPCA-sgd,0.1,500,100,face,3,5,0.215153932571411,3,1,0.7066856483841156,1.8329288830927049,1.9235654740552233,NA,NA,NA
80,OnlineFPCA-sgd,0.1,600,100,face,3,5,0.202248811721802,3,1,0.6853194784382831,1.832395560576637,1.9232494095209085,NA,NA,NA
80,OnlineFPCA-sgd,0.1,700,100,face,3,5,0.213934421539307,3,1,0.6767399315203371,1.83310647500948,1.9237084883748958,NA,NA,NA
80,OnlineFPCA-sgd,0.1,800,100,face,3,5,0.214222192764282,3,1,0.6526016149559828,1.8349105128735939,1.9243802570661663,NA,NA,NA
80,OnlineFPCA-sgd,0.1,900,100,face,3,5,0.385079145431519,3,1,0.5124709455940393,1.847770507525475,1.9296389286639892,NA,NA,NA
80,OnlineFPCA-sgd,0.1,1000,100,face,3,5,0.196661949157715,3,1,0.1415577136420203,1.8755167423733725,1.9486403757966793,NA,NA,NA
80,OnlineFPCA-sgd,0.1,1100,100,face,3,5,0.288570165634155,3,1,1.040511236243241,1.3906956307210976,1.1603799883874841,0.49165018210924777,1.4240498267374915,1.442974912351666
80,OnlineFPCA-sgd,0.1,1200,100,face,3,5,0.259921789169312,3,1,1.052773570273416,1.3925908872765704,1.193910364338253,0.5153655742541757,1.3153751889396823,1.2912909034075075
80,OnlineFPCA-sgd,0.1,1300,100,face,3,5,0.261282682418823,3,1,0.5180340827435511,1.1600154373739724,1.1064363013778327,0.51317791801627,1.265236977460124,1.2383846888337082
80,OnlineFPCA-sgd,0.1,1400,100,face,3,5,0.26615571975708,3,1,0.883586042919614,1.243221070024996,1.0609027298806448,0.5107337053295746,1.2341504991518912,1.1992832207919912
80,OnlineFPCA-sgd,0.1,1500,100,face,3,5,0.259206056594849,3,1,0.49231324874640653,1.1202052458388736,1.0626159329367708,0.5067210859617447,1.2117104968999344,1.1720673098183854
80,OnlineFPCA-sgd,0.1,1600,100,face,3,5,0.266159057617188,3,1,0.49124490883990557,1.1200182526571298,1.0625716907390514,0.5035527841658932,1.1968680976690063,1.1538607793349192
80,OnlineFPCA-sgd,0.1,1700,100,face,3,5,0.271465063095093,3,1,0.4907641084360066,1.1198350888034914,1.0625213654917485,0.5013205895151647,1.1861535353364503,1.1408514378201275
80,OnlineFPCA-sgd,0.1,1800,100,face,3,5,0.267053365707397,3,1,0.4897716267218933,1.1197615587626744,1.0625850609578875,0.49964561737548924,1.17804764677996,1.1310912046628636
