seed,Method,StepSize,N,Ninit,initMethod,npc,nBatch,Time,C,W,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg
3,OnlineFPCA-sgd,0.1,0,100,face,3,5,6.40258693695068,3,1,1.9610332113843207,1.2582273328302869,1.5884181021688883,1.9610332113843207,1.2582273328302869,1.5884181021688883
3,OnlineFPCA-sgd,0.1,100,100,face,3,5,0.374199151992798,3,1,1.900164521821084,1.6748569793338932,1.4058770677106525,NA,NA,NA
3,OnlineFPCA-sgd,0.1,200,100,face,3,5,0.227724552154541,3,1,1.9031546309611345,1.7605404733644057,1.7399184033587014,NA,NA,NA
3,OnlineFPCA-sgd,0.1,300,100,face,3,5,0.228419303894043,3,1,1.8306249072411511,1.5358934273100058,1.7454419053535093,NA,NA,NA
3,OnlineFPCA-sgd,0.1,400,100,face,3,5,0.231622219085693,3,1,0.46669974661529473,1.318856390496221,1.5764013523384321,NA,NA,NA
3,OnlineFPCA-sgd,0.1,500,100,face,3,5,0.222263813018799,3,1,0.7203989269563464,1.1394617694629656,1.316812784394114,NA,NA,NA
3,OnlineFPCA-sgd,0.1,600,100,face,3,5,0.202263832092285,3,1,0.711492468660151,1.1394713342443072,1.3163493134430895,NA,NA,NA
3,OnlineFPCA-sgd,0.1,700,100,face,3,5,0.220127820968628,3,1,0.7006407727121862,1.1389481704953532,1.3169598248033463,NA,NA,NA
3,OnlineFPCA-sgd,0.1,800,100,face,3,5,0.220319509506226,3,1,0.686485678924401,1.1384007485758425,1.3174860885420492,NA,NA,NA
3,OnlineFPCA-sgd,0.1,900,100,face,3,5,0.367400646209717,3,1,0.6160778251710183,1.1294767688906275,1.3183123323090777,NA,NA,NA
3,OnlineFPCA-sgd,0.1,1000,100,face,3,5,0.212859153747559,3,1,0.20840180822547474,1.0711677589553097,1.3168635275484664,NA,NA,NA
