seed,Method,StepSize,N,Ninit,initMethod,npc,nBatch,Time,C,W,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg
12,OnlineFPCA-sgd,0.1,0,100,face,3,5,6.35433578491211,3,1,1.3286632225841104,1.3193103537132937,0.2822556196457359,1.3286632225841104,1.3193103537132937,0.2822556196457359
12,OnlineFPCA-sgd,0.1,100,100,face,3,5,0.348206758499146,3,1,1.4220256795632675,1.6059572780732396,1.4338219117272644,NA,NA,NA
12,OnlineFPCA-sgd,0.1,200,100,face,3,5,0.196634292602539,3,1,1.4570009275265265,1.642544408955015,1.481482098830225,NA,NA,NA
12,OnlineFPCA-sgd,0.1,300,100,face,3,5,0.18998908996582,3,1,1.5758462229656112,1.623218743868731,1.5408711195532858,NA,NA,NA
12,OnlineFPCA-sgd,0.1,400,100,face,3,5,0.202681064605713,3,1,1.6715867899834025,1.751120795961743,1.355563496328335,NA,NA,NA
12,OnlineFPCA-sgd,0.1,500,100,face,3,5,0.206036329269409,3,1,1.6494790064782328,1.7473707224832213,1.4554690761037046,NA,NA,NA
12,OnlineFPCA-sgd,0.1,600,100,face,3,5,0.206034660339355,3,1,1.6510915411437685,1.7484000528264942,1.4545526551378343,NA,NA,NA
12,OnlineFPCA-sgd,0.1,700,100,face,3,5,0.205118179321289,3,1,1.6529947773394065,1.7494866333638572,1.4553426419492679,NA,NA,NA
12,OnlineFPCA-sgd,0.1,800,100,face,3,5,0.206151485443115,3,1,1.676407799985756,1.7563065487428209,1.4532646983725592,NA,NA,NA
12,OnlineFPCA-sgd,0.1,900,100,face,3,5,0.214143991470337,3,1,1.6887570706746458,1.7924517510261861,1.4368399019290885,NA,NA,NA
12,OnlineFPCA-sgd,0.1,1000,100,face,3,5,0.192904949188232,3,1,1.6882371133223166,1.7972988575018578,1.4344792510319446,NA,NA,NA
12,OnlineFPCA-sgd,0.1,1100,100,face,3,5,0.278580904006958,3,1,1.0743462812321583,1.3696868909345414,0.8347273185100246,1.7129099637749474,1.6701957438926383,1.2822446994151961
12,OnlineFPCA-sgd,0.1,1200,100,face,3,5,0.254472732543945,3,1,1.0667818607249206,1.1154140475722696,0.833347093299814,1.4563827770614994,1.3401929724290496,1.112865747360629
