seed,Method,StepSize,N,Ninit,initMethod,npc,nBatch,Time,C,W,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg
55,OnlineFPCA-sgd,0.1,0,100,face,3,5,1.09380269050598,3,1,0.008968884770110708,2.0255275707329927,1.977324597140852,0.008968884770110708,2.0255275707329927,1.977324597140852
55,OnlineFPCA-sgd,0.1,100,100,face,3,5,0.40937614440918,3,1,0.4472981243268372,1.9444715376023747,1.9678955367138338,NA,NA,NA
55,OnlineFPCA-sgd,0.1,200,100,face,3,5,0.265381574630737,3,1,0.8643688999578236,1.7695323264620928,1.6452605890801286,NA,NA,NA
55,OnlineFPCA-sgd,0.1,300,100,face,3,5,0.259724140167236,3,1,0.6925953338022398,1.8068997142922818,1.334515334364587,NA,NA,NA
55,OnlineFPCA-sgd,0.1,400,100,face,3,5,0.280188083648682,3,1,0.7019842314144716,1.1433666972152738,1.2249183699915003,NA,NA,NA
55,OnlineFPCA-sgd,0.1,500,100,face,3,5,0.298308372497559,3,1,0.7536962914606262,0.5948590963922628,0.6232027383354714,NA,NA,NA
55,OnlineFPCA-sgd,0.1,600,100,face,3,5,0.27639102935791,3,1,0.7473072311681143,0.5948995035751425,0.6233288223732109,NA,NA,NA
55,OnlineFPCA-sgd,0.1,700,100,face,3,5,0.281782627105713,3,1,0.7390950888377285,0.5950551997723197,0.6231462331922505,NA,NA,NA
55,OnlineFPCA-sgd,0.1,800,100,face,3,5,0.284961938858032,3,1,0.734407744448626,0.5948764843449434,0.6227868483066448,NA,NA,NA
55,OnlineFPCA-sgd,0.1,900,100,face,3,5,0.481905460357666,3,1,0.7263316620797,0.5946375811499856,0.622027938598839,NA,NA,NA
55,OnlineFPCA-sgd,0.1,1000,100,face,3,5,0.283293008804321,3,1,0.7197915364176802,0.5945947840977935,0.621538894895187,NA,NA,NA
55,OnlineFPCA-sgd,0.1,1100,100,face,3,5,0.420479536056519,3,1,0.27076266608527877,0.2960511932942098,0.21040814584165968,0.17474290471023476,0.48295916095945673,0.4393980892301415
55,OnlineFPCA-sgd,0.1,1200,100,face,3,5,0.383824110031128,3,1,0.3277331752249713,0.27449276572257275,0.22428845961565722,0.10614698248299384,0.3144620412108601,0.2807769038011021
55,OnlineFPCA-sgd,0.1,1300,100,face,3,5,0.35972261428833,3,1,0.17063552523278977,0.20240081895257742,0.38346173467527384,0.1102635489058719,0.24256689569228065,0.25170056719317746
55,OnlineFPCA-sgd,0.1,1400,100,face,3,5,0.357512712478638,3,1,1.1379881544330264,0.35548616350326484,0.32821108673134414,0.05983967823569251,0.21438215798558424,0.25610256596654263
55,OnlineFPCA-sgd,0.1,1500,100,face,3,5,0.379662990570068,3,1,0.19631303081856197,0.333069209243064,0.3458672664349142,0.0805052971682682,0.21077071706834435,0.25486121409991846
55,OnlineFPCA-sgd,0.1,1600,100,face,3,5,0.388157367706299,3,1,0.19262749707401253,0.3070376843791124,0.350113603475088,0.07877329565687435,0.2157356697017519,0.26637089542051745
55,OnlineFPCA-sgd,0.1,1700,100,face,3,5,0.416872024536133,3,1,0.17881705932341055,0.2990701470800221,0.34656701040089477,0.08723420685931915,0.2221617942372849,0.27576637514862207
55,OnlineFPCA-sgd,0.1,1800,100,face,3,5,0.393271923065186,3,1,0.16094180928546195,0.29978167806001355,0.3437016652343494,0.09481674623905809,0.22828383202219987,0.2831366705436382
55,OnlineFPCA-sgd,0.1,1900,100,face,3,5,0.377400398254395,3,1,0.15390115980764732,0.29462226027189115,0.33925977941251123,0.10035549059702667,0.23365751874866486,0.28907595600216524
55,OnlineFPCA-sgd,0.1,2000,100,face,3,5,0.347481727600098,3,1,0.14998935768689914,0.2877443237997943,0.33915029451426887,0.10476679083941456,0.23792645726381761,0.29347569322046857
55,OnlineFPCA-sgd,0.1,2100,100,face,3,5,0.328879833221436,3,1,0.24216056972788055,0.3462612790076792,0.35264367412643094,0.09644074800047421,0.239695522400061,0.2925318940778783
55,OnlineFPCA-sgd,0.1,2200,100,face,3,5,0.333081007003784,3,1,0.23968342180812793,0.19682507211447148,0.3765720635671609,0.09287299920780737,0.2365977782538145,0.29349031834370076
55,OnlineFPCA-sgd,0.1,2300,100,face,3,5,0.336112022399902,3,1,0.318868502225047,0.2933475006316611,0.3535682486879855,0.08575443526358416,0.2279552878629567,0.290432905644501
55,OnlineFPCA-sgd,0.1,2400,100,face,3,5,0.339116334915161,3,1,0.22290350593187747,0.2789947451847541,0.23503236709706177,0.07683309049015051,0.21626830788505477,0.28322365951754747
55,OnlineFPCA-sgd,0.1,2500,100,face,3,5,0.305890083312988,3,1,0.18162700069966606,0.16304294619106074,0.2163188260142274,0.07433208287021886,0.2110448393912818,0.2755844800373238
55,OnlineFPCA-sgd,0.1,2600,100,face,3,5,0.303531885147095,3,1,0.34090244940410824,0.2799597993565258,0.39851510715396377,0.0667765587201658,0.19879449450675596,0.27723135258064485
55,OnlineFPCA-sgd,0.1,2700,100,face,3,5,0.333447456359863,3,1,0.21190538681252927,0.19914659181582395,0.42919745718534863,0.06305809808776422,0.1926984039666184,0.2831016943389999
55,OnlineFPCA-sgd,0.1,2800,100,face,3,5,0.353211402893066,3,1,0.27934119373492844,0.18858564444536666,0.3765356676534848,0.060840955046125196,0.18838436948936962,0.28266580585423623
55,OnlineFPCA-sgd,0.1,2900,100,face,3,5,0.371831893920898,3,1,0.21320005093016603,0.3443095341520292,0.3669762562754102,0.0555102931961237,0.1825924922031873,0.27994855069295727
