seed,Method,epoch,nBlock,wBeta,tau,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg
6,OnlineFPCA-adagrad,1,10,0.1,9.59072818033402e-16,0.08724049270016682,0.15450211038354622,0.33310274709710636,0.07291036336486122,0.15800253117839055,0.3225786385480511
6,OnlineFPCA-adagrad,2,10,0.1,9.59072818033402e-16,0.07225775265248513,0.10449073274615477,0.3372115965239673,0.014459526724816695,0.08174323982460872,0.13160667185225683
6,OnlineFPCA-adagrad,3,10,0.1,9.59072818033402e-16,0.06592777763764358,0.10205168755017716,0.28731990544878455,0.014949947566950547,0.08311468050331451,0.1329348080048927
6,OnlineFPCA-adagrad,1,10,0.3,8.464216572297007e-16,0.08433821358307383,0.16315382212158874,0.3358349984454605,0.07280536542221688,0.1669593800462124,0.3245436327135379
6,OnlineFPCA-adagrad,2,10,0.3,8.464216572297007e-16,0.07202801118067699,0.10353379033422044,0.3359226251394622,0.014526737628064728,0.08036007223624536,0.12975562463597956
6,OnlineFPCA-adagrad,3,10,0.3,8.464216572297007e-16,0.06588986871409035,0.10175476740573858,0.287003153353207,0.014971824217709213,0.08036877000448056,0.13065283651624973
6,OnlineFPCA-adagrad,1,10,0.5,1.315248947298544e-16,0.0847287703466742,0.16218475943762012,0.3341476752065842,0.07268880166519023,0.16587407568363371,0.3229053269106672
6,OnlineFPCA-adagrad,2,10,0.5,1.315248947298544e-16,0.07204680589061042,0.10360608826628516,0.336021866813098,0.014517173351325751,0.08035837423485263,0.12969271917781883
6,OnlineFPCA-adagrad,3,10,0.5,1.315248947298544e-16,0.06589293982709568,0.10177889920888351,0.2870290687264646,0.014971664371953571,0.0805586833822988,0.13074260624139963
6,OnlineFPCA-adagrad,1,10,0.7,7.165711578833746e-16,0.08611182441128308,0.1573004258946036,0.3331174425965565,0.0727530938677864,0.16069760678657144,0.3221477804247502
6,OnlineFPCA-adagrad,2,10,0.7,7.165711578833746e-16,0.07215669712686663,0.10404789697468626,0.336646186707281,0.01448314972802947,0.08074598181736561,0.13046232668985439
6,OnlineFPCA-adagrad,3,10,0.7,7.165711578833746e-16,0.06591118365701187,0.10192014709628992,0.2871848357917824,0.01496022819803261,0.08178691795177213,0.13180847151010058
6,OnlineFPCA-adagrad,1,10,0.9,7.0359667492419256e-15,0.08552109722360682,0.16029048915110358,0.3317423214441783,0.07264053355391063,0.1635899649716065,0.32058343816325097
6,OnlineFPCA-adagrad,2,10,0.9,7.0359667492419256e-15,0.07208556542240964,0.10375906656388191,0.33621068043701546,0.014499829306902787,0.08038008135228186,0.1296761681964132
6,OnlineFPCA-adagrad,3,10,0.9,7.0359667492419256e-15,0.06589921948253527,0.10182881144992657,0.2870742978656953,0.014969314101896227,0.08095179076388802,0.130978774656718
6,OnlineFPCA-adagrad,1,20,0.1,9.78262276024513e-10,0.43992585583013905,0.436846128026024,0.18982594124136948,0.4903204283892315,0.4851669683948993,0.2055089473871748
6,OnlineFPCA-adagrad,2,20,0.1,9.78262276024513e-10,0.07961264101189232,0.11240182514033525,0.3950236400791949,0.05754685195795715,0.11148583821393043,0.1355508735358249
6,OnlineFPCA-adagrad,3,20,0.1,9.78262276024513e-10,0.07185925630050179,0.10576642253540404,0.3296478650441791,0.03227867461017533,0.09767098355846007,0.13851719589925732
6,OnlineFPCA-adagrad,1,20,0.3,7.981522286367617e-9,0.32844225958215756,0.34413294355551877,0.19603806561557244,0.3685781384731674,0.3850925583730678,0.2158065745434466
6,OnlineFPCA-adagrad,2,20,0.3,7.981522286367617e-9,0.07953409026196159,0.11342240241066875,0.3939285981268644,0.03833639857851123,0.10719789281051388,0.13886606195007878
