seed,Method,epoch,nBlock,wBeta,tau,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg
27,OnlineFPCA-adagrad,1,10,0.1,2.565808985579897e-18,0.13837612648446831,0.14424593798643714,0.11875630469376143,0.11851751715866207,0.10246949427336131,0.19049337223896354
27,OnlineFPCA-adagrad,2,10,0.1,2.565808985579897e-18,0.1308102336635552,0.11727959725724811,0.17059898539769155,0.02733205101889399,0.05391825029197719,0.10773237956416537
27,OnlineFPCA-adagrad,3,10,0.1,2.565808985579897e-18,0.12201004489361408,0.10511681138175133,0.1608789186706097,0.02590680414799198,0.05425606501637227,0.10688631177049186
27,OnlineFPCA-adagrad,1,10,0.3,3.0302016053750166e-18,0.13835882074550598,0.14429293997324974,0.11901365557296793,0.11850279944469705,0.10248159435559522,0.19076768537107186
27,OnlineFPCA-adagrad,2,10,0.3,3.0302016053750166e-18,0.1308100717728284,0.11728898614970282,0.17060621501222706,0.02733134957832802,0.05401703630987998,0.10781348677170892
27,OnlineFPCA-adagrad,3,10,0.3,3.0302016053750166e-18,0.12201009485561679,0.1051181507082388,0.16088024336466825,0.02590647934255109,0.05431123593010771,0.10693114622711658
27,OnlineFPCA-adagrad,1,10,0.5,5.279696306410927e-18,0.13836895960001702,0.14426804555558342,0.11885121867427825,0.1185122385831456,0.10247707789706695,0.1905961241998959
27,OnlineFPCA-adagrad,2,10,0.5,5.279696306410927e-18,0.13081015151220216,0.11728397214817954,0.17060234759040907,0.0273318423682132,0.05396430957196644,0.10776918287174465
27,OnlineFPCA-adagrad,3,10,0.5,5.279696306410927e-18,0.12201006448854758,0.10511743761294344,0.1608795416551427,0.025906708221418738,0.05428178874811518,0.10690669199311488
27,OnlineFPCA-adagrad,1,10,0.7,1.4249333264785046e-17,0.13837029434577983,0.14426022471498864,0.11883838514591466,0.1185124435261107,0.1024733476305009,0.1905802644484295
27,OnlineFPCA-adagrad,2,10,0.7,1.4249333264785046e-17,0.13081018359273344,0.11728265863496687,0.17060135138754798,0.027331807568603084,0.053950244119005474,0.10775940249789404
27,OnlineFPCA-adagrad,3,10,0.7,1.4249333264785046e-17,0.12201006295540615,0.10511725158695988,0.16087935940343767,0.025906690789514374,0.05427394334871102,0.10690120745906087
27,OnlineFPCA-adagrad,1,10,0.9,1.2785502769004273e-16,0.13834130355239949,0.1443294469138202,0.11929631721986979,0.11848561435693965,0.10249053151459733,0.19105406003419426
27,OnlineFPCA-adagrad,2,10,0.9,1.2785502769004273e-16,0.1308099668349849,0.11729685728211041,0.17061234804132164,0.02733040335507533,0.05409891056530386,0.10788473349296628
27,OnlineFPCA-adagrad,3,10,0.9,1.2785502769004273e-16,0.12201015510803175,0.10511928161676007,0.1608813829078697,0.025906038689572933,0.05435697613337048,0.10697037151799674
27,OnlineFPCA-adagrad,1,20,0.1,2.954144430920264e-11,0.1411610069384466,0.16218492375464713,0.10261329868376332,0.12224438204563937,0.1160852201288812,0.16203787130971106
27,OnlineFPCA-adagrad,2,20,0.1,2.954144430920264e-11,0.13677875303379242,0.1277593729059105,0.17519333922321642,0.027665272841271148,0.05374714849978435,0.1041202908855095
27,OnlineFPCA-adagrad,3,20,0.1,2.954144430920264e-11,0.12922199403574294,0.11496068998453622,0.16828248121038653,0.026120850290101576,0.05447658468654208,0.10533627803381962
27,OnlineFPCA-adagrad,1,20,0.3,1.2494729327128353e-8,0.13519605881395796,0.3060542745666348,0.28116989575085827,0.11813496760450988,0.2886066941830639,0.3287894633451242
27,OnlineFPCA-adagrad,2,20,0.3,1.2494729327128353e-8,0.13659710160829505,0.13214636184867523,0.17764445950821356,0.027744671014415526,0.12609505074766603,0.15953972930959118
27,OnlineFPCA-adagrad,3,20,0.3,1.2494729327128353e-8,0.1291984718107869,0.11536048040889436,0.16836578521927295,0.026156571229589073,0.09184495799231787,0.1320669372679894
27,OnlineFPCA-adagrad,1,20,0.5,2.468938490163188e-8,0.140588983954808,0.1577714561346908,0.11269529941284194,0.1210930629750879,0.11517494953565824,0.16724839067493322
27,OnlineFPCA-adagrad,2,20,0.5,2.468938490163188e-8,0.13674808545174916,0.12783745578203884,0.1746311761337136,0.027578787954551327,0.05400857345625944,0.10611411684651365
27,OnlineFPCA-adagrad,3,20,0.5,2.468938490163188e-8,0.12918695725674237,0.11496443902364341,0.16802691066456488,0.026068281358232956,0.05460711730170334,0.10640711595777408
27,OnlineFPCA-adagrad,1,20,0.7,1.4299755190419846e-9,0.1420507024065544,0.7973789110095252,0.8024504567597639,0.11584807966920446,0.7902816113481901,0.8135464393197431
27,OnlineFPCA-adagrad,2,20,0.7,1.4299755190419846e-9,0.1350805849215971,0.28815627629123575,0.3053176473625289,0.031280370850313356,0.5329834638311869,0.5428213916133032
27,OnlineFPCA-adagrad,3,20,0.7,1.4299755190419846e-9,0.12906692437414996,0.12816090316270104,0.17309137541195577,0.028168295601889083,0.3339926164662273,0.3493229758469942
27,OnlineFPCA-adagrad,1,20,0.9,1.9764689576470287e-9,0.14893674696805626,0.39052501402147344,0.38629560816576225,0.11899616316878071,0.3980568826597909,0.4031028248146312
27,OnlineFPCA-adagrad,2,20,0.9,1.9764689576470287e-9,0.1376191093412175,0.1233969479286634,0.17157794993876538,0.027027031140136052,0.16028528758080052,0.17754548404329196
27,OnlineFPCA-adagrad,3,20,0.9,1.9764689576470287e-9,0.12929938819901074,0.11216931178727893,0.16490652200082026,0.025736175391794777,0.08289692739277005,0.1161874760313823
27,OnlineFPCA-adagrad,1,50,0.1,6.324656559868662e-9,0.1467969181805476,0.5846788586311358,0.5719611496483423,0.08617989600973822,0.6268854004232476,0.6406227662045091
27,OnlineFPCA-adagrad,2,50,0.1,6.324656559868662e-9,0.14248504676923007,0.15129098220504072,0.18089507663460905,0.03529226814406715,0.28370091220335814,0.3032206169655565
27,OnlineFPCA-adagrad,3,50,0.1,6.324656559868662e-9,0.13734665656782724,0.1300248360800433,0.17469993430810057,0.0303633874135191,0.1793742104170247,0.2055700205981192
27,OnlineFPCA-adagrad,1,50,0.3,6.319073861393942e-9,0.14679685532084824,0.5846802821097992,0.57196290368033,0.08618000547646143,0.6268852621236136,0.6406229445289893
27,OnlineFPCA-adagrad,2,50,0.3,6.319073861393942e-9,0.14248505053748353,0.15129102975485145,0.1808953001865351,0.03529228887151843,0.2837013686115083,0.3032210168293162
27,OnlineFPCA-adagrad,3,50,0.3,6.319073861393942e-9,0.13734666403284737,0.13002484207816423,0.17470006897725213,0.030363400584040388,0.17937447228847822,0.20557018223757392
27,OnlineFPCA-adagrad,1,50,0.5,5.6844116235633146e-9,0.1529000029510852,0.7482449225433474,0.7429783959418513,0.08422478494076799,0.7526869826714288,0.7634939765276587
27,OnlineFPCA-adagrad,2,50,0.5,5.6844116235633146e-9,0.1418815135644534,0.17133934665661654,0.19300728367980277,0.0361874710158523,0.41463640101411364,0.42855483345944384
27,OnlineFPCA-adagrad,3,50,0.5,5.6844116235633146e-9,0.13734349683796065,0.1317824036947302,0.1744621291183751,0.030914179549709535,0.25376767360209773,0.2734616054690557
27,OnlineFPCA-adagrad,1,50,0.7,5.704630535908045e-9,0.1531866700595788,0.7552071562320762,0.7502484278126477,0.08415601002609072,0.7578509274164976,0.7685358692434383
27,OnlineFPCA-adagrad,2,50,0.7,5.704630535908045e-9,0.14182357836892784,0.17359091509756266,0.19458970533355668,0.036240768556626786,0.42305864843034835,0.4366611651045059
27,OnlineFPCA-adagrad,3,50,0.7,5.704630535908045e-9,0.1373422688661501,0.13193388734586572,0.17445917615791662,0.030947616911422452,0.258731701876533,0.2780677627087781
27,OnlineFPCA-adagrad,1,50,0.9,8.04192026115134e-9,0.15317612278914208,0.7549649534084057,0.7499959967176034,0.08415778492314677,0.7576710996385617,0.7683597166667404
27,OnlineFPCA-adagrad,2,50,0.9,8.04192026115134e-9,0.1418256930444265,0.17350810003116432,0.19453138606428536,0.036238894791405976,0.42275956912578494,0.43637271148756646
27,OnlineFPCA-adagrad,3,50,0.9,8.04192026115134e-9,0.13734233388277955,0.13192841247232784,0.17445958155566255,0.030946441887073663,0.2585550015613169,0.27790321024181086
27,OnlineFPCA-adagrad,1,100,0.1,8.326661374844472e-9,0.15101453370578763,0.17828171522611172,0.1677829066075484,0.0876478772918922,0.09360694215398056,0.16946880982729318
27,OnlineFPCA-adagrad,2,100,0.1,8.326661374844472e-9,0.14603904433319917,0.15561642605663403,0.17482223927234997,0.03533512433972733,0.05705394727120455,0.11841086056645816
27,OnlineFPCA-adagrad,3,100,0.1,8.326661374844472e-9,0.14205506461640144,0.1408669435403134,0.17618942575158944,0.030601803597293017,0.05769621675575602,0.11433655191753522
27,OnlineFPCA-adagrad,1,100,0.3,1.2367115975616967e-8,0.15293827666559742,0.17713968728766968,0.17740228923183476,0.08728568521129632,0.13938338144279544,0.1888273790818112
27,OnlineFPCA-adagrad,2,100,0.3,1.2367115975616967e-8,0.14603191158422277,0.15558676510403346,0.1747510411671594,0.03530541452346551,0.04330418271406913,0.11033152177572324
27,OnlineFPCA-adagrad,3,100,0.3,1.2367115975616967e-8,0.1420457558122776,0.14090088850126944,0.17617559172670025,0.030599734200818456,0.04881041129534605,0.10895867122628232
27,OnlineFPCA-adagrad,1,100,0.5,1.4936906916383697e-8,0.15293796161049056,0.17713853022250248,0.17739899829078637,0.08728568421828027,0.13938337762769723,0.1888273788094866
27,OnlineFPCA-adagrad,2,100,0.5,1.4936906916383697e-8,0.14603191158422277,0.15558676510403346,0.1747510411671594,0.03530541452346551,0.04330418271406913,0.11033152177572324
27,OnlineFPCA-adagrad,3,100,0.5,1.4936906916383697e-8,0.1420457558122776,0.14090088850126944,0.17617559172670025,0.030599734200818456,0.04881041129534605,0.10895867122628232
27,OnlineFPCA-adagrad,1,100,0.7,2.0991683005019102e-8,0.15294122065607266,0.17717092091632847,0.17691698259793387,0.0872469082536603,0.1393447364733743,0.18907976245598518
27,OnlineFPCA-adagrad,2,100,0.7,2.0991683005019102e-8,0.146031399154699,0.1555959953848063,0.17450960950498806,0.03529434419658927,0.04328933823699322,0.11046130255007322
27,OnlineFPCA-adagrad,3,100,0.7,2.0991683005019102e-8,0.14204241674902807,0.14090476894631115,0.17599637810515018,0.030591862377552535,0.048794179892258704,0.10905419905089568
27,OnlineFPCA-adagrad,1,100,0.9,2.1832045396484685e-8,0.1529442415574281,0.1771671182266288,0.17685690895253023,0.08724136934305374,0.13932044579681074,0.1892795085807185
27,OnlineFPCA-adagrad,2,100,0.9,2.1832045396484685e-8,0.14603162172530473,0.15559692408012765,0.17447612729363554,0.03529154596733188,0.04327720964625767,0.11051961967670869
27,OnlineFPCA-adagrad,3,100,0.9,2.1832045396484685e-8,0.14204212955662163,0.14090516814289175,0.17597152905300795,0.030589916658059553,0.04878671925247038,0.10908637947541681
