seed,Method,epoch,nBlock,wBeta,tau,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg
35,OnlineFPCA-adagrad,1,10,0.1,3.856250464149064e-17,0.05223144931383151,0.3417755917392864,0.36963666854851074,0.05271870830706357,0.303209473434967,0.34420495055838624
35,OnlineFPCA-adagrad,2,10,0.1,3.856250464149064e-17,0.037313321603958595,0.13971462451020247,0.34888010251480084,0.035993328401664096,0.13515331380641213,0.18137096370553854
35,OnlineFPCA-adagrad,3,10,0.1,3.856250464149064e-17,0.030497181937540998,0.11331933749813816,0.3150708874827254,0.035952523220148684,0.0998009845714985,0.15377484419197354
35,OnlineFPCA-adagrad,1,10,0.3,4.837294463140527e-16,0.05281328759301126,0.3194211459445173,0.3572163891461629,0.05321891837705019,0.27854496524204775,0.32952242955950395
35,OnlineFPCA-adagrad,2,10,0.3,4.837294463140527e-16,0.03724491413426318,0.1351507694817414,0.34958474677590445,0.0360165446947963,0.12141227474621068,0.17093161580794772
35,OnlineFPCA-adagrad,3,10,0.3,4.837294463140527e-16,0.030465191177219783,0.1124279024113365,0.31552250175532287,0.03597195066325621,0.09310087978218562,0.14908967072679477
35,OnlineFPCA-adagrad,1,10,0.5,7.687807879469402e-17,0.051884313629807916,0.3639568063914244,0.3839182071477811,0.05256128590340658,0.32768448656729254,0.36074337511153076
35,OnlineFPCA-adagrad,2,10,0.5,7.687807879469402e-17,0.03737962518292383,0.14471202552890353,0.34828880105750215,0.03603329001067957,0.14974175260279518,0.19291639210472267
35,OnlineFPCA-adagrad,3,10,0.5,7.687807879469402e-17,0.030530827483012647,0.11429070063114109,0.31459536904578944,0.03596399458413578,0.10726089785470666,0.15914133075479087
35,OnlineFPCA-adagrad,1,10,0.7,1.6353758057866891e-15,0.05018388594289582,0.4047715771267485,0.41409364972921653,0.050882456184680416,0.37261620120449745,0.39431132134341473
35,OnlineFPCA-adagrad,2,10,0.7,1.6353758057866891e-15,0.03750162629289081,0.15586101388350326,0.34752917292447966,0.036019551907388085,0.1799712079957665,0.21752117325431736
35,OnlineFPCA-adagrad,3,10,0.7,1.6353758057866891e-15,0.030602954632404932,0.11646656446504369,0.3135776647125284,0.035939586278523124,0.12367865303670997,0.1711844475517054
35,OnlineFPCA-adagrad,1,10,0.9,3.5276332354083844e-16,0.05260998374852013,0.2316524093517074,0.33578281055022935,0.05198109635598843,0.18229808323746935,0.2987563411138396
35,OnlineFPCA-adagrad,2,10,0.9,3.5276332354083844e-16,0.03692926030275699,0.1191247386101261,0.3536918335375653,0.03584906663513094,0.078927951275187,0.1414748295429967
35,OnlineFPCA-adagrad,3,10,0.9,3.5276332354083844e-16,0.030342607630630014,0.1091526828980353,0.31725953557471626,0.03592191824748984,0.07512592289677725,0.13667119780086343
35,OnlineFPCA-adagrad,1,20,0.1,2.2401159827758448e-10,0.058453148657393095,0.3147250733596552,0.3301403605010018,0.04489717144333734,0.26442367402006606,0.28967080521061567
35,OnlineFPCA-adagrad,2,20,0.1,2.2401159827758448e-10,0.043683293413403254,0.13459370708489504,0.38101166629361405,0.036492928859212174,0.1080867478224384,0.14860290242292
35,OnlineFPCA-adagrad,3,20,0.1,2.2401159827758448e-10,0.03541692047167869,0.1164873016604779,0.34523216570749843,0.03638128614190955,0.08794105849142836,0.13767076602734252
35,OnlineFPCA-adagrad,1,20,0.3,1.1280570740231614e-10,0.06084485150501919,0.25598952821638127,0.32247118264593605,0.05024197113981967,0.20496038989934823,0.2747432773891607
35,OnlineFPCA-adagrad,2,20,0.3,1.1280570740231614e-10,0.04349087035807918,0.12636777359854212,0.3839429597259177,0.036966665710948414,0.084473387701913,0.129845937681542
35,OnlineFPCA-adagrad,3,20,0.3,1.1280570740231614e-10,0.035357305435015494,0.11506493257809053,0.3461918371211537,0.03663508482457829,0.07904073356873603,0.13049569125863308
35,OnlineFPCA-adagrad,1,20,0.5,5.063291031923636e-10,0.05942414880098367,0.23702647099213678,0.3381843389392037,0.048717564610016265,0.18926800368467767,0.2893762986064375
35,OnlineFPCA-adagrad,2,20,0.5,5.063291031923636e-10,0.04341342438823864,0.12303013352027192,0.3853695982148417,0.03687730877621042,0.08228416807012132,0.12780481762653312
35,OnlineFPCA-adagrad,3,20,0.5,5.063291031923636e-10,0.0353387272648659,0.11444379167012471,0.3465568011581055,0.03659681486927207,0.07832859290455502,0.12956870290833516
35,OnlineFPCA-adagrad,1,20,0.7,5.137216985522847e-10,0.06023665250574318,0.2437240102293422,0.3302073436807631,0.0497154658752961,0.1942159120562995,0.28181014968607054
35,OnlineFPCA-adagrad,2,20,0.7,5.137216985522847e-10,0.04344422983704214,0.12435011524923602,0.3847863217634544,0.036940838971062644,0.08226763927404905,0.12807689894443694
35,OnlineFPCA-adagrad,3,20,0.7,5.137216985522847e-10,0.035345668635638164,0.11469405496973265,0.3464159537078839,0.03662586964910232,0.07829944179001445,0.1297683962725163
35,OnlineFPCA-adagrad,1,20,0.9,2.3027933074007508e-10,0.06092353496511871,0.2554715125775869,0.3226791689036295,0.050421203908142836,0.20452572271110137,0.2749507213482204
35,OnlineFPCA-adagrad,2,20,0.9,2.3027933074007508e-10,0.0434889651408991,0.12628469910020496,0.38397580861810954,0.03698060018298033,0.08433921191173793,0.12975224527424545
35,OnlineFPCA-adagrad,3,20,0.9,2.3027933074007508e-10,0.035356826693725744,0.1150497085362917,0.34620083157028025,0.03664217478359994,0.07899452426382043,0.13046033233495324
35,OnlineFPCA-adagrad,1,50,0.1,2.2123201624617304e-7,0.0681675742316684,0.14731542457033675,0.5027236548934509,0.048008536434444436,0.0897285951750679,0.21210224270689795
