seed,Method,epoch,nBlock,wBeta,tau,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg
14,OnlineFPCA-adagrad,1,10,0.1,1.1801066538816232e-15,0.14571128868838304,0.14475628105471244,0.2815734939648374,0.02523857311070366,0.1212292419755711,0.22257516438127797
14,OnlineFPCA-adagrad,2,10,0.1,1.1801066538816232e-15,0.07194300786828725,0.1358459785992537,0.23213149348913695,0.02577810468056916,0.0686356472512741,0.12609983631721744
14,OnlineFPCA-adagrad,3,10,0.1,1.1801066538816232e-15,0.059539857331873045,0.12975691460979308,0.21842606736369244,0.02591559947271594,0.06687391270151667,0.1264233508958834
14,OnlineFPCA-adagrad,1,10,0.3,7.870354549762223e-16,0.14583284066586566,0.14597558667257254,0.282654762781913,0.024942667973664276,0.12292667605436121,0.22343168301269542
14,OnlineFPCA-adagrad,2,10,0.3,7.870354549762223e-16,0.07194026416109989,0.13586167280937747,0.23217483963684574,0.02570312120478296,0.06907351209172613,0.12632992428422848
14,OnlineFPCA-adagrad,3,10,0.3,7.870354549762223e-16,0.05953936411714063,0.12975915049638886,0.21843017011945923,0.025877899766026124,0.06705498032398365,0.12651204344821454
14,OnlineFPCA-adagrad,1,10,0.5,1.5895080723782453e-15,0.1457254916508586,0.16592983908665218,0.2997086564997003,0.02517686934274465,0.14903653356826016,0.24246750115149895
14,OnlineFPCA-adagrad,2,10,0.5,1.5895080723782453e-15,0.07191159053638503,0.13605545625504656,0.23265378443070353,0.025658767019517748,0.07598937107291559,0.12944145433280713
14,OnlineFPCA-adagrad,3,10,0.5,1.5895080723782453e-15,0.059535049231282014,0.1297846639297422,0.2184600225080933,0.025852518739716095,0.06987785378077581,0.1275352092092038
14,OnlineFPCA-adagrad,1,10,0.7,1.4914909757847388e-15,0.14572174351561915,0.1661979840716605,0.29990651038132365,0.025182548120048713,0.1493743401086049,0.242688710425686
14,OnlineFPCA-adagrad,2,10,0.7,1.4914909757847388e-15,0.0719112384235005,0.1360579062368416,0.23265917740674186,0.025658546371270744,0.07608152066509691,0.12948795283173045
14,OnlineFPCA-adagrad,3,10,0.7,1.4914909757847388e-15,0.059534991909669786,0.1297849774902123,0.2184602798610125,0.025852363880298202,0.06991498706700763,0.1275506564848588
14,OnlineFPCA-adagrad,1,10,0.9,1.372239844334623e-15,0.1457435006396496,0.14844121100994442,0.28533235477427793,0.02519485913056297,0.12636536645493543,0.22645103033241995
14,OnlineFPCA-adagrad,2,10,0.9,1.372239844334623e-15,0.07193613985135607,0.13588757590940714,0.23224585045148263,0.025745624314203016,0.06998990918197927,0.12667605763961956
14,OnlineFPCA-adagrad,3,10,0.9,1.372239844334623e-15,0.059538786755733375,0.12976265287220715,0.2184342402287037,0.025898635283253795,0.06744634620426994,0.1266239415854475
14,OnlineFPCA-adagrad,1,20,0.1,4.3555626078013586e-11,0.16782489818738194,0.292529481659514,0.3220338570089358,0.031459688050203834,0.2781242926954378,0.30172567986255466
14,OnlineFPCA-adagrad,2,20,0.1,4.3555626078013586e-11,0.08538554655829228,0.14123773594219455,0.24108751104103746,0.025602701469451917,0.101577829938376,0.15344346029605388
14,OnlineFPCA-adagrad,3,20,0.1,4.3555626078013586e-11,0.06993500706066298,0.13488429529730975,0.22905061356250409,0.025919515393264723,0.07397146642511446,0.13475385581127877
14,OnlineFPCA-adagrad,1,20,0.3,4.40060516050419e-11,0.16782988157406087,0.2936481745380095,0.32264014388817325,0.03149403680870951,0.2793044685553362,0.30255996659320245
14,OnlineFPCA-adagrad,2,20,0.3,4.40060516050419e-11,0.08538552068152291,0.1412393573547248,0.24106949229376595,0.025599650368963587,0.10195578237558886,0.15369733567152186
14,OnlineFPCA-adagrad,3,20,0.3,4.40060516050419e-11,0.0699349088192709,0.13488492553281373,0.22904680871211736,0.02591781671142621,0.07409830782267927,0.1348252816892517
14,OnlineFPCA-adagrad,1,20,0.5,3.090147706782629e-11,0.16784397897475564,0.36178789921727333,0.37096049492068617,0.03390850113853221,0.35004142986983944,0.3609660005724624
14,OnlineFPCA-adagrad,2,20,0.5,3.090147706782629e-11,0.0853825607200181,0.14141944952749264,0.23989989411739981,0.025505593972251182,0.1272119516464387,0.17244060642378742
14,OnlineFPCA-adagrad,3,20,0.5,3.090147706782629e-11,0.06992744473532862,0.13493795128164673,0.2287895174593795,0.02585987228578093,0.08327935109718189,0.14067916641516687
14,OnlineFPCA-adagrad,1,20,0.7,5.855370685511779e-10,0.16845072041513154,0.16226505586676987,0.27124819636391473,0.02400713168903438,0.12938234918841993,0.21587601007013166
14,OnlineFPCA-adagrad,2,20,0.7,5.855370685511779e-10,0.08537045058664106,0.14125342689008274,0.24315094513231625,0.025622537446256758,0.06637788803545966,0.13079116499187662
14,OnlineFPCA-adagrad,3,20,0.7,5.855370685511779e-10,0.06994115245628436,0.1348280250163632,0.22942802595090311,0.025945689729931068,0.06458973920215413,0.12880793815359218
14,OnlineFPCA-adagrad,1,20,0.9,2.679748719397593e-9,0.1681628265271152,0.16527488196037068,0.2726891886422907,0.026059420937379695,0.1338879043752254,0.21744556179058236
14,OnlineFPCA-adagrad,2,20,0.9,2.679748719397593e-9,0.08537767375651098,0.14119044728122865,0.24307866115646867,0.025764369054242835,0.06715916793883364,0.1313515659632183
14,OnlineFPCA-adagrad,3,20,0.9,2.679748719397593e-9,0.06994537677392978,0.1347741327588224,0.22943530256294842,0.026015464725854625,0.06468349244947935,0.12896711369425606
14,OnlineFPCA-adagrad,1,50,0.1,3.0297421576744133e-8,0.15092301933838068,0.1595729509907348,0.2978535988377511,0.00999242732682066,0.12046255096936669,0.16659295515668848
14,OnlineFPCA-adagrad,2,50,0.1,3.0297421576744133e-8,0.10556904557313386,0.14859573890298147,0.2620687361115903,0.024164320333984784,0.07232308230812978,0.13227687629613313
14,OnlineFPCA-adagrad,3,50,0.1,3.0297421576744133e-8,0.08647049635910556,0.1409468554371458,0.2454524420925166,0.025245690533486482,0.06889207387662101,0.13099506930236943
14,OnlineFPCA-adagrad,1,50,0.3,1.3676055797804142e-8,0.15071654721965433,0.16027076101514565,0.29678805457212065,0.009905789851198154,0.12122602703550346,0.16155222577289852
14,OnlineFPCA-adagrad,2,50,0.3,1.3676055797804142e-8,0.10548203624509575,0.1492440681727426,0.26184953608180744,0.024151540157557178,0.0727878681574932,0.13110776783256733
14,OnlineFPCA-adagrad,3,50,0.3,1.3676055797804142e-8,0.08639534536443555,0.1416573201315353,0.24521463123984183,0.025246281907936315,0.06930686819710848,0.13011436406284735
14,OnlineFPCA-adagrad,1,50,0.5,1.992965841610665e-8,0.1507695310471145,0.16002389052637436,0.2968408374952032,0.009939121183891703,0.12116241249541004,0.16316289871843406
14,OnlineFPCA-adagrad,2,50,0.5,1.992965841610665e-8,0.1055009565336945,0.14910256197612154,0.2618962688783134,0.02415237821391465,0.07266395931327238,0.13141747813807758
14,OnlineFPCA-adagrad,3,50,0.5,1.992965841610665e-8,0.08641166099752158,0.14150297576144413,0.24526706048984004,0.025244895070456172,0.06919570000649417,0.1303314799478173
14,OnlineFPCA-adagrad,1,50,0.7,7.255901714486953e-8,0.15100626615263754,0.1606163530096032,0.30121020105086144,0.009607430449108466,0.11841465572417177,0.16583692288130814
14,OnlineFPCA-adagrad,2,50,0.7,7.255901714486953e-8,0.10565554072019158,0.14795844637295835,0.26230240266611926,0.024081070260327547,0.07216546099189973,0.1328011472086463
14,OnlineFPCA-adagrad,3,50,0.7,7.255901714486953e-8,0.08654558026621137,0.14023803333348434,0.24568145008850284,0.025193961704774573,0.06874354843764231,0.13156878547551126
14,OnlineFPCA-adagrad,1,50,0.9,5.4553057084143555e-9,0.15057925919109172,0.16534586269324703,0.3047856287829998,0.00952610005097915,0.121603541863354,0.15560362583325998
14,OnlineFPCA-adagrad,2,50,0.9,5.4553057084143555e-9,0.1054557974286397,0.14945701322909885,0.26185330671757184,0.024174453603872107,0.07409113877664598,0.13015017463774695
14,OnlineFPCA-adagrad,3,50,0.9,5.4553057084143555e-9,0.08637359086725267,0.1418647389543844,0.24514732416402046,0.025265531260500237,0.07025137451166863,0.12961079866992153
14,OnlineFPCA-adagrad,1,100,0.1,5.480835272041936e-8,0.1765208844695248,0.1824986855329014,0.34063678687497373,0.009658266050241213,0.1370280951668527,0.16987292106051452
14,OnlineFPCA-adagrad,2,100,0.1,5.480835272041936e-8,0.12497055128846005,0.15570340106981437,0.2803422496083003,0.024324781003032665,0.07739775950984237,0.1318582520372445
14,OnlineFPCA-adagrad,3,100,0.1,5.480835272041936e-8,0.10218889251156509,0.14682436488279602,0.25984812408409586,0.02551112492026115,0.0719063731638981,0.13076660360474385
14,OnlineFPCA-adagrad,1,100,0.3,5.7468549690297906e-8,0.17652951224755356,0.18233730977858081,0.34070031065999695,0.009647286232696143,0.13675829340748144,0.1702052050658852
14,OnlineFPCA-adagrad,2,100,0.3,5.7468549690297906e-8,0.12497523195189553,0.15565920761214389,0.28034864265048554,0.02432249576157059,0.07732757575879835,0.13195287616434112
14,OnlineFPCA-adagrad,3,100,0.3,5.7468549690297906e-8,0.10219438672685122,0.14677507023544245,0.259860870377179,0.025509214351959998,0.07185441578882387,0.13083696995988384
14,OnlineFPCA-adagrad,1,100,0.5,3.617494992977167e-7,0.17699472558980217,0.17729333717873832,0.33995699698779464,0.011565035461637263,0.1285110632692731,0.1771033934069929
14,OnlineFPCA-adagrad,2,100,0.5,3.617494992977167e-7,0.12561823487368717,0.1511775186273031,0.28127109668110806,0.02437609510157882,0.0732035000246119,0.13905915574547323
14,OnlineFPCA-adagrad,3,100,0.5,3.617494992977167e-7,0.1028233217726045,0.14170533573166033,0.26121295325824084,0.025465382184831513,0.0682665099337647,0.13683278723014905
14,OnlineFPCA-adagrad,1,100,0.7,4.930053325533607e-7,0.1771449652436966,0.1763844992402956,0.3405080277493224,0.014082064332564282,0.1279834265488895,0.18048743472427997
14,OnlineFPCA-adagrad,2,100,0.7,4.930053325533607e-7,0.12585835773352197,0.14948993314926964,0.2814796958512834,0.02464739530817431,0.0722021807616508,0.14162036503046913
14,OnlineFPCA-adagrad,3,100,0.7,4.930053325533607e-7,0.10305774239777449,0.13979131999659888,0.2616251735480176,0.025584565307105657,0.06720463430141171,0.1390206310303556
14,OnlineFPCA-adagrad,1,100,0.9,6.358241968832542e-7,0.1772644587482092,0.17504793272357616,0.3400685544662026,0.014037642034824112,0.12582567844873388,0.18195043885128875
14,OnlineFPCA-adagrad,2,100,0.9,6.358241968832542e-7,0.12609491830515565,0.1477847881282799,0.28161976975476904,0.02460395455711526,0.07090814963451615,0.143893910740994
14,OnlineFPCA-adagrad,3,100,0.9,6.358241968832542e-7,0.10329023499784587,0.13785730927853765,0.26199723200574376,0.025542043181679536,0.06600044495970205,0.14106908898218015
