seed,Method,epoch,nBlock,wBeta,tau,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg
39,OnlineFPCA-adagrad,1,10,0.1,4.100187455646121e-17,0.07407418185198594,0.2027890089076219,0.24399368818790154,0.06729906614240493,0.16449836692584546,0.20959560868371774
39,OnlineFPCA-adagrad,2,10,0.1,4.100187455646121e-17,0.07616360865448864,0.15061417137979244,0.2579287905269867,0.03058915387453152,0.06834428246737391,0.14862425735690563
39,OnlineFPCA-adagrad,3,10,0.1,4.100187455646121e-17,0.07104981020891739,0.13829598022928305,0.22261633865707414,0.029531306044914236,0.06028480134514765,0.14963580908865884
39,OnlineFPCA-adagrad,1,10,0.3,4.160212135410638e-17,0.07354226658266941,0.21079033090743401,0.2514156592898136,0.06728285842082075,0.17672127767034057,0.21865140308439807
39,OnlineFPCA-adagrad,2,10,0.3,4.160212135410638e-17,0.07614037228073167,0.15076844116753949,0.258037706622809,0.030586253691672883,0.07125395626736589,0.1495788947441693
39,OnlineFPCA-adagrad,3,10,0.3,4.160212135410638e-17,0.07104809511609704,0.13831416365607777,0.22261427468411168,0.02952948595596393,0.06169071039796909,0.14998460582417866
39,OnlineFPCA-adagrad,1,10,0.5,9.278729162709416e-17,0.09674853258522516,0.7713783187025378,0.7818041556933862,0.07094714318666828,0.7758328946117611,0.7813955047784802
39,OnlineFPCA-adagrad,2,10,0.5,9.278729162709416e-17,0.0746283471138195,0.2924867976553647,0.3567549649140675,0.03610763141178554,0.5466938100321197,0.5564766494763649
39,OnlineFPCA-adagrad,3,10,0.5,9.278729162709416e-17,0.07037831973203534,0.14961654277134706,0.2224608390950402,0.032595215871133086,0.3385380756869468,0.3593645540214242
39,OnlineFPCA-adagrad,1,10,0.7,3.472458346547595e-17,0.07381127283061016,0.22924298221698128,0.27096694373827274,0.06778692204039155,0.20382091211257838,0.24061575947747452
39,OnlineFPCA-adagrad,2,10,0.7,3.472458346547595e-17,0.0760862343616533,0.15115820644593433,0.25822219805388213,0.03056473910613124,0.07833745657604024,0.15205696868860946
39,OnlineFPCA-adagrad,3,10,0.7,3.472458346547595e-17,0.07104382568099918,0.13836195474796614,0.22258060675253938,0.029518806037857705,0.06507953846669252,0.15082644689777852
39,OnlineFPCA-adagrad,1,10,0.9,1.7157398637327536e-16,0.07379421582463759,0.2447075792935054,0.28479780563736123,0.06780123931636242,0.22510893826587422,0.257763764986213
39,OnlineFPCA-adagrad,2,10,0.9,1.7157398637327536e-16,0.07604375299828071,0.15147807472547156,0.25837599973335856,0.030536036520131944,0.0842381220176323,0.15435649495552595
39,OnlineFPCA-adagrad,3,10,0.9,1.7157398637327536e-16,0.07104045352589845,0.13840117637415686,0.22255582993199502,0.029504385033287946,0.06790356309401391,0.1515973399582607
39,OnlineFPCA-adagrad,1,20,0.1,3.291230027929559e-10,0.08046766667646678,0.24816337302316893,0.292393404071928,0.06465524869065217,0.22803132002599993,0.25566258889093385
