seed,Method,epoch,nBatch,nBlock,tau,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg
26,OnlineFPCA-adagrad,1,1,100,3.273534619213401e-7,0.2635047531643714,0.28342813363913155,0.43787851352449497,0.08321920678623043,0.18200739100245397,0.1834125681447957
26,OnlineFPCA-adagrad,2,1,100,3.273534619213401e-7,0.17609629389160378,0.2553220423072038,0.2959400721794813,0.03356058906163106,0.10069493085021702,0.14078967803814313
26,OnlineFPCA-adagrad,3,1,100,3.273534619213401e-7,0.14690847220700975,0.23604020044854712,0.2487687615158366,0.031040566198656742,0.09409847223375502,0.1427513832888122
26,OnlineFPCA-adagrad,1,2,100,3.6754050227230454e-8,0.1694434865559285,0.22150546752727215,0.5730432034892875,0.07341512207045688,0.15519042745757544,0.14476828140226555
26,OnlineFPCA-adagrad,2,2,100,3.6754050227230454e-8,0.12720656032856023,0.21195243536422068,0.28974945551839104,0.034276156887656284,0.08590913335408774,0.13285542896201652
26,OnlineFPCA-adagrad,3,2,100,3.6754050227230454e-8,0.11828519484734773,0.201985253843332,0.2236664628060781,0.032328922130961946,0.0867130491422753,0.13395781887816513
26,OnlineFPCA-adagrad,1,5,100,5.744324505245306e-7,0.1024976996572262,0.2023113156953862,0.32513334307245306,0.0644907881968025,0.1577486347593533,0.1759757803315323
26,OnlineFPCA-adagrad,2,5,100,5.744324505245306e-7,0.09979074863419911,0.18260335777667713,0.18983643552876722,0.03214140338399761,0.07744970178372969,0.11144113811848202
26,OnlineFPCA-adagrad,3,5,100,5.744324505245306e-7,0.09816378140444189,0.17167574629737237,0.16490172252924132,0.03073225595561489,0.07196516021669279,0.11045278218124074
26,OnlineFPCA-adagrad,1,10,100,2.0024779445358506e-7,0.09477168628178902,0.1799138952968797,0.19466358463633082,0.06378088962092006,0.12364395688403287,0.06034085673762494
26,OnlineFPCA-adagrad,2,10,100,2.0024779445358506e-7,0.09438779570734945,0.16909570335470075,0.14343614706823415,0.033870258380204014,0.07759642609860366,0.09455473323289393
26,OnlineFPCA-adagrad,3,10,100,2.0024779445358506e-7,0.08873735567633367,0.15827838724821955,0.12769218072881938,0.032073115348701726,0.07392219192655233,0.09917605643337161
26,OnlineFPCA-adagrad,1,20,100,2.953335100591798e-8,0.09378010327856087,0.1640732160298613,0.13738984352557743,0.06018364272004094,0.11195784859485648,0.08234717523931692
26,OnlineFPCA-adagrad,2,20,100,2.953335100591798e-8,0.0831785510675859,0.14870261979350538,0.12626830953847717,0.03217779706029011,0.07128116091799269,0.0890582194990385
26,OnlineFPCA-adagrad,3,20,100,2.953335100591798e-8,0.07552118747739142,0.1381044442015643,0.11847912975444512,0.030935348767994777,0.06963454751045081,0.0949440688094344
