seed,Method,epoch,nBatch,nBlock,tau,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg
35,OnlineFPCA-adagrad,1,1,100,1.4274227537573197e-7,0.13380663870432094,0.38907121172895714,0.5832876129565747,0.06117752271000581,0.07262476492951456,0.32476832405644124
35,OnlineFPCA-adagrad,2,1,100,1.4274227537573197e-7,0.0998891762292466,0.2688690808088873,0.5313160265557652,0.0375784050924778,0.08731779073546954,0.15715522067617074
35,OnlineFPCA-adagrad,3,1,100,1.4274227537573197e-7,0.08305667696647914,0.21337681128367955,0.522170230741428,0.03712188330416952,0.09201447392242568,0.1381612315054496
35,OnlineFPCA-adagrad,1,2,100,1.020073625686362e-7,0.10220341372615559,0.26503629380431776,0.5439506257392764,0.053170562390329475,0.07797196960041883,0.2696037620308735
35,OnlineFPCA-adagrad,2,2,100,1.020073625686362e-7,0.078668836248776,0.18514693880979854,0.5123726467809162,0.035792260607990754,0.08584555773557435,0.12444234634858986
35,OnlineFPCA-adagrad,3,2,100,1.020073625686362e-7,0.06967367126716753,0.1602059055873652,0.4900348698568852,0.03596302094150039,0.08827565175871871,0.11820769532888388
35,OnlineFPCA-adagrad,1,5,100,3.7723573886927485e-8,0.0767186669875051,0.17702135561001656,0.5548957660831046,0.04810770783719836,0.12323357596379389,0.25093418330391626
35,OnlineFPCA-adagrad,2,5,100,3.7723573886927485e-8,0.061592916262506174,0.14226118306400262,0.4660035612523668,0.03657404771296632,0.08752378943546449,0.13733497552589283
35,OnlineFPCA-adagrad,3,5,100,3.7723573886927485e-8,0.05233253673320111,0.13242690266949256,0.4239189303638394,0.03651017841660526,0.08318364817977146,0.1318669848102326
35,OnlineFPCA-adagrad,1,10,100,2.203623770394779e-8,0.06834443104603853,0.1467733401752603,0.4490877603772836,0.047995465569090325,0.1070378756258819,0.1980474620747517
35,OnlineFPCA-adagrad,2,10,100,2.203623770394779e-8,0.049442981496931576,0.1264755261639008,0.3941757253894797,0.03701375888456004,0.08121578720554086,0.13682374144837486
35,OnlineFPCA-adagrad,3,10,100,2.203623770394779e-8,0.03937670404616532,0.1178779045889705,0.35495478008998915,0.03655494128920258,0.07825826583305502,0.13387686802795096
35,OnlineFPCA-adagrad,1,20,100,5.8134871322992416e-8,0.05889282778548614,0.1072727185311346,0.3964839514472013,0.044671215922887884,0.1009604721655281,0.19373248131452428
35,OnlineFPCA-adagrad,2,20,100,5.8134871322992416e-8,0.04220881720038673,0.09744970706873048,0.3443572809719543,0.037963525328983797,0.07830527848624902,0.14499196408638126
35,OnlineFPCA-adagrad,3,20,100,5.8134871322992416e-8,0.03531652000678619,0.09602295265591007,0.30630498508963516,0.037514219058596233,0.0748033577828286,0.140920005405849
