seed,Method,epoch,nBatch,nBlock,tau,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg
82,OnlineFPCA-adagrad,1,1,100,1.0122708991371803e-7,0.20386566712160825,0.6206540039509658,0.8597692188348257,0.05792324049624321,0.06413760017654162,0.4258955968900329
82,OnlineFPCA-adagrad,2,1,100,1.0122708991371803e-7,0.17899738842594223,0.4523571980923454,0.7275602744989195,0.02786476155816293,0.0758876897175996,0.25272963805215604
82,OnlineFPCA-adagrad,3,1,100,1.0122708991371803e-7,0.1657330641864434,0.387755076350941,0.6737574350465619,0.026707479503198343,0.07545834929160934,0.23242702620041547
82,OnlineFPCA-adagrad,1,2,100,1.1782437251079166e-7,0.22269008537121063,0.432543513023238,0.7374282282289085,0.0519398571296545,0.12729303049193022,0.4060058874865577
82,OnlineFPCA-adagrad,2,2,100,1.1782437251079166e-7,0.17504192577688726,0.33378092971170936,0.6517706994768226,0.026042468727833286,0.07831191802066276,0.22396081009589158
82,OnlineFPCA-adagrad,3,2,100,1.1782437251079166e-7,0.15026929225977903,0.297804946759603,0.6064854780421916,0.02497506617283024,0.0719467873321182,0.21124881671323675
82,OnlineFPCA-adagrad,1,5,100,3.419344086200915e-8,0.17299881172290826,0.3392885198980611,0.6245332134965353,0.046410559494397964,0.15656987898895786,0.34702386426103804
82,OnlineFPCA-adagrad,2,5,100,3.419344086200915e-8,0.12533491139471015,0.2608413561219902,0.5539085262154234,0.02414435547188419,0.07233828412758186,0.1967731927029957
82,OnlineFPCA-adagrad,3,5,100,3.419344086200915e-8,0.10506335305387365,0.23285188213132205,0.5057713465513787,0.023208896876905333,0.06425104867681047,0.18851316184040376
82,OnlineFPCA-adagrad,1,10,100,1.034532138959012e-7,0.12786923420185653,0.2553182972938057,0.5308010309127568,0.04100675982040836,0.06873278968511841,0.30597773363326564
82,OnlineFPCA-adagrad,2,10,100,1.034532138959012e-7,0.09132702091970946,0.21927635298239612,0.46835320703586464,0.022911381742151352,0.048413814438692394,0.1961831647901626
82,OnlineFPCA-adagrad,3,10,100,1.034532138959012e-7,0.08048956551722267,0.19339947728929077,0.4225428138578758,0.02248287071331253,0.04858070823600468,0.1873091248339869
82,OnlineFPCA-adagrad,1,20,100,1.7005316114699428e-6,0.09335915800873282,0.17620887845341732,0.4475257002223878,0.041736399549570154,0.07408359697535029,0.2790762926897117
82,OnlineFPCA-adagrad,2,20,100,1.7005316114699428e-6,0.07432847761063402,0.1618925112765769,0.3863777765415876,0.022002935422135106,0.046588714654103074,0.18416250116564206
82,OnlineFPCA-adagrad,3,20,100,1.7005316114699428e-6,0.06870978503831159,0.14553954432245594,0.3480285300707368,0.021716964348664977,0.04687706943445829,0.17601839232981814
