seed,Method,epoch,nBatch,nBlock,tau,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg
67,OnlineFPCA-adagrad,1,1,100,7.594564869871869e-7,0.1816906830790437,0.3636677392731793,0.5284720249088745,0.03360791982456117,0.08954568823099972,0.2449336316750778
67,OnlineFPCA-adagrad,2,1,100,7.594564869871869e-7,0.13671140012734728,0.2052300491167574,0.28040101322179506,0.028687021976839745,0.044085767496686884,0.11536756528031568
67,OnlineFPCA-adagrad,3,1,100,7.594564869871869e-7,0.12079917428039763,0.16344867190599977,0.24547251935665942,0.030481533789642717,0.04335405490407847,0.11082904464269701
67,OnlineFPCA-adagrad,1,2,100,1.5295817973264837e-7,0.14227602766033923,0.21711318028271598,0.3344871457425215,0.019112402512462535,0.1240310521981272,0.2366802359188135
67,OnlineFPCA-adagrad,2,2,100,1.5295817973264837e-7,0.1131971801856917,0.15702096224070003,0.2528624037114969,0.029851410027768924,0.04010461869038511,0.105114318367138
67,OnlineFPCA-adagrad,3,2,100,1.5295817973264837e-7,0.09958558207183728,0.13266086931969728,0.22947437412270466,0.03130243753995376,0.03953649645622735,0.09844654384104416
67,OnlineFPCA-adagrad,1,5,100,5.10578918159511e-7,0.10624348897924131,0.1385937238885558,0.21321849649793098,0.015769975610205055,0.06182791584559473,0.15583156805393814
67,OnlineFPCA-adagrad,2,5,100,5.10578918159511e-7,0.08613660461565838,0.1111461268983035,0.20142593436245576,0.030032450394484572,0.038421748039452516,0.09319726867576383
67,OnlineFPCA-adagrad,3,5,100,5.10578918159511e-7,0.07659579489775938,0.0947739203484763,0.19421948928864086,0.03106935953769161,0.04329184550279503,0.09231896739142846
67,OnlineFPCA-adagrad,1,10,100,3.273123678607461e-7,0.07861230379847604,0.18069786495036852,0.2186666417470794,0.014070475534383741,0.29232862731226295,0.3173156164157108
67,OnlineFPCA-adagrad,2,10,100,3.273123678607461e-7,0.07294590431056924,0.07533112766160105,0.1886342424297951,0.0292405104356703,0.09441860808654869,0.12213675808698324
67,OnlineFPCA-adagrad,3,10,100,3.273123678607461e-7,0.06672159960456746,0.07400225070340338,0.18519080726870935,0.03056153348563524,0.05119600659188095,0.09174846063664764
67,OnlineFPCA-adagrad,1,20,100,8.486155260500705e-8,0.0746853712998218,0.11069077073501932,0.19996653096352107,0.021450420528608922,0.07429143332774532,0.1790771719404205
67,OnlineFPCA-adagrad,2,20,100,8.486155260500705e-8,0.06393977229014428,0.06788705757430709,0.1830391672348976,0.03123178808660267,0.06164113031079739,0.10137425707976064
67,OnlineFPCA-adagrad,3,20,100,8.486155260500705e-8,0.05849768133730829,0.061527557723085664,0.1695381995563422,0.03172444757467054,0.06015842901863587,0.0954969620732641
