seed,Method,epoch,nBatch,nBlock,tau,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg
54,OnlineFPCA-adagrad,1,1,100,8.70565381131391e-8,0.25235868646842385,0.3797739582314819,0.48367319108848417,0.042731386995377624,0.12856414694924367,0.3076676111382313
54,OnlineFPCA-adagrad,2,1,100,8.70565381131391e-8,0.20732266177982733,0.34682053306398675,0.3071748082384643,0.04150496776118523,0.12711885494092462,0.4749053739949914
54,OnlineFPCA-adagrad,3,1,100,8.70565381131391e-8,0.1867877577131329,0.31864398286818824,0.27323950213384757,0.040098325828313755,0.11586565713731237,0.31363528246049666
54,OnlineFPCA-adagrad,1,2,100,1.8871183220396424e-7,0.20905544876586188,0.36371398986723646,0.32866539814879664,0.04632372919346388,0.11424711877972778,0.19677650179194256
54,OnlineFPCA-adagrad,2,2,100,1.8871183220396424e-7,0.1731820754679043,0.30534901128097963,0.26167987180891183,0.03667312592911901,0.10137523169111315,0.12294891230835797
54,OnlineFPCA-adagrad,3,2,100,1.8871183220396424e-7,0.15672734192218338,0.2738609051338585,0.23059429621644773,0.034934008229795005,0.10158422214682049,0.10396835775665259
54,OnlineFPCA-adagrad,1,5,100,3.226674177505371e-7,0.1622342182797813,0.3340787488492067,0.25244850865375557,0.0436746222395797,0.22942440934695255,0.24099672102711814
54,OnlineFPCA-adagrad,2,5,100,3.226674177505371e-7,0.14170055291944542,0.24215647343852598,0.1827082832171248,0.030271048509400822,0.11936331130680154,0.10052395114571923
54,OnlineFPCA-adagrad,3,5,100,3.226674177505371e-7,0.12742894096953566,0.21948618069692413,0.159726711476409,0.029158642080384125,0.10762713564071884,0.08439533291929335
54,OnlineFPCA-adagrad,1,10,100,1.1918771074378227e-7,0.14050533510437535,0.23125571498582448,0.15440535439903705,0.0379954452436354,0.0990136019114923,0.059167313870845485
54,OnlineFPCA-adagrad,2,10,100,1.1918771074378227e-7,0.11690836410120803,0.20116072046544253,0.1395574816659477,0.02652585137881139,0.09516715529059039,0.06529684917319219
54,OnlineFPCA-adagrad,3,10,100,1.1918771074378227e-7,0.10542799455659888,0.18301550765163632,0.1182562319536597,0.02590219818747945,0.09699489330794604,0.06666598506372372
54,OnlineFPCA-adagrad,1,20,100,1.0525759345321928e-8,0.11762252863836148,0.19272909821440817,0.10592045033568565,0.05066068203906398,0.09291702183141204,0.05621150501469917
54,OnlineFPCA-adagrad,2,20,100,1.0525759345321928e-8,0.09997571059565707,0.16634262464897087,0.09908648840640512,0.02854837200386915,0.09895875453210241,0.06867505010366733
54,OnlineFPCA-adagrad,3,20,100,1.0525759345321928e-8,0.08894987226712045,0.15001148906563808,0.08388850135595852,0.026866310222644806,0.09901181491752438,0.06517542815887445
