seed,Method,epoch,nBatch,nBlock,tau,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg
69,OnlineFPCA-adagrad,1,1,100,5.877683164177896e-7,0.2267750673078582,0.25246705462584396,0.9512352667739407,0.06094498830993966,0.09936804214949946,0.2592604455789843
69,OnlineFPCA-adagrad,2,1,100,5.877683164177896e-7,0.19316439858949142,0.23248951664593787,0.512095090548938,0.033682828521837245,0.07564528220812851,0.1415693018483387
69,OnlineFPCA-adagrad,3,1,100,5.877683164177896e-7,0.17780391238370385,0.20622417609518054,0.36746264637092196,0.03062086085552989,0.08127265043787701,0.11790763948294199
69,OnlineFPCA-adagrad,1,2,100,4.733207386068606e-7,0.18886413451444972,0.22382650203515167,0.505914135675852,0.05056147153620787,0.07777517969257963,0.20818223419411408
69,OnlineFPCA-adagrad,2,2,100,4.733207386068606e-7,0.16676229159958217,0.19254196614624874,0.3384123564839505,0.02844121860436714,0.0904292427750114,0.1378335631156142
69,OnlineFPCA-adagrad,3,2,100,4.733207386068606e-7,0.15426093805050275,0.17270540692221867,0.29591616206165344,0.02671835154131685,0.08781818657650428,0.1378418794558036
69,OnlineFPCA-adagrad,1,5,100,1.9507115914214415e-7,0.1564226019568612,0.17416408399914576,0.2843461791419261,0.04897896088821665,0.06633948774120257,0.24033448049504386
69,OnlineFPCA-adagrad,2,5,100,1.9507115914214415e-7,0.13843011206810313,0.15627609555482477,0.26179916242534185,0.02671301770124174,0.05769585691735813,0.1494225490355662
69,OnlineFPCA-adagrad,3,5,100,1.9507115914214415e-7,0.12723538521620809,0.1428689748493623,0.24321281222443972,0.024743800451436402,0.058651695920965606,0.14373340702309248
69,OnlineFPCA-adagrad,1,10,100,2.2087404484654926e-7,0.1425202703070474,0.12316161670920552,0.2213270126684329,0.05544039682250962,0.10866980731720831,0.22370827094265217
69,OnlineFPCA-adagrad,2,10,100,2.2087404484654926e-7,0.12073499221360032,0.1281730329409059,0.2178716691736237,0.020058227711259712,0.04578229574344088,0.1421325934530501
69,OnlineFPCA-adagrad,3,10,100,2.2087404484654926e-7,0.1088427204380127,0.12159825985672451,0.20489442556399498,0.02026149573120346,0.044862701442973066,0.13640039637091983
69,OnlineFPCA-adagrad,1,20,100,1.1560727808858399e-7,0.115162133706284,0.12011560323763015,0.23708543988879194,0.07265340423413812,0.0650293808068537,0.2674375034287426
69,OnlineFPCA-adagrad,2,20,100,1.1560727808858399e-7,0.0971203375546357,0.12154548567839607,0.21134500911602241,0.03225359585285823,0.05075448671992896,0.1702649219731219
69,OnlineFPCA-adagrad,3,20,100,1.1560727808858399e-7,0.08743804870947373,0.11247151721551775,0.19775694888459888,0.028100348175516644,0.0551158785363977,0.1577566798740422
