seed,Method,epoch,nBatch,nBlock,tau,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg
43,OnlineFPCA-adagrad,1,1,100,1.4342034132128648e-8,0.16351782230156442,0.7071457906383123,0.39299522320607183,0.07267877537706467,0.09117479935374942,0.2733809378217787
43,OnlineFPCA-adagrad,2,1,100,1.4342034132128648e-8,0.1711288676104007,0.4799339162266786,0.32393480312834205,0.019759889303712135,0.09262403206421457,0.1990924261848969
43,OnlineFPCA-adagrad,3,1,100,1.4342034132128648e-8,0.17184501034106198,0.4089097821269616,0.3139630221429708,0.016272950642753553,0.09263870925199863,0.19784065132334153
43,OnlineFPCA-adagrad,1,2,100,3.492204240584478e-8,0.17769182168201866,0.5450622207484872,0.31911462337577107,0.07297342046873304,0.1513802006126435,0.28220244162955976
43,OnlineFPCA-adagrad,2,2,100,3.492204240584478e-8,0.17114725857884963,0.3813175390821489,0.3052298114539335,0.019339544838241168,0.0648429880790693,0.18851208217720136
43,OnlineFPCA-adagrad,3,2,100,3.492204240584478e-8,0.16281782027789687,0.32654202220660933,0.30617697655669246,0.01584580910441904,0.07564984317623034,0.18931916819453048
43,OnlineFPCA-adagrad,1,5,100,3.6835352365785127e-9,0.17415700226409966,0.38793321362993666,0.3155128650571787,0.06980683650902952,0.07458950473777609,0.21218202507807096
43,OnlineFPCA-adagrad,2,5,100,3.6835352365785127e-9,0.15520816934402532,0.2747321827410558,0.31041860927087506,0.01962268092951891,0.07443068729145275,0.18553845934005317
43,OnlineFPCA-adagrad,3,5,100,3.6835352365785127e-9,0.1434277894665504,0.23632478747791613,0.30425454006039176,0.016548662415238283,0.07662928644277903,0.18149174838077653
43,OnlineFPCA-adagrad,1,10,100,7.768802002313736e-9,0.1583665611973547,0.4283438531459764,0.3943263742782412,0.07247104545445866,0.3071798328661432,0.34071617511720964
43,OnlineFPCA-adagrad,2,10,100,7.768802002313736e-9,0.13261771242583362,0.22880123304432873,0.3000858266207622,0.01969112652825435,0.1583156406642597,0.22057149790619818
43,OnlineFPCA-adagrad,3,10,100,7.768802002313736e-9,0.12294857319135175,0.19329050672921178,0.28851159833316425,0.016779449705060956,0.12133016197922605,0.1931060451661558
43,OnlineFPCA-adagrad,1,20,100,9.446820628562107e-8,0.15281328092913335,0.5606850121816741,0.5638943113298266,0.07440495476217886,0.5401974746285948,0.5510837526488611
43,OnlineFPCA-adagrad,2,20,100,9.446820628562107e-8,0.12109026066966132,0.2069738090131972,0.2981934105639172,0.022891260905056245,0.31184026587150165,0.32876309439994156
43,OnlineFPCA-adagrad,3,20,100,9.446820628562107e-8,0.111248248171768,0.1545745534822833,0.2647880577294357,0.01885295735994528,0.21279932544826774,0.2434345357718391
