seed,Method,epoch,nBatch,nBlock,tau,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg
23,OnlineFPCA-adagrad,1,1,100,4.078240569908556e-7,0.28387295251895317,0.14732154521855298,0.2551040452861129,0.05854081825680558,0.15962117101272996,0.2660742783650283
23,OnlineFPCA-adagrad,2,1,100,4.078240569908556e-7,0.31135883880622195,0.08962359803797589,0.21951167551503428,0.023484375465965223,0.09752467117182582,0.18478986125046742
23,OnlineFPCA-adagrad,3,1,100,4.078240569908556e-7,0.2952127434434922,0.11060060607602885,0.21518403074589967,0.02115388403188286,0.09348750674636169,0.17831229060894546
23,OnlineFPCA-adagrad,1,2,100,4.4846162324101633e-7,0.3807965826802636,0.1596421926562336,0.2329872487923235,0.05338004005129597,0.14282531730645345,0.24386812055172916
23,OnlineFPCA-adagrad,2,2,100,4.4846162324101633e-7,0.3051957953093001,0.14899806556914333,0.22597175200177144,0.02178121390121741,0.05973246030076865,0.17095323759051495
23,OnlineFPCA-adagrad,3,2,100,4.4846162324101633e-7,0.2616635010695765,0.14330657025067012,0.2255439807392618,0.019625814223622782,0.06632937812224757,0.1685930695204432
23,OnlineFPCA-adagrad,1,5,100,8.710580156582517e-8,0.25377705257647626,0.1552721769475481,0.21117027791498652,0.03660594749930634,0.0994706483762514,0.21450489509664025
23,OnlineFPCA-adagrad,2,5,100,8.710580156582517e-8,0.21042729717370456,0.14008540288947852,0.22718888352431296,0.017537419105178666,0.05863380706407683,0.17591237159537637
23,OnlineFPCA-adagrad,3,5,100,8.710580156582517e-8,0.18044266307597776,0.12998851673429804,0.2245438298742602,0.016418037428750858,0.06083728200114941,0.17163818091428712
23,OnlineFPCA-adagrad,1,10,100,7.522326394630394e-8,0.1852107536711,0.150510090309221,0.23662719681047495,0.03383112807011887,0.1334019376278177,0.2888038803911917
23,OnlineFPCA-adagrad,2,10,100,7.522326394630394e-8,0.15536502070272887,0.12605225497046815,0.2226931529136692,0.01639271361831767,0.07395843187559117,0.18160693657507604
23,OnlineFPCA-adagrad,3,10,100,7.522326394630394e-8,0.13342675946085272,0.11658818705927056,0.2162276159356131,0.015268844706695962,0.06902794370915638,0.16919297959842003
23,OnlineFPCA-adagrad,1,20,100,2.082718906862973e-8,0.14672878260044453,0.11562043947959233,0.3337263650236661,0.031243250387065918,0.1107585289958632,0.5165043219471191
23,OnlineFPCA-adagrad,2,20,100,2.082718906862973e-8,0.11821166856797478,0.10610131533683335,0.21353513346386782,0.01606789340392048,0.06481345573442304,0.22230768564680556
23,OnlineFPCA-adagrad,3,20,100,2.082718906862973e-8,0.10011091505987518,0.10127285689334095,0.20292622371128166,0.015064960622023109,0.06235879865638512,0.18521965176474944
