seed,Method,epoch,nBatch,nBlock,tau,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg
24,OnlineFPCA-adagrad,1,1,100,6.967422738307959e-8,0.27127121382333413,0.3437577697889017,0.5822844710467338,0.04857079986464089,0.10010687562438707,0.14887991435618247
24,OnlineFPCA-adagrad,2,1,100,6.967422738307959e-8,0.20058021612809385,0.24914799250482214,0.43425501933017324,0.02704297364046675,0.08497062077153411,0.18037664384340227
24,OnlineFPCA-adagrad,3,1,100,6.967422738307959e-8,0.16325715422455264,0.21640640965529634,0.3665452130659899,0.028276473140522184,0.07633877389517825,0.17722622042132433
24,OnlineFPCA-adagrad,1,2,100,1.833720649485615e-7,0.21121253792933603,0.2787421343773048,0.4445301188180855,0.06342927006580139,0.12843545562934403,0.15334706030781312
24,OnlineFPCA-adagrad,2,2,100,1.833720649485615e-7,0.14806451122732875,0.19246466382538485,0.32257760169149896,0.02844032026040682,0.04389449130530341,0.16058837665067108
24,OnlineFPCA-adagrad,3,2,100,1.833720649485615e-7,0.12920355060142136,0.17190930058024598,0.2824713407341532,0.028234082097921567,0.04777651372535914,0.16453533972721027
24,OnlineFPCA-adagrad,1,5,100,1.0671003064873845e-7,0.13888284376973303,0.15520874719326644,0.26632128284404455,0.06697863869749601,0.10496884507419535,0.11642915813119964
24,OnlineFPCA-adagrad,2,5,100,1.0671003064873845e-7,0.12274111507961333,0.1395091062133121,0.22910661928046916,0.028732719187746655,0.05873609296142383,0.14723140169545593
24,OnlineFPCA-adagrad,3,5,100,1.0671003064873845e-7,0.11780385218013571,0.12885264496771429,0.21087405126929298,0.02811576773519928,0.051866511688098846,0.14757298128330332
24,OnlineFPCA-adagrad,1,10,100,1.1714426782676237e-7,0.13711468952193148,0.33563515594858034,0.36798896385981184,0.04559176244571984,0.3305170650885663,0.33286518784516084
24,OnlineFPCA-adagrad,2,10,100,1.1714426782676237e-7,0.12092926043255148,0.12742285594139363,0.2098270135143939,0.021384295933898526,0.1492906857382324,0.18621035835181743
24,OnlineFPCA-adagrad,3,10,100,1.1714426782676237e-7,0.1125945208101887,0.11383107560099263,0.19235580013775677,0.023923468199385966,0.09347438637548984,0.15207844765304235
24,OnlineFPCA-adagrad,1,20,100,1.3425078565147585e-8,0.12205174556900496,0.11223344402322118,0.18625706918460255,0.05040054017146903,0.07235863393079224,0.0937802542000611
24,OnlineFPCA-adagrad,2,20,100,1.3425078565147585e-8,0.10484819657008031,0.10726208325850901,0.18339380448819176,0.027113490542090012,0.04629801053328234,0.1229560506612478
24,OnlineFPCA-adagrad,3,20,100,1.3425078565147585e-8,0.09525935914928053,0.09942099580611188,0.17032573261641418,0.02689438535327628,0.046422091087104024,0.12629989267521144
