seed,Method,epoch,nBatch,nBlock,tau,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg
96,OnlineFPCA-adagrad,1,1,100,6.79587525466497e-7,0.2596443310935569,0.6633507699253027,0.5249910934037176,0.07685001767352179,0.20137655131782561,0.3554204507221856
96,OnlineFPCA-adagrad,2,1,100,6.79587525466497e-7,0.19986143832161438,0.5050793555597597,0.4227432826033728,0.04248767987528139,0.09171093365293101,0.20339533980238758
96,OnlineFPCA-adagrad,3,1,100,6.79587525466497e-7,0.16030334090052692,0.4371116506479992,0.3834249598694257,0.04138593508561273,0.08232889068648984,0.18880930168295518
96,OnlineFPCA-adagrad,1,2,100,2.878056011143002e-7,0.19814780679882874,0.5121702458759588,0.4397952227481733,0.07491142108334793,0.19209882379004267,0.29702158889051855
96,OnlineFPCA-adagrad,2,2,100,2.878056011143002e-7,0.1343668574163185,0.4019024369494966,0.36472985615851966,0.04112659561465366,0.08089741497317456,0.18132315058396065
96,OnlineFPCA-adagrad,3,2,100,2.878056011143002e-7,0.10027419299602561,0.35692594427924634,0.3378443728319791,0.040068461296202104,0.07377954742006088,0.1707173824939445
96,OnlineFPCA-adagrad,1,5,100,5.164663679097753e-7,0.10662537784370724,0.3775425167576044,0.3709801693608821,0.06715856936087643,0.16931349675937105,0.2665710754466684
96,OnlineFPCA-adagrad,2,5,100,5.164663679097753e-7,0.06622897466359755,0.3099996093567261,0.31634712990235564,0.03818451217894425,0.07540611406794151,0.17133085534600415
96,OnlineFPCA-adagrad,3,5,100,5.164663679097753e-7,0.04694602116145157,0.2769718528130959,0.30305619275095474,0.03711556611374407,0.06694052708014338,0.16211067392081466
96,OnlineFPCA-adagrad,1,10,100,4.770262476466896e-7,0.05898134470498406,0.31976170729948666,0.2832463479501681,0.06496717557897634,0.15609743909465681,0.2390693429491459
96,OnlineFPCA-adagrad,2,10,100,4.770262476466896e-7,0.037621758334978654,0.25561107689842644,0.29092558886056263,0.03893411523299763,0.059471447501941756,0.15856202507211295
96,OnlineFPCA-adagrad,3,10,100,4.770262476466896e-7,0.02840743808323894,0.22876470721253112,0.28092154878523257,0.03682703075255795,0.05527145450310425,0.1549284555590549
96,OnlineFPCA-adagrad,1,20,100,2.348589865955703e-8,0.03621692749681241,0.28063685785954423,0.2554663020988992,0.05056829534225561,0.1603108435569803,0.21973493204563538
96,OnlineFPCA-adagrad,2,20,100,2.348589865955703e-8,0.02542164173052903,0.21784144425072482,0.26261535486867893,0.034885448657068524,0.055478770405472215,0.1486605957052805
96,OnlineFPCA-adagrad,3,20,100,2.348589865955703e-8,0.02530043910694904,0.1945553220121404,0.25577332719697154,0.03402087256508995,0.04727633025234595,0.1473359219698327
