seed,Method,epoch,nBatch,nBlock,tau,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg
4,OnlineFPCA-adagrad,1,1,100,3.548055479672645e-7,0.24847605450231333,0.3667801013770198,0.48315862827442535,0.0750375215750658,0.21966656307715918,0.25872060922177176
4,OnlineFPCA-adagrad,2,1,100,3.548055479672645e-7,0.1866474082562545,0.2242545624142639,0.42302511762488487,0.02553480779947564,0.0909688694819857,0.10970233250897257
4,OnlineFPCA-adagrad,3,1,100,3.548055479672645e-7,0.1502037621905015,0.20629069237118494,0.3921419759122792,0.02305618241627956,0.07713512653651676,0.09808218371841797
4,OnlineFPCA-adagrad,1,2,100,9.017212368533402e-8,0.18429693501763492,0.2503608456062712,0.4734992713659457,0.041789677888994736,0.09369540144212271,0.20859411996487368
4,OnlineFPCA-adagrad,2,2,100,9.017212368533402e-8,0.12772127060798716,0.20607318087420376,0.39611119767443964,0.019343763318870652,0.058541603025186004,0.11191067868231719
4,OnlineFPCA-adagrad,3,2,100,9.017212368533402e-8,0.0996603137190682,0.18168695900199905,0.3545993308363603,0.02031466580863048,0.05818633412742282,0.1138504840206724
4,OnlineFPCA-adagrad,1,5,100,1.1375560156550658e-8,0.10979887431738135,0.23010492369741858,0.3664658556766654,0.03939832524002662,0.09920764233076086,0.2041846551777306
4,OnlineFPCA-adagrad,2,5,100,1.1375560156550658e-8,0.07668918798527397,0.16307545339804283,0.3101213315132097,0.021277925043588195,0.06538884790302739,0.1319541283811144
4,OnlineFPCA-adagrad,3,5,100,1.1375560156550658e-8,0.06447742074856615,0.13429938547946832,0.2807166996355044,0.022273204422927604,0.0649635533107437,0.12923791263727655
4,OnlineFPCA-adagrad,1,10,100,7.184765615946986e-9,0.07733159504177818,0.18234245241173996,0.3236845914992218,0.038445624241387116,0.05473629130232785,0.19181782251429036
4,OnlineFPCA-adagrad,2,10,100,7.184765615946986e-9,0.06002498518285723,0.12126985281173544,0.2681801023106543,0.020838386502327638,0.044406649526078416,0.13014384133117596
4,OnlineFPCA-adagrad,3,10,100,7.184765615946986e-9,0.05401376467541482,0.10081228138570332,0.24239533157527893,0.022409482228685287,0.0523154762413402,0.12827778399983694
4,OnlineFPCA-adagrad,1,20,100,3.2122297839146144e-8,0.06816503881174765,0.15694891063374194,0.2841545890668536,0.0797351224690256,0.12416656370597759,0.1899852059290766
4,OnlineFPCA-adagrad,2,20,100,3.2122297839146144e-8,0.05039664924944138,0.08193938234786398,0.2199295307230752,0.021142227561732063,0.020057464157250484,0.11679587626947817
4,OnlineFPCA-adagrad,3,20,100,3.2122297839146144e-8,0.0468140286752922,0.07966517609438505,0.20193280470044084,0.021884231602009637,0.03177129164224861,0.11483607364649931
