seed,Method,epoch,nBatch,nBlock,tau,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg
38,OnlineFPCA-adagrad,1,1,100,4.766677317033627e-7,0.17220848786641907,0.3824294372922237,0.14376136392166117,0.05526381532467647,0.14462843464827502,0.23405006455451596
38,OnlineFPCA-adagrad,2,1,100,4.766677317033627e-7,0.12045589052010305,0.34903064685512764,0.11932709624058041,0.021743520327685135,0.10032483810120212,0.07542751173220169
38,OnlineFPCA-adagrad,3,1,100,4.766677317033627e-7,0.09808305207129699,0.32871566322988777,0.12238749376853177,0.021474884678371345,0.09545392728011924,0.07676982925646096
38,OnlineFPCA-adagrad,1,2,100,1.477348707007679e-7,0.11482027165674072,0.3621736775764775,0.1689330359711296,0.054498192783412024,0.13399881571560182,0.27407374549124447
38,OnlineFPCA-adagrad,2,2,100,1.477348707007679e-7,0.08074963313285495,0.3302279256515111,0.16749157515952331,0.02250938256766804,0.09006464347695238,0.05049454051981414
38,OnlineFPCA-adagrad,3,2,100,1.477348707007679e-7,0.06543225236808435,0.308637160977403,0.16073818075876398,0.022487276891504072,0.08750848408589777,0.058827888440617315
38,OnlineFPCA-adagrad,1,5,100,8.250297730322397e-8,0.07359510959386222,0.2977128475345439,0.15262351172001,0.04520699160948769,0.11442361784200893,0.20016795702145512
38,OnlineFPCA-adagrad,2,5,100,8.250297730322397e-8,0.049738397936487176,0.276204295488505,0.1550956496052497,0.020586841571400595,0.09531517668885305,0.07919688500354499
38,OnlineFPCA-adagrad,3,5,100,8.250297730322397e-8,0.039288272147208085,0.2582499788247325,0.14930187955717514,0.021406221451475697,0.09302688618859586,0.0798387433966797
38,OnlineFPCA-adagrad,1,10,100,6.13490702692279e-8,0.05554281150357327,0.271917541406031,0.15687053102252804,0.04072246780725284,0.13692752726429486,0.16669464720376057
38,OnlineFPCA-adagrad,2,10,100,6.13490702692279e-8,0.03558554649363359,0.2481718891607455,0.148863209267067,0.022726042077508505,0.1063670074833979,0.09638901335274559
38,OnlineFPCA-adagrad,3,10,100,6.13490702692279e-8,0.03047386467663244,0.22988935860184392,0.14179472581851965,0.023293016722082144,0.09947932688258175,0.0899595271370647
38,OnlineFPCA-adagrad,1,20,100,1.0486032328288311e-7,0.03827925470759357,0.5195334875516472,0.4917999706502225,0.032067770519715204,0.5307626005448899,0.5331542222305076
38,OnlineFPCA-adagrad,2,20,100,1.0486032328288311e-7,0.029256050838191577,0.24845476512509293,0.1824013315097791,0.022264354560271683,0.3397219628539832,0.3450074778501072
38,OnlineFPCA-adagrad,3,20,100,1.0486032328288311e-7,0.029501218701806598,0.19044417763844415,0.10397708406993524,0.023567791042464842,0.2089112690137934,0.2141302864199416
