seed,Method,epoch,nBatch,nBlock,tau,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg
64,OnlineFPCA-adagrad,1,1,100,7.781838681795988e-7,0.20962865517537813,0.1990635224507391,0.2757569983810502,0.05332486513812022,0.10789165641553351,0.19073121089844514
64,OnlineFPCA-adagrad,2,1,100,7.781838681795988e-7,0.17876281736332797,0.15924138038261854,0.22815622202504734,0.02975266065624476,0.11781464198433725,0.11543503262352997
64,OnlineFPCA-adagrad,3,1,100,7.781838681795988e-7,0.1662965131420174,0.1577087053362644,0.21373319630215418,0.026881255037114075,0.11791716240638785,0.11596087992511628
64,OnlineFPCA-adagrad,1,2,100,2.5575121555393415e-7,0.18156075525407345,0.1632535741745334,0.2594600303874815,0.05058981763901817,0.13808231164697207,0.14676571687360346
64,OnlineFPCA-adagrad,2,2,100,2.5575121555393415e-7,0.15698849340504287,0.166953347346366,0.21413167583051684,0.03153363883699186,0.11078023701658382,0.1101604132045992
64,OnlineFPCA-adagrad,3,2,100,2.5575121555393415e-7,0.14657420207345861,0.17198782387108771,0.19977551468723537,0.029216566774438936,0.110654973939804,0.1092125667802626
64,OnlineFPCA-adagrad,1,5,100,1.4914221344823142e-7,0.15851418972289766,0.1701903502680257,0.2117697478107617,0.04532940811712893,0.11293298836987563,0.17746727472753737
64,OnlineFPCA-adagrad,2,5,100,1.4914221344823142e-7,0.13941098695708512,0.1787226924506542,0.18863621476335315,0.02621363994145294,0.10129768744043494,0.10299231982663007
64,OnlineFPCA-adagrad,3,5,100,1.4914221344823142e-7,0.13207595804036357,0.1717699858559129,0.17941732189879023,0.02506675714264371,0.09735234866607032,0.0987349778372786
64,OnlineFPCA-adagrad,1,10,100,9.01232320699199e-8,0.14780421398014887,0.21812933259340075,0.22809838504286928,0.1154334032182753,0.24854263695776485,0.25836757089509116
64,OnlineFPCA-adagrad,2,10,100,9.01232320699199e-8,0.131812354720445,0.17288282348251557,0.1652981859865154,0.03851141154080966,0.15187589888287528,0.14911956171707055
64,OnlineFPCA-adagrad,3,10,100,9.01232320699199e-8,0.12361589031339182,0.15900547838321039,0.15903081832718177,0.03194819490620886,0.12381018726470648,0.12265472712923003
64,OnlineFPCA-adagrad,1,20,100,2.032282837579334e-8,0.14492848871873715,0.1854159698798442,0.1902741544699011,0.035345369352944356,0.11536332255491187,0.1652924023166715
64,OnlineFPCA-adagrad,2,20,100,2.032282837579334e-8,0.12526391133038475,0.15817774129094048,0.15346751411317142,0.025478579774427072,0.10163562687179646,0.10376399163874286
64,OnlineFPCA-adagrad,3,20,100,2.032282837579334e-8,0.11446831958332147,0.1432075754876626,0.14523147793151253,0.0254016809411622,0.0925313554575547,0.09428662103574015
