seed,Method,epoch,nBatch,nBlock,tau,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg
28,OnlineFPCA-adagrad,1,1,100,2.6230442132795497e-7,0.18135661885305607,0.22107052603305016,0.43575639710251335,0.0743213922134329,0.14885810760351742,0.24276545731331403
28,OnlineFPCA-adagrad,2,1,100,2.6230442132795497e-7,0.14731920246743158,0.17301631926187147,0.35803795907790126,0.029787027135762662,0.11250388335948834,0.12670550506939918
28,OnlineFPCA-adagrad,3,1,100,2.6230442132795497e-7,0.12714915281199074,0.15382645223586305,0.31364113436033036,0.02969761536012755,0.11021412780780701,0.1203664498096603
28,OnlineFPCA-adagrad,1,2,100,1.645629493634246e-7,0.15310240856910842,0.202857249177945,0.3958269840196062,0.07075020408474156,0.24606073992720418,0.2985359747817558
28,OnlineFPCA-adagrad,2,2,100,1.645629493634246e-7,0.1151088296249047,0.14477562196849858,0.2994788852530562,0.020867782675313144,0.15091792128313875,0.14013692219992419
28,OnlineFPCA-adagrad,3,2,100,1.645629493634246e-7,0.09668571230894647,0.12783953801797898,0.2613206682430469,0.021374022988899864,0.13160097838064372,0.12105195693629539
28,OnlineFPCA-adagrad,1,5,100,5.0557772127786086e-8,0.1268490738171459,0.13228174095631856,0.2775592588927862,0.06396418585387417,0.1504465490509967,0.19982930511100447
28,OnlineFPCA-adagrad,2,5,100,5.0557772127786086e-8,0.08293280121324577,0.11031774296007378,0.22945218957070626,0.013320620858398352,0.09998994479550818,0.0994638016505877
28,OnlineFPCA-adagrad,3,5,100,5.0557772127786086e-8,0.06655351901265784,0.09577515770308544,0.2009221454960021,0.015279828645469036,0.0976679598723783,0.0919474782091644
28,OnlineFPCA-adagrad,1,10,100,3.9846874589422996e-8,0.09119124057895665,0.11971793419412373,0.20924952280594683,0.05011538453404758,0.12939802541830497,0.1718379625986243
28,OnlineFPCA-adagrad,2,10,100,3.9846874589422996e-8,0.05634697719857502,0.08805619291332888,0.1821874071888819,0.011828878461605356,0.09085436473830491,0.08541933388405522
28,OnlineFPCA-adagrad,3,10,100,3.9846874589422996e-8,0.045539046601664177,0.07862052215358635,0.1601700726722231,0.013819256226585103,0.09025079892926911,0.07909516459814586
28,OnlineFPCA-adagrad,1,20,100,8.661112366656288e-8,0.07104210565356282,0.08801825572662171,0.12306898559536687,0.05661784686662392,0.1173638612754228,0.1548218670669021
28,OnlineFPCA-adagrad,2,20,100,8.661112366656288e-8,0.03773435796295152,0.07096562034210165,0.12890739793049721,0.012421178684650211,0.08448665371878228,0.07888995977618375
28,OnlineFPCA-adagrad,3,20,100,8.661112366656288e-8,0.03041723163667947,0.07121251631418059,0.11539932879340443,0.013485449283870006,0.08455902235480342,0.07275287350108407
