seed,Method,epoch,nBatch,nBlock,tau,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg
86,OnlineFPCA-adagrad,1,1,100,3.010728971667518e-7,0.3712601697305843,0.45172061279240777,0.3948259926825127,0.04092981290960642,0.2282214282932414,0.22294418548674344
86,OnlineFPCA-adagrad,2,1,100,3.010728971667518e-7,0.27888047572288605,0.23866719676421957,0.30825587014033284,0.016145659722878656,0.11460801584133633,0.15841126964467744
86,OnlineFPCA-adagrad,3,1,100,3.010728971667518e-7,0.21867151169813992,0.1846342210811358,0.3195111543044313,0.017081367208993427,0.10749085255582058,0.14507883989436496
86,OnlineFPCA-adagrad,1,2,100,1.9373094346684328e-7,0.2598167364642252,0.2673002230373279,0.36380544815449284,0.034772076335699224,0.13265910803521974,0.09714007701834547
86,OnlineFPCA-adagrad,2,2,100,1.9373094346684328e-7,0.17810887063203595,0.18976353431177273,0.29559061897100497,0.015443539441327543,0.09355698804169199,0.1256036832705494
86,OnlineFPCA-adagrad,3,2,100,1.9373094346684328e-7,0.14752104717005896,0.16976870356397053,0.24874240614205143,0.01618371101929518,0.08975102106037668,0.12399542940810983
86,OnlineFPCA-adagrad,1,5,100,7.231159366285307e-8,0.15869721547743953,0.17427937937089583,0.27702363125817586,0.03102237975605518,0.12803109025388565,0.10793466062889505
86,OnlineFPCA-adagrad,2,5,100,7.231159366285307e-8,0.1214504358316263,0.16269586681251283,0.20922792885679092,0.01564581420401377,0.08925958990466533,0.11291981794296453
86,OnlineFPCA-adagrad,3,5,100,7.231159366285307e-8,0.10627869448584544,0.15838323089001444,0.1738609254514531,0.015616885679713746,0.08471403737105024,0.11160171439730951
86,OnlineFPCA-adagrad,1,10,100,1.0858996796393e-7,0.11954095407321016,0.16547442901009204,0.20962864082492746,0.03019016185706977,0.12388835205785384,0.10028440895100997
86,OnlineFPCA-adagrad,2,10,100,1.0858996796393e-7,0.09741536338867873,0.14977430947531553,0.15277908580531357,0.015525883149775153,0.08625352204562971,0.10089526921982817
86,OnlineFPCA-adagrad,3,10,100,1.0858996796393e-7,0.0882129036391706,0.14246575026494152,0.12968891348670766,0.015570043787167429,0.08080985241765243,0.10035555463317049
86,OnlineFPCA-adagrad,1,20,100,2.77765953086935e-7,0.09959277566487972,0.14999852026255642,0.11860847182191281,0.07645836719753014,0.10749877153520958,0.08718961305597943
86,OnlineFPCA-adagrad,2,20,100,2.77765953086935e-7,0.08499880165595529,0.13739178906736524,0.09474847997991322,0.019865399285486685,0.074838601459681,0.08306065556384236
86,OnlineFPCA-adagrad,3,20,100,2.77765953086935e-7,0.07839235228316496,0.12612728038420215,0.08976823174493671,0.016271043515429087,0.07236168094795571,0.08507361396074495
