seed,Method,epoch,nBatch,nBlock,tau,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg
87,OnlineFPCA-adagrad,1,1,100,3.522648902270108e-7,0.27417631848485174,0.5135054605123957,0.35355926962976564,0.08351070562853506,0.13521156115077437,0.21828206487151447
87,OnlineFPCA-adagrad,2,1,100,3.522648902270108e-7,0.24466828468637164,0.4426013470605633,0.3788431583162981,0.03765019678355463,0.07932254858117149,0.24978425083388683
87,OnlineFPCA-adagrad,3,1,100,3.522648902270108e-7,0.22472253584074453,0.38453558113523173,0.3263413835369572,0.03327177664954949,0.07850087160096471,0.22823873066392558
87,OnlineFPCA-adagrad,1,2,100,8.688489719231347e-8,0.24783091918726682,0.40933400855598867,0.3648022954414839,0.08270497850372696,0.14878409291361874,0.23556322422970455
87,OnlineFPCA-adagrad,2,2,100,8.688489719231347e-8,0.21493559063299086,0.3311775123637776,0.29219050321121043,0.03586405629888702,0.07692709205723121,0.18690051940689925
87,OnlineFPCA-adagrad,3,2,100,8.688489719231347e-8,0.19178007314672926,0.290616986973512,0.2537344695784598,0.03143178786233038,0.07676421373815605,0.1706430434944831
87,OnlineFPCA-adagrad,1,5,100,4.95890399968998e-8,0.20075235042064418,0.34629807369261884,0.29152329759908635,0.0702660990378411,0.12182430608909231,0.18638123270916188
87,OnlineFPCA-adagrad,2,5,100,4.95890399968998e-8,0.15945308964637583,0.27754708644553755,0.2256873447302159,0.029867021583024688,0.07405290634367945,0.12359543556122367
87,OnlineFPCA-adagrad,3,5,100,4.95890399968998e-8,0.13620227017758083,0.24217425185017616,0.19574040638484994,0.026403120061486682,0.07429446815541127,0.11426854892560544
87,OnlineFPCA-adagrad,1,10,100,1.2145511815039213e-7,0.15968214244429133,0.7350203087921656,0.7019921723060619,0.06588698956358183,0.708370105978962,0.7083779778451428
87,OnlineFPCA-adagrad,2,10,100,1.2145511815039213e-7,0.12457947646637038,0.238175297576919,0.1982589242660789,0.03067296737061905,0.45668105168234646,0.45983823814659636
87,OnlineFPCA-adagrad,3,10,100,1.2145511815039213e-7,0.10478850484251179,0.193694438220748,0.16188018151511213,0.026307561404872285,0.28403389465796514,0.2884176694662077
87,OnlineFPCA-adagrad,1,20,100,8.641677013690593e-8,0.12481207694505357,0.2385036564397337,0.2087687139613409,0.08328645447702847,0.20104828418124243,0.2127037242724934
87,OnlineFPCA-adagrad,2,20,100,8.641677013690593e-8,0.09708513831163851,0.18058550102377452,0.1562173779972793,0.029973369513831397,0.11938655994112146,0.12414397505019378
87,OnlineFPCA-adagrad,3,20,100,8.641677013690593e-8,0.08181517706473553,0.16703620847268352,0.1409106629983993,0.02562334944394125,0.10194486409541628,0.1041898850889931
