seed,Method,epoch,nBatch,nBlock,tau,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg
40,OnlineFPCA-adagrad,1,1,100,2.377768021971733e-6,0.21444333868365267,0.36041711235398316,0.42147762909741465,0.05216210239587305,0.09313617240051446,0.10768699064864279
40,OnlineFPCA-adagrad,2,1,100,2.377768021971733e-6,0.1819373669413239,0.2909875282289215,0.3382084466859882,0.02309025898392217,0.031073356359416018,0.09277937116310984
40,OnlineFPCA-adagrad,3,1,100,2.377768021971733e-6,0.17189230921282928,0.2427230987842214,0.2911356919547088,0.020611812061246883,0.02760792440907651,0.08823700982888931
40,OnlineFPCA-adagrad,1,2,100,3.6720188602441077e-7,0.18937729833669045,0.29872721117030365,0.301453333949886,0.05099043573659783,0.16250276851328452,0.153424064266911
40,OnlineFPCA-adagrad,2,2,100,3.6720188602441077e-7,0.17378497120656589,0.21352530190185717,0.21490698635438896,0.021548572354220398,0.09570356087629672,0.10355124373705779
40,OnlineFPCA-adagrad,3,2,100,3.6720188602441077e-7,0.167074977149972,0.1776574008299261,0.1822381907392631,0.01932363993008516,0.07280165064869998,0.08333087852289245
40,OnlineFPCA-adagrad,1,5,100,1.8645725044012215e-7,0.20032499321134747,0.26010537934728967,0.22978655246353458,0.04197301563572512,0.06051564103031484,0.06384176380535066
40,OnlineFPCA-adagrad,2,5,100,1.8645725044012215e-7,0.17047969293219464,0.16378658778852448,0.1703385639935418,0.01844266172402677,0.040300332962521945,0.05567762460378367
40,OnlineFPCA-adagrad,3,5,100,1.8645725044012215e-7,0.15090423516761126,0.12197608317148353,0.14533200305782154,0.016979435737789882,0.041134393659819635,0.057797129546920054
40,OnlineFPCA-adagrad,1,10,100,1.9260503626533274e-8,0.16620841735448785,0.16480403188403314,0.14661512008481808,0.036531292037458085,0.049011355354016024,0.06325558357665392
40,OnlineFPCA-adagrad,2,10,100,1.9260503626533274e-8,0.13617263822736517,0.09626799850824494,0.12602837777884512,0.016560608229023065,0.0438314423830951,0.05386221211788984
40,OnlineFPCA-adagrad,3,10,100,1.9260503626533274e-8,0.11918802125690077,0.07547486639197198,0.11885298788241126,0.015292285882774329,0.044851405048562665,0.05716044796908256
40,OnlineFPCA-adagrad,1,20,100,9.390545242150823e-9,0.13577526741577536,0.12034927124686913,0.13806816536765937,0.036808727105265615,0.06994085194807108,0.09298753549482162
40,OnlineFPCA-adagrad,2,20,100,9.390545242150823e-9,0.10932909575898099,0.06820399371452714,0.11934083656508768,0.01712743291800532,0.058233182020058304,0.07192911322127639
40,OnlineFPCA-adagrad,3,20,100,9.390545242150823e-9,0.09616703193850877,0.0620857607142694,0.1143003775030671,0.015914306750580046,0.05332363757965267,0.06941071530971635
