seed,Method,epoch,nBatch,nBlock,tau,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg
13,OnlineFPCA-adagrad,1,1,100,6.261205010609876e-7,0.15253472631592696,0.36522666266607146,0.521475119519723,0.03344426697222534,0.10897020818146773,0.2539111698150642
13,OnlineFPCA-adagrad,2,1,100,6.261205010609876e-7,0.13695621392908752,0.26700506499021126,0.4537141447132342,0.02057913372545689,0.056995974461282045,0.1781912427908712
13,OnlineFPCA-adagrad,3,1,100,6.261205010609876e-7,0.12554890778771238,0.24911764278473048,0.4385463623869952,0.019022440396994307,0.0517866929945558,0.1799579034971922
13,OnlineFPCA-adagrad,1,2,100,1.479669924242467e-7,0.13409076413830065,0.28923179291351286,0.416156252526233,0.034019365338865605,0.1758717756218368,0.2864105978049123
13,OnlineFPCA-adagrad,2,2,100,1.479669924242467e-7,0.11968266585914307,0.2527959187649321,0.405859861210226,0.01816464114988595,0.04906874353083783,0.17497008310713205
13,OnlineFPCA-adagrad,3,2,100,1.479669924242467e-7,0.10891671064598436,0.2342516720237397,0.3825597313677942,0.017096663178829297,0.047904561735374676,0.1727182855679209
13,OnlineFPCA-adagrad,1,5,100,9.148487189447402e-9,0.11141946993949356,0.22765674649644752,0.37424074488242853,0.0395627907349905,0.12138689064944849,0.28188952256046607
13,OnlineFPCA-adagrad,2,5,100,9.148487189447402e-9,0.09606608118492899,0.20046971075313538,0.3497443046879961,0.017400371335545,0.04462985014614729,0.17818279248138805
13,OnlineFPCA-adagrad,3,5,100,9.148487189447402e-9,0.08408726321338633,0.18639693641382205,0.32802061204369465,0.016183135552012756,0.04164740214130591,0.1751965939659773
13,OnlineFPCA-adagrad,1,10,100,4.093098927560916e-8,0.10786763046487548,0.522575962674239,0.62290882313201,0.04087539102972469,0.5409801623278285,0.5819692093059182
13,OnlineFPCA-adagrad,2,10,100,4.093098927560916e-8,0.08428396233678623,0.19921042051100513,0.33488491408951077,0.019375943941701727,0.3132985418651266,0.34431471547743336
13,OnlineFPCA-adagrad,3,10,100,4.093098927560916e-8,0.06953366578916666,0.1604329195797349,0.2900963897897824,0.01705974173098323,0.19407058900231153,0.2458303121609171
13,OnlineFPCA-adagrad,1,20,100,1.4643219235483919e-9,0.058076554537527594,0.25795900810329053,0.8288109380370641,0.045765200006171125,0.15447896024996846,0.8989105304990385
13,OnlineFPCA-adagrad,2,20,100,1.4643219235483919e-9,0.06175573344490084,0.1434912945417166,0.2810860760542452,0.017644950958936034,0.08228917090650306,0.38582904195852435
13,OnlineFPCA-adagrad,3,20,100,1.4643219235483919e-9,0.051199624822310344,0.13197141591747902,0.2585129887005218,0.015761331666834473,0.05619274450786246,0.2343851860564006
