seed,Method,epoch,nBatch,nBlock,tau,RMSEphi1,RMSEphi2,RMSEphi3,RMSEphi1.avg,RMSEphi2.avg,RMSEphi3.avg
66,OnlineFPCA-adagrad,1,1,100,5.935818147529346e-7,0.23281815217796648,0.6556340539734781,0.679873494973385,0.05667685292682941,0.7091459427700313,0.7571880473651517
66,OnlineFPCA-adagrad,2,1,100,5.935818147529346e-7,0.20546292465416263,0.19900764992312392,0.23250583205274664,0.012280352525056862,0.243782713271444,0.31781849781722576
66,OnlineFPCA-adagrad,3,1,100,5.935818147529346e-7,0.1766716785257385,0.18998465788260743,0.21834517210002477,0.015097182237105787,0.16083020319883617,0.2450564173424336
66,OnlineFPCA-adagrad,1,2,100,6.912975481978503e-7,0.22071799972117012,0.1521944380085561,0.19160074893584209,0.03487720365347781,0.1750084683557141,0.20709541641642587
66,OnlineFPCA-adagrad,2,2,100,6.912975481978503e-7,0.15990924612807203,0.1899648818127608,0.21430853202573663,0.017123789184406813,0.0906395426516632,0.17705744987581565
66,OnlineFPCA-adagrad,3,2,100,6.912975481978503e-7,0.13521674972927084,0.17550077088849653,0.19992754199951504,0.018357887389528916,0.08877357845735848,0.1773832065269474
66,OnlineFPCA-adagrad,1,5,100,2.1102892134337623e-7,0.14803152364139904,0.2025563452673387,0.24055146310109302,0.03882235508236547,0.16052454854248757,0.256479314424625
66,OnlineFPCA-adagrad,2,5,100,2.1102892134337623e-7,0.10859158389542123,0.14517923052109113,0.18020814884280925,0.01836545030640331,0.09894107025427297,0.18846272498957678
66,OnlineFPCA-adagrad,3,5,100,2.1102892134337623e-7,0.09545755816142572,0.1354221284236383,0.16644616625966177,0.018831911891662282,0.0919878688492924,0.1785433645931678
66,OnlineFPCA-adagrad,1,10,100,1.1667786063390318e-7,0.12064137694583843,0.13557696129805877,0.17427624421184823,0.03919216266106564,0.11565214483060868,0.22369484427444933
66,OnlineFPCA-adagrad,2,10,100,1.1667786063390318e-7,0.09019469220821491,0.12742977961450697,0.15478199060523065,0.01793479222918221,0.08669033263898995,0.17477407111903126
66,OnlineFPCA-adagrad,3,10,100,1.1667786063390318e-7,0.0803463602268325,0.12334894530441143,0.14723419411169691,0.018423526226761338,0.0875203070809498,0.16825945146181578
66,OnlineFPCA-adagrad,1,20,100,9.485979696339698e-8,0.09745066384919458,0.08289015077591781,0.11809750680933111,0.03863125210384532,0.10650189174588567,0.17865129644505906
66,OnlineFPCA-adagrad,2,20,100,9.485979696339698e-8,0.07500152744097813,0.1124294869811018,0.13083144251844334,0.01772341915047298,0.06699508992781983,0.14399855044881046
66,OnlineFPCA-adagrad,3,20,100,9.485979696339698e-8,0.06751485415198878,0.11772285475306221,0.13402582295057097,0.01801084401500289,0.07518147400555193,0.1440951049044223
